Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
720.380,-92.148,-91.287,-90.457,-89.465,-88.446,-87.482,-86.316,-84.775,-83.365,-81.509,-79.294,-76.813,-73.715,-69.739,-64.124,-55.951,-53.549,-47.366
720.480,-92.142,-91.364,-90.405,-89.478,-88.593,-87.469,-86.215,-84.961,-83.304,-81.573,-79.211,-76.819,-73.700,-69.766,-64.059,-55.981,-53.638,-47.311
720.579,-92.087,-91.226,-90.424,-89.563,-88.443,-87.332,-86.343,-84.824,-83.295,-81.506,-79.327,-76.865,-73.746,-69.720,-64.157,-55.917,-53.552,-47.244
720.679,-92.145,-91.293,-90.515,-89.502,-88.419,-87.460,-86.346,-84.869,-83.340,-81.464,-79.260,-76.810,-73.599,-69.708,-64.075,-56.036,-53.711,-47.238
720.779,-92.001,-91.257,-90.524,-89.462,-88.412,-87.424,-86.353,-84.766,-83.414,-81.476,-79.361,-76.898,-73.752,-69.693,-64.050,-55.914,-53.619,-47.116
720.879,-92.102,-91.364,-90.445,-89.453,-88.522,-87.524,-86.218,-84.894,-83.365,-81.589,-79.199,-76.782,-73.642,-69.766,-64.142,-55.936,-53.690,-47.116
720.979,-92.136,-91.336,-90.369,-89.566,-88.562,-87.311,-86.298,-84.882,-83.371,-81.448,-79.337,-76.877,-73.746,-69.693,-64.038,-55.984,-53.735,-46.991
721.079,-92.191,-91.220,-90.436,-89.505,-88.553,-87.375,-86.273,-84.875,-83.295,-81.546,-79.214,-76.837,-73.660,-69.684,-64.154,-55.881,-53.659,-46.930
721.179,-92.062,-91.290,-90.448,-89.581,-88.394,-87.369,-86.380,-84.799,-83.420,-81.479,-79.260,-76.843,-73.679,-69.754,-64.105,-56.009,-53.726,-46.991
721.279,-91.980,-91.245,-90.536,-89.377,-88.474,-87.497,-86.282,-84.891,-83.337,-81.537,-79.230,-76.834,-73.706,-69.662,-64.139,-55.917,-53.772,-46.835
721.379,-92.056,-91.397,-90.366,-89.508,-88.464,-87.357,-86.340,-84.872,-83.389,-81.485,-79.245,-76.791,-73.618,-69.754,-64.224,-55.923,-53.796,-46.823
721.479,-92.096,-91.296,-90.488,-89.471,-88.531,-87.457,-86.249,-84.921,-83.261,-81.509,-79.263,-76.913,-73.749,-69.626,-64.066,-55.991,-53.827,-46.777
721.578,-92.163,-91.287,-90.381,-89.578,-88.409,-87.390,-86.343,-84.851,-83.414,-81.506,-79.242,-76.788,-73.663,-69.730,-64.145,-55.902,-53.769,-46.619
721.678,-92.044,-91.235,-90.494,-89.444,-88.480,-87.527,-86.252,-84.854,-83.276,-81.454,-79.343,-76.855,-73.685,-69.717,-64.114,-55.936,-53.787,-46.597
721.778,-92.065,-91.391,-90.378,-89.539,-88.431,-87.363,-86.322,-84.872,-83.322,-81.528,-79.260,-76.807,-73.721,-69.659,-64.075,-55.948,-53.833,-46.542
721.878,-92.014,-91.318,-90.457,-89.511,-88.525,-87.454,-86.298,-84.814,-83.380,-81.433,-79.269,-76.743,-73.663,-69.745,-64.172,-55.905,-53.796,-46.320
721.978,-92.160,-91.345,-90.485,-89.569,-88.443,-87.341,-86.227,-84.882,-83.246,-81.546,-79.276,-76.828,-73.749,-69.675,-64.093,-55.988,-53.793,-46.375
722.078,-92.056,-91.245,-90.469,-89.545,-88.513,-87.390,-86.325,-84.787,-83.331,-81.451,-79.199,-76.755,-73.666,-69.681,-64.124,-55.972,-53.848,-46.326
722.178,-92.093,-91.269,-90.457,-89.499,-88.455,-87.454,-86.261,-84.882,-83.282,-81.476,-79.361,-76.804,-73.663,-69.742,-64.120,-55.896,-53.763,-46.158
722.278,-92.068,-91.357,-90.387,-89.572,-88.486,-87.363,-86.325,-84.866,-83.340,-81.546,-79.224,-76.837,-73.730,-69.644,-64.069,-56.003,-53.842,-46.262
722.378,-92.139,-91.278,-90.439,-89.493,-88.547,-87.448,-86.273,-84.894,-83.310,-81.445,-79.285,-76.740,-73.657,-69.699,-64.108,-55.939,-53.897,-46.262
722.478,-92.166,-91.312,-90.366,-89.560,-88.397,-87.378,-86.304,-84.888,-83.319,-81.522,-79.266,-76.828,-73.706,-69.739,-64.120,-55.896,-53.821,-46.167
722.577,-92.047,-91.251,-90.494,-89.456,-88.495,-87.439,-86.325,-84.796,-83.359,-81.476,-79.242,-76.755,-73.773,-69.623,-64.066,-55.972,-53.897,-46.158
722.677,-92.105,-91.367,-90.405,-89.554,-88.455,-87.442,-86.230,-84.979,-83.261,-81.458,-79.349,-76.749,-73.663,-69.714,-64.087,-55.960,-53.949,-46.094
722.777,-92.029,-91.269,-90.475,-89.505,-88.535,-87.378,-86.356,-84.891,-83.359,-81.573,-79.196,-76.822,-73.743,-69.766,-64.169,-55.905,-53.842,-45.987
722.877,-92.099,-91.293,-90.424,-89.508,-88.461,-87.442,-86.234,-84.900,-83.282,-81.424,-79.221,-76.743,-73.758,-69.626,-64.078,-55.984,-53.879,-45.959
722.977,-92.056,-91.299,-90.417,-89.578,-88.443,-87.286,-86.258,-84.933,-83.273,-81.485,-79.294,-76.797,-73.694,-69.687,-64.081,-55.988,-54.010,-46.072
723.077,-92.068,-91.248,-90.515,-89.429,-88.513,-87.448,-86.307,-84.781,-83.380,-81.509,-79.208,-76.855,-73.740,-69.763,-64.130,-55.856,-53.952,-45.987
723.177,-92.102,-91.339,-90.375,-89.548,-88.431,-87.411,-86.230,-84.915,-83.209,-81.415,-79.276,-76.761,-73.737,-69.656,-64.069,-55.960,-53.882,-45.825
723.277,-92.023,-91.211,-90.479,-89.447,-88.504,-87.329,-86.319,-84.848,-83.298,-81.549,-79.315,-76.834,-73.633,-69.650,-64.059,-56.006,-54.025,-45.807
723.377,-92.117,-91.315,-90.408,-89.502,-88.434,-87.497,-86.264,-84.818,-83.319,-81.537,-79.218,-76.843,-73.697,-69.757,-64.160,-55.884,-54.050,-45.779
723.477,-92.056,-91.302,-90.445,-89.520,-88.455,-87.436,-86.288,-84.885,-83.206,-81.442,-79.288,-76.746,-73.798,-69.659,-64.127,-55.835,-54.001,-45.715
723.576,-92.108,-91.272,-90.524,-89.471,-88.507,-87.463,-86.353,-84.808,-83.322,-81.531,-79.312,-76.785,-73.636,-69.662,-63.986,-55.945,-53.989,-45.615
723.676,-92.093,-91.373,-90.384,-89.618,-88.409,-87.491,-86.227,-84.869,-83.295,-81.442,-79.199,-76.843,-73.709,-69.739,-64.093,-55.954,-53.983,-45.706
723.776,-92.047,-91.263,-90.479,-89.526,-88.474,-87.369,-86.310,-84.854,-83.246,-81.415,-79.294,-76.794,-73.810,-69.705,-64.197,-55.774,-54.095,-45.676
723.876,-92.154,-91.315,-90.463,-89.462,-88.507,-87.430,-86.331,-84.793,-83.386,-81.558,-79.260,-76.712,-73.700,-69.623,-64.133,-55.789,-54.050,-45.560
723.976,-92.010,-91.284,-90.414,-89.575,-88.406,-87.411,-86.237,-84.949,-83.310,-81.488,-79.236,-76.859,-73.663,-69.644,-64.008,-55.957,-54.135,-45.544
724.076,-92.001,-91.226,-90.509,-89.432,-88.510,-87.335,-86.325,-84.903,-83.286,-81.387,-79.245,-76.825,-73.706,-69.769,-64.130,-55.887,-54.105,-45.496
724.176,-92.130,-91.360,-90.448,-89.526,-88.449,-87.463,-86.276,-84.787,-83.365,-81.494,-79.303,-76.746,-73.758,-69.617,-64.233,-55.789,-54.074,-45.328
724.276,-92.010,-91.251,-90.460,-89.523,-88.422,-87.393,-86.197,-84.912,-83.340,-81.488,-79.263,-76.813,-73.645,-69.592,-64.078,-55.936,-54.199,-45.361
724.376,-92.139,-91.290,-90.530,-89.493,-88.553,-87.347,-86.288,-84.869,-83.282,-81.409,-79.211,-76.886,-73.590,-69.745,-64.124,-55.862,-54.065,-45.251
724.476,-92.053,-91.370,-90.417,-89.557,-88.492,-87.488,-86.346,-84.756,-83.371,-81.491,-79.303,-76.791,-73.770,-69.763,-64.127,-55.920,-54.156,-45.193
724.575,-92.059,-91.226,-90.497,-89.526,-88.416,-87.399,-86.212,-84.903,-83.362,-81.561,-79.251,-76.758,-73.721,-69.574,-64.127,-55.838,-54.153,-45.135
724.675,-92.130,-91.275,-90.524,-89.465,-88.541,-87.381,-86.301,-84.857,-83.240,-81.470,-79.288,-76.813,-73.669,-69.687,-64.169,-55.936,-54.068,-45.026
724.775,-91.980,-91.333,-90.414,-89.529,-88.470,-87.482,-86.334,-84.796,-83.383,-81.400,-79.303,-76.913,-73.734,-69.659,-64.117,-55.865,-54.126,-44.962
724.875,-92.020,-91.245,-90.430,-89.523,-88.419,-87.381,-86.230,-84.842,-83.423,-81.558,-79.221,-76.736,-73.651,-69.739,-64.050,-55.917,-54.092,-44.894
724.975,-92.093,-91.263,-90.497,-89.435,-88.507,-87.283,-86.267,-84.949,-83.289,-81.580,-79.242,-76.810,-73.749,-69.620,-64.163,-55.984,-54.077,-44.690
725.075,-91.977,-91.339,-90.427,-89.517,-88.516,-87.418,-86.349,-84.885,-83.270,-81.464,-79.279,-76.886,-73.679,-69.696,-64.096,-55.917,-54.184,-44.592
725.175,-92.044,-91.254,-90.479,-89.551,-88.422,-87.418,-86.334,-84.793,-83.389,-81.406,-79.349,-76.840,-73.792,-69.626,-64.117,-55.948,-54.138,-44.498
725.275,-92.145,-91.263,-90.518,-89.432,-88.498,-87.320,-86.276,-84.906,-83.337,-81.595,-79.266,-76.926,-73.685,-69.604,-64.151,-55.997,-54.138,-44.394
725.375,-92.078,-91.360,-90.421,-89.478,-88.492,-87.387,-86.346,-84.900,-83.258,-81.552,-79.269,-76.877,-73.770,-69.751,-64.139,-55.972,-54.236,-44.327
725.475,-92.050,-91.278,-90.424,-89.490,-88.440,-87.463,-86.319,-84.811,-83.261,-81.421,-79.303,-76.828,-73.779,-69.644,-64.102,-55.972,-54.257,-44.226
725.574,-92.117,-91.211,-90.509,-89.499,-88.428,-87.384,-86.325,-84.830,-83.472,-81.546,-79.279,-76.813,-73.654,-69.662,-64.194,-56.000,-54.123,-44.080
725.674,-92.081,-91.327,-90.494,-89.490,-88.504,-87.369,-86.258,-84.918,-83.331,-81.494,-79.294,-76.788,-73.703,-69.724,-64.127,-56.052,-54.224,-43.811
725.774,-92.020,-91.290,-90.433,-89.548,-88.455,-87.445,-86.307,-84.970,-83.264,-81.604,-79.327,-76.837,-73.718,-69.724,-64.102,-55.917,-54.221,-43.570
725.874,-92.078,-91.284,-90.500,-89.536,-88.428,-87.436,-86.349,-84.854,-83.362,-81.497,-79.239,-76.819,-73.712,-69.635,-64.151,-55.942,-54.205,-43.152
725.974,-92.130,-91.287,-90.518,-89.481,-88.464,-87.344,-86.301,-84.903,-83.328,-81.564,-79.327,-76.804,-73.691,-69.690,-64.151,-55.951,-54.269,-42.535
726.074,-92.026,-91.299,-90.427,-89.496,-88.474,-87.430,-86.301,-84.836,-83.380,-81.482,-79.291,-76.816,-73.782,-69.714,-64.084,-55.942,-54.294,-41.443
726.174,-92.062,-91.241,-90.375,-89.496,-88.547,-87.466,-86.307,-84.811,-83.316,-81.555,-79.233,-76.862,-73.706,-69.696,-64.111,-55.997,-54.242,-36.633
726.274,-92.120,-91.232,-90.457,-89.551,-88.480,-87.433,-86.227,-84.909,-83.319,-81.546,-79.324,-76.801,-73.730,-69.711,-64.169,-55.969,-54.379,-26.218
726.374,-92.081,-91.290,-90.475,-89.508,-88.519,-87.405,-86.371,-84.875,-83.377,-81.470,-79.321,-76.773,-73.816,-69.733,-64.087,-55.911,-54.221,-12.485
726.474,-92.035,-91.248,-90.488,-89.563,-88.492,-87.460,-86.295,-84.818,-83.340,-81.573,-79.239,-76.855,-73.694,-69.684,-64.233,-55.978,-54.276,8.759
726.573,-91.995,-91.296,-90.479,-89.481,-88.474,-87.366,-86.368,-84.930,-83.380,-81.543,-79.297,-76.825,-73.651,-69.699,-64.130,-55.872,-54.257,28.473
726.673,-92.059,-91.293,-90.454,-89.453,-88.565,-87.427,-86.234,-84.811,-83.368,-81.476,-79.309,-76.782,-73.764,-69.751,-64.136,-55.997,-54.276,38.257
726.773,-92.102,-91.385,-90.402,-89.551,-88.489,-87.384,-86.319,-84.824,-83.337,-81.534,-79.309,-76.865,-73.666,-69.730,-64.008,-55.890,-54.251,41.724
726.873,-92.014,-91.284,-90.488,-89.517,-88.559,-87.408,-86.316,-84.808,-83.420,-81.586,-79.312,-76.782,-73.755,-69.699,-64.142,-55.988,-54.251,41.663
726.973,-92.075,-91.324,-90.421,-89.575,-88.541,-87.451,-86.267,-84.708,-83.432,-81.491,-79.382,-76.849,-73.810,-69.577,-64.197,-55.893,-54.272,40.100
727.073,-91.998,-91.336,-90.540,-89.532,-88.507,-87.402,-86.343,-84.760,-83.331,-81.525,-79.330,-76.822,-73.630,-69.781,-64.163,-55.923,-54.361,37.231
727.173,-92.084,-91.333,-90.463,-89.526,-88.599,-87.411,-86.337,-84.741,-83.334,-81.604,-79.306,-76.816,-73.648,-69.696,-64.124,-55.869,-54.382,33.798
727.273,-92.096,-91.272,-90.524,-89.600,-88.516,-87.454,-86.307,-84.726,-83.417,-81.509,-79.361,-76.920,-73.712,-69.757,-64.087,-55.975,-54.315,29.596
727.373,-92.096,-91.385,-90.533,-89.520,-88.458,-87.372,-86.362,-84.702,-83.395,-81.549,-79.300,-76.709,-73.776,-69.641,-64.203,-55.869,-54.327,25.107
727.473,-92.053,-91.269,-90.448,-89.499,-88.547,-87.430,-86.380,-84.763,-83.304,-81.567,-79.398,-76.831,-73.697,-69.711,-64.114,-55.905,-54.373,20.087
727.572,-92.114,-91.333,-90.475,-89.560,-88.535,-87.479,-86.295,-84.750,-83.371,-81.525,-79.321,-76.865,-73.669,-69.714,-64.166,-55.838,-54.370,14.523
727.672,-92.050,-91.336,-90.494,-89.575,-88.489,-87.418,-86.359,-84.653,-83.337,-81.607,-79.214,-76.883,-73.688,-69.778,-64.114,-55.923,-54.367,8.603
727.772,-92.090,-91.229,-90.427,-89.536,-88.531,-87.469,-86.356,-84.714,-83.347,-81.567,-79.367,-76.776,-73.831,-69.675,-64.175,-55.814,-54.263,2.579
727.872,-92.136,-91.336,-90.445,-89.542,-88.541,-87.518,-86.304,-84.726,-83.417,-81.546,-79.294,-76.724,-73.718,-69.720,-64.172,-55.862,-54.401,-3.235
727.972,-92.053,-91.299,-90.515,-89.572,-88.544,-87.405,-86.322,-84.705,-83.359,-81.485,-79.367,-76.788,-73.749,-69.650,-64.148,-55.740,-54.337,-8.896
728.072,-92.047,-91.248,-90.414,-89.490,-88.553,-87.433,-86.404,-84.811,-83.429,-81.635,-79.211,-76.898,-73.706,-69.797,-64.111,-55.838,-54.428,-14.221
728.172,-92.075,-91.342,-90.485,-89.523,-88.541,-87.521,-86.295,-84.662,-83.240,-81.656,-79.291,-76.810,-73.776,-69.681,-64.096,-55.750,-54.376,-19.003
728.272,-92.050,-91.345,-90.518,-89.633,-88.501,-87.466,-86.407,-84.732,-83.420,-81.534,-79.318,-76.810,-73.700,-69.720,-64.178,-55.804,-54.410,-23.572
728.372,-92.068,-91.345,-90.414,-89.526,-88.577,-87.448,-86.374,-84.653,-83.392,-81.512,-79.395,-76.776,-73.795,-69.659,-64.041,-55.801,-54.416,-27.667
728.472,-92.126,-91.309,-90.466,-89.557,-88.614,-87.515,-86.285,-84.708,-83.408,-81.488,-79.245,-76.855,-73.697,-69.785,-64.133,-55.762,-54.379,-31.290
728.571,-92.126,-91.382,-90.561,-89.563,-88.501,-87.421,-86.264,-84.781,-83.408,-81.610,-79.315,-76.834,-73.819,-69.693,-64.005,-55.856,-54.440,-34.460
728.671,-92.068,-91.296,-90.460,-89.554,-88.632,-87.442,-86.340,-84.695,-83.325,-81.528,-79.236,-76.895,-73.691,-69.748,-64.145,-55.704,-54.376,-36.981
728.771,-92.108,-91.364,-90.546,-89.630,-88.449,-87.384,-86.505,-84.662,-83.429,-81.546,-79.373,-76.776,-73.810,-69.803,-64.124,-55.820,-54.428,-39.148
728.871,-92.120,-91.364,-90.527,-89.526,-88.455,-87.610,-86.374,-84.561,-83.444,-81.494,-79.288,-76.849,-73.709,-69.687,-64.084,-55.750,-54.410,-40.848
728.971,-92.084,-91.351,-90.527,-89.532,-88.589,-87.466,-86.356,-84.750,-83.438,-81.570,-79.349,-76.813,-73.712,-69.745,-64.130,-55.814,-54.431,-42.081
729.071,-92.117,-91.428,-90.469,-89.569,-88.568,-87.494,-86.292,-84.720,-83.316,-81.546,-79.306,-76.901,-73.770,-69.681,-64.059,-55.856,-54.416,-43.274
729.171,-92.111,-91.269,-90.491,-89.624,-88.602,-87.344,-86.447,-84.763,-83.350,-81.589,-79.355,-76.852,-73.700,-69.772,-64.191,-55.777,-54.352,-44.260
729.271,-92.136,-91.281,-90.637,-89.569,-88.452,-87.466,-86.343,-84.637,-83.389,-81.528,-79.318,-76.843,-73.779,-69.687,-64.078,-55.865,-54.474,-44.980
729.371,-91.959,-91.415,-90.530,-89.514,-88.519,-87.473,-86.432,-84.717,-83.380,-81.546,-79.337,-76.868,-73.682,-69.733,-64.124,-55.798,-54.300,-45.743
729.471,-92.120,-91.473,-90.536,-89.456,-88.583,-87.524,-86.313,-84.674,-83.435,-81.635,-79.407,-76.819,-73.795,-69.742,-64.124,-55.869,-54.373,-46.277
729.570,-92.059,-91.449,-90.417,-89.539,-88.617,-87.381,-86.401,-84.763,-83.331,-81.540,-79.324,-76.843,-73.743,-69.623,-64.017,-55.899,-54.367,-46.753
729.670,-92.084,-91.339,-90.567,-89.597,-88.608,-87.497,-86.392,-84.683,-83.411,-81.589,-79.410,-76.804,-73.764,-69.772,-64.120,-55.780,-54.297,-47.244
729.770,-92.133,-91.367,-90.524,-89.597,-88.550,-87.463,-86.420,-84.641,-83.371,-81.506,-79.306,-76.898,-73.740,-69.684,-64.102,-55.823,-54.434,-47.440
729.870,-91.989,-91.437,-90.543,-89.462,-88.617,-87.537,-86.319,-84.720,-83.447,-81.601,-79.361,-76.846,-73.694,-69.705,-64.096,-55.753,-54.401,-47.781
729.970,-92.059,-91.412,-90.436,-89.603,-88.651,-87.390,-86.353,-84.653,-83.356,-81.540,-79.291,-76.828,-73.749,-69.775,-64.169,-55.832,-54.337,-48.062
730.070,-92.090,-91.370,-90.533,-89.548,-88.635,-87.509,-86.386,-84.747,-83.408,-81.589,-79.309,-76.965,-73.682,-69.681,-64.047,-55.902,-54.428,-48.236
730.170,-92.059,-91.302,-90.497,-89.597,-88.498,-87.439,-86.285,-84.625,-83.417,-81.583,-79.398,-76.840,-73.764,-69.763,-64.148,-55.783,-54.376,-48.547
730.270,-91.986,-91.382,-90.543,-89.523,-88.617,-87.476,-86.383,-84.775,-83.374,-81.473,-79.312,-76.874,-73.758,-69.684,-64.075,-55.820,-54.398,-48.651
730.370,-92.010,-91.360,-90.536,-89.661,-88.522,-87.494,-86.313,-84.689,-83.414,-81.628,-79.382,-76.862,-73.660,-69.672,-64.026,-55.865,-54.456,-48.816
730.470,-92.044,-91.425,-90.491,-89.536,-88.602,-87.430,-86.453,-84.720,-83.347,-81.549,-79.321,-76.767,-73.770,-69.800,-64.148,-55.807,-54.382,-49.106
730.569,-92.032,-91.321,-90.585,-89.624,-88.553,-87.497,-86.362,-84.695,-83.496,-81.564,-79.361,-76.874,-73.737,-69.647,-64.062,-55.869,-54.395,-49.158
730.669,-92.053,-91.409,-90.491,-89.548,-88.632,-87.436,-86.371,-84.641,-83.334,-81.631,-79.404,-76.794,-73.715,-69.678,-64.059,-55.844,-54.468,-49.176
730.769,-92.007,-91.321,-90.570,-89.584,-88.565,-87.561,-86.401,-84.665,-83.389,-81.500,-79.297,-76.825,-73.785,-69.757,-64.185,-55.774,-54.337,-49.310
730.869,-92.096,-91.464,-90.454,-89.621,-88.553,-87.448,-86.316,-84.671,-83.447,-81.656,-79.337,-76.883,-73.709,-69.675,-64.105,-55.832,-54.382,-49.396
730.969,-92.032,-91.391,-90.588,-89.587,-88.681,-87.433,-86.368,-84.729,-83.411,-81.549,-79.324,-76.804,-73.730,-69.727,-64.062,-55.890,-54.449,-49.277
731.069,-92.087,-91.376,-90.491,-89.618,-88.507,-87.479,-86.356,-84.659,-83.478,-81.561,-79.306,-76.868,-73.773,-69.745,-64.185,-55.762,-54.425,-49.316
731.169,-92.023,-91.425,-90.479,-89.545,-88.596,-87.418,-86.392,-84.689,-83.319,-81.622,-79.425,-76.855,-73.724,-69.690,-64.053,-55.771,-54.413,-49.460
731.269,-92.038,-91.364,-90.543,-89.575,-88.556,-87.527,-86.374,-84.717,-83.441,-81.512,-79.309,-76.819,-73.770,-69.733,-64.044,-55.865,-54.443,-49.304
731.369,-92.014,-91.461,-90.439,-89.578,-88.580,-87.442,-86.349,-84.637,-83.423,-81.616,-79.337,-76.907,-73.816,-69.778,-64.169,-55.737,-54.364,-49.286
731.469,-92.020,-91.367,-90.576,-89.508,-88.611,-87.503,-86.380,-84.702,-83.344,-81.604,-79.388,-76.892,-73.712,-69.684,-64.157,-55.707,-54.352,-49.463
731.568,-92.050,-91.446,-90.530,-89.636,-88.470,-87.543,-86.362,-84.677,-83.487,-81.512,-79.312,-76.816,-73.749,-69.699,-64.069,-55.841,-54.419,-49.426
731.668,-91.971,-91.357,-90.543,-89.478,-88.602,-87.448,-86.349,-84.631,-83.386,-81.662,-79.376,-76.898,-73.792,-69.775,-64.139,-55.826,-54.443,-49.335
731.768,-92.047,-91.354,-90.576,-89.581,-88.583,-87.543,-86.368,-84.760,-83.353,-81.558,-79.422,-76.901,-73.730,-69.699,-64.206,-55.789,-54.324,-49.390
731.868,-92.004,-91.434,-90.472,-89.542,-88.605,-87.451,-86.313,-84.668,-83.450,-81.528,-79.294,-76.791,-73.727,-69.611,-64.047,-55.777,-54.340,-49.542
731.968,-91.998,-91.321,-90.598,-89.554,-88.651,-87.421,-86.395,-84.686,-83.371,-81.598,-79.404,-76.892,-73.840,-69.717,-64.090,-55.893,-54.468,-49.408
732.068,-92.035,-91.400,-90.509,-89.621,-88.519,-87.546,-86.374,-84.702,-83.408,-81.595,-79.391,-76.956,-73.682,-69.717,-64.102,-55.862,-54.468,-49.362
732.168,-91.907,-91.400,-90.497,-89.548,-88.605,-87.479,-86.285,-84.579,-83.469,-81.522,-79.306,-76.816,-73.688,-69.650,-64.169,-55.811,-54.361,-49.451
732.268,-92.056,-91.388,-90.530,-89.612,-88.583,-87.497,-86.377,-84.729,-83.344,-81.598,-79.321,-76.807,-73.792,-69.638,-64.117,-55.719,-54.440,-49.463
732.368,-92.029,-91.498,-90.488,-89.667,-88.553,-87.540,-86.380,-84.738,-83.426,-81.607,-79.434,-76.889,-73.807,-69.724,-64.111,-55.820,-54.474,-49.435
732.468,-91.989,-91.357,-90.558,-89.536,-88.669,-87.430,-86.322,-84.607,-83.444,-81.506,-79.343,-76.877,-73.660,-69.766,-64.117,-55.719,-54.367,-49.509
732.567,-92.023,-91.409,-90.567,-89.606,-88.589,-87.494,-86.432,-84.714,-83.350,-81.586,-79.276,-76.831,-73.676,-69.687,-64.099,-55.801,-54.425,-49.496
732.667,-91.962,-91.443,-90.482,-89.606,-88.574,-87.518,-86.362,-84.738,-83.389,-81.592,-79.422,-76.831,-73.804,-69.614,-64.111,-55.811,-54.303,-49.545
732.767,-91.995,-91.309,-90.564,-89.551,-88.623,-87.421,-86.288,-84.644,-83.456,-81.549,-79.327,-76.874,-73.798,-69.708,-64.185,-55.716,-54.367,-49.506
732.867,-92.001,-91.422,-90.497,-89.624,-88.541,-87.494,-86.377,-84.723,-83.386,-81.537,-79.291,-76.816,-73.593,-69.687,-64.035,-55.780,-54.330,-49.542
732.967,-91.904,-91.360,-90.497,-89.590,-88.586,-87.515,-86.322,-84.781,-83.383,-81.592,-79.337,-76.831,-73.737,-69.739,-64.154,-55.792,-54.352,-49.612
733.067,-92.035,-91.309,-90.555,-89.536,-88.620,-87.430,-86.295,-84.708,-83.466,-81.613,-79.370,-76.892,-73.785,-69.650,-64.078,-55.722,-54.373,-49.487
733.167,-92.026,-91.397,-90.570,-89.612,-88.596,-87.463,-86.356,-84.677,-83.423,-81.509,-79.358,-76.904,-73.703,-69.681,-64.145,-55.780,-54.312,-49.615
733.267,-91.895,-91.406,-90.463,-89.621,-88.571,-87.473,-86.398,-84.793,-83.374,-81.528,-79.343,-76.785,-73.773,-69.638,-64.154,-55.682,-54.437,-49.622
733.367,-91.998,-91.330,-90.594,-89.545,-88.669,-87.433,-86.301,-84.738,-83.411,-81.586,-79.306,-76.880,-73.679,-69.705,-64.072,-55.679,-54.404,-49.527
733.467,-91.992,-91.437,-90.555,-89.600,-88.620,-87.384,-86.307,-84.647,-83.447,-81.570,-79.388,-76.819,-73.752,-69.644,-64.081,-55.768,-54.349,-49.564
733.566,-91.895,-91.458,-90.463,-89.655,-88.531,-87.527,-86.420,-84.747,-83.365,-81.543,-79.324,-76.816,-73.672,-69.659,-64.075,-55.731,-54.416,-49.603
733.666,-91.977,-91.385,-90.515,-89.584,-88.657,-87.411,-86.331,-84.772,-83.325,-81.525,-79.367,-76.810,-73.718,-69.656,-64.053,-55.661,-54.385,-49.619
733.766,-92.001,-91.425,-90.573,-89.597,-88.629,-87.424,-86.322,-84.677,-83.490,-81.577,-79.343,-76.846,-73.755,-69.641,-64.148,-55.740,-54.330,-49.625
733.866,-91.946,-91.428,-90.506,-89.636,-88.538,-87.482,-86.389,-84.671,-83.420,-81.567,-79.395,-76.822,-73.660,-69.690,-64.099,-55.716,-54.407,-49.689
733.966,-92.010,-91.379,-90.543,-89.600,-88.559,-87.521,-86.368,-84.842,-83.316,-81.635,-79.312,-76.938,-73.743,-69.720,-64.102,-55.692,-54.446,-49.634
734.066,-92.023,-91.348,-90.607,-89.548,-88.678,-87.411,-86.380,-84.732,-83.374,-81.500,-79.407,-76.831,-73.767,-69.672,-64.111,-55.667,-54.373,-49.634
734.166,-91.980,-91.479,-90.533,-89.615,-88.541,-87.369,-86.328,-84.698,-83.411,-81.616,-79.309,-76.816,-73.691,-69.684,-64.133,-55.688,-54.352,-49.783
734.266,-91.962,-91.415,-90.491,-89.569,-88.535,-87.500,-86.346,-84.738,-83.392,-81.479,-79.312,-76.889,-73.740,-69.720,-64.026,-55.597,-54.431,-49.677
734.366,-92.035,-91.302,-90.463,-89.551,-88.617,-87.479,-86.386,-84.821,-83.423,-81.650,-79.385,-76.889,-73.761,-69.678,-64.090,-55.624,-54.321,-49.686
734.466,-92.020,-91.409,-90.536,-89.584,-88.657,-87.354,-86.292,-84.741,-83.371,-81.537,-79.285,-76.834,-73.706,-69.659,-64.151,-55.615,-54.355,-49.725
734.565,-91.956,-91.434,-90.521,-89.615,-88.504,-87.418,-86.411,-84.778,-83.417,-81.546,-79.333,-76.913,-73.712,-69.672,-64.056,-55.615,-54.340,-49.777
734.665,-91.946,-91.342,-90.543,-89.560,-88.513,-87.521,-86.325,-84.705,-83.426,-81.583,-79.361,-76.855,-73.740,-69.669,-64.072,-55.670,-54.321,-49.902
734.765,-91.995,-91.364,-90.405,-89.496,-88.678,-87.408,-86.362,-84.769,-83.362,-81.509,-79.294,-76.779,-73.764,-69.681,-64.139,-55.624,-54.443,-49.716
734.865,-91.980,-91.391,-90.506,-89.603,-88.568,-87.494,-86.295,-84.802,-83.478,-81.592,-79.343,-76.837,-73.700,-69.720,-64.005,-55.710,-54.233,-49.884
734.965,-92.023,-91.318,-90.549,-89.572,-88.596,-87.381,-86.334,-84.744,-83.401,-81.546,-79.416,-76.920,-73.785,-69.620,-64.142,-55.661,-54.391,-49.786
