Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
702.997,-100.000,-100.000,-99.878,-97.565,-95.319,-92.532,-89.209,-84.583,-79.086,-72.238,-63.293,-55.887,-51.526,-50.140,-47.049,-45.123,-39.352,-42.767
703.097,-100.000,-100.000,-99.966,-97.647,-95.187,-92.648,-89.172,-84.604,-79.181,-72.281,-63.190,-56.058,-51.523,-50.055,-46.936,-45.157,-39.355,-42.786
703.197,-100.000,-100.000,-100.000,-97.574,-95.261,-92.697,-89.227,-84.650,-79.282,-72.095,-63.239,-56.082,-51.605,-50.177,-46.991,-45.157,-39.307,-42.859
703.297,-100.000,-100.000,-99.966,-97.528,-95.374,-92.526,-89.215,-84.622,-79.001,-72.162,-63.367,-55.972,-51.526,-50.040,-46.918,-45.154,-39.325,-42.703
703.397,-100.000,-100.000,-99.872,-97.626,-95.392,-92.508,-89.291,-84.540,-79.059,-72.269,-63.324,-56.067,-51.538,-50.153,-46.985,-45.023,-39.197,-42.798
703.497,-100.000,-100.000,-99.973,-97.644,-95.203,-92.642,-89.197,-84.570,-79.227,-72.128,-63.211,-56.119,-51.566,-50.012,-46.902,-45.163,-39.206,-42.776
703.596,-100.000,-100.000,-100.000,-97.540,-95.288,-92.709,-89.136,-84.705,-79.132,-72.198,-63.287,-55.984,-51.556,-50.143,-46.936,-44.992,-39.160,-42.691
703.696,-100.000,-100.000,-99.939,-97.552,-95.328,-92.572,-89.297,-84.598,-79.065,-72.247,-63.290,-56.064,-51.498,-50.058,-46.994,-45.035,-39.090,-42.734
703.796,-100.000,-100.000,-99.957,-97.546,-95.236,-92.538,-89.230,-84.628,-79.135,-72.095,-63.229,-56.015,-51.492,-50.156,-46.878,-45.078,-39.172,-42.712
703.896,-100.000,-100.000,-99.841,-97.522,-95.294,-92.624,-89.145,-84.683,-79.053,-72.232,-63.242,-56.079,-51.392,-50.140,-46.902,-45.020,-39.096,-42.639
703.996,-100.000,-100.000,-99.927,-97.601,-95.190,-92.651,-89.255,-84.561,-79.178,-72.195,-63.248,-56.033,-51.511,-50.085,-46.848,-45.078,-39.047,-42.725
704.096,-100.000,-100.000,-100.000,-97.528,-95.340,-92.599,-89.108,-84.592,-79.041,-72.186,-63.245,-56.076,-51.404,-50.150,-46.811,-45.053,-39.075,-42.545
704.196,-100.000,-100.000,-99.890,-97.592,-95.215,-92.661,-89.258,-84.595,-79.163,-72.192,-63.239,-56.076,-51.389,-50.122,-46.906,-44.989,-38.968,-42.654
704.296,-100.000,-100.000,-100.000,-97.562,-95.273,-92.535,-89.102,-84.613,-79.135,-72.168,-63.211,-55.984,-51.431,-50.049,-46.814,-45.071,-39.032,-42.548
704.396,-100.000,-100.000,-99.985,-97.498,-95.279,-92.642,-89.203,-84.656,-79.074,-72.189,-63.300,-56.061,-51.379,-50.119,-46.777,-44.983,-38.971,-42.618
704.496,-100.000,-100.000,-99.884,-97.592,-95.291,-92.584,-89.142,-84.543,-79.132,-72.186,-63.245,-56.088,-51.364,-50.085,-46.808,-45.050,-38.901,-42.566
704.595,-100.000,-100.000,-99.997,-97.574,-95.261,-92.618,-89.194,-84.637,-79.056,-72.107,-63.165,-55.945,-51.334,-50.055,-46.719,-45.007,-38.873,-42.557
704.695,-100.000,-100.000,-99.933,-97.614,-95.337,-92.615,-89.221,-84.616,-79.034,-72.174,-63.269,-56.036,-51.276,-50.095,-46.780,-45.084,-38.803,-42.560
704.795,-100.000,-100.000,-99.985,-97.623,-95.224,-92.535,-89.120,-84.555,-79.092,-72.186,-63.220,-56.021,-51.407,-49.976,-46.616,-45.111,-38.779,-42.584
704.895,-100.000,-100.000,-99.994,-97.568,-95.276,-92.572,-89.163,-84.644,-79.083,-72.153,-63.232,-55.954,-51.300,-50.089,-46.851,-45.169,-38.727,-42.453
704.995,-100.000,-100.000,-99.905,-97.635,-95.297,-92.618,-89.255,-84.644,-79.041,-72.205,-63.327,-56.018,-51.303,-49.933,-46.707,-45.071,-38.623,-42.648
705.095,-100.000,-100.000,-100.000,-97.650,-95.242,-92.584,-89.142,-84.570,-79.083,-72.256,-63.181,-55.923,-51.306,-50.018,-46.863,-45.120,-38.678,-42.471
705.195,-100.000,-100.000,-99.951,-97.583,-95.270,-92.581,-89.206,-84.628,-79.111,-72.156,-63.278,-56.003,-51.288,-49.921,-46.689,-45.068,-38.489,-42.511
705.295,-100.000,-100.000,-99.936,-97.626,-95.288,-92.630,-89.221,-84.698,-79.025,-72.208,-63.278,-55.936,-51.340,-50.000,-46.765,-45.190,-38.400,-42.419
705.395,-100.000,-100.000,-99.991,-97.577,-95.261,-92.542,-89.160,-84.531,-79.095,-72.232,-63.217,-55.981,-51.279,-49.866,-46.710,-45.044,-38.101,-42.490
705.495,-100.000,-100.000,-99.976,-97.577,-95.230,-92.563,-89.172,-84.650,-79.111,-72.177,-63.281,-55.920,-51.297,-50.046,-46.762,-45.120,-38.013,-42.542
705.594,-100.000,-100.000,-99.963,-97.601,-95.306,-92.685,-89.203,-84.647,-79.068,-72.275,-63.214,-56.015,-51.196,-49.994,-46.536,-45.074,-37.891,-42.395
705.694,-100.000,-100.000,-99.982,-97.647,-95.261,-92.545,-89.133,-84.564,-79.175,-72.141,-63.290,-55.893,-51.254,-50.009,-46.631,-45.132,-37.686,-42.508
705.794,-100.000,-100.000,-100.000,-97.556,-95.242,-92.581,-89.227,-84.711,-78.973,-72.244,-63.107,-55.991,-51.270,-49.838,-46.619,-45.114,-37.616,-42.474
705.894,-100.000,-100.000,-99.927,-97.610,-95.309,-92.566,-89.200,-84.607,-79.147,-72.256,-63.205,-55.981,-51.074,-49.957,-46.579,-45.026,-37.411,-42.453
705.994,-100.000,-100.000,-100.000,-97.632,-95.212,-92.545,-89.178,-84.656,-79.099,-72.269,-63.223,-56.030,-51.187,-49.945,-46.561,-45.108,-37.494,-42.517
706.094,-100.000,-100.000,-99.954,-97.571,-95.358,-92.633,-89.102,-84.647,-79.150,-72.144,-63.254,-55.844,-51.141,-49.924,-46.423,-45.062,-37.384,-42.447
706.194,-100.000,-100.000,-99.921,-97.635,-95.251,-92.426,-89.279,-84.689,-79.056,-72.220,-63.162,-55.972,-51.224,-49.902,-46.497,-44.977,-37.210,-42.468
706.294,-100.000,-100.000,-100.000,-97.540,-95.233,-92.764,-89.145,-84.598,-79.111,-72.189,-63.095,-56.009,-51.077,-49.884,-46.469,-45.108,-37.247,-42.426
706.394,-100.000,-100.000,-99.911,-97.510,-95.377,-92.499,-89.139,-84.735,-79.111,-72.293,-63.184,-56.003,-51.083,-50.021,-46.460,-44.949,-37.115,-42.380
706.494,-100.000,-100.000,-100.000,-97.711,-95.233,-92.606,-89.160,-84.653,-79.150,-72.137,-63.101,-56.006,-51.166,-49.911,-46.552,-45.065,-37.030,-42.453
706.593,-100.000,-100.000,-99.966,-97.574,-95.264,-92.502,-89.172,-84.695,-79.013,-72.235,-63.226,-55.945,-51.096,-49.911,-46.350,-45.016,-37.030,-42.395
706.693,-100.000,-100.000,-100.000,-97.522,-95.288,-92.609,-89.148,-84.549,-79.141,-72.186,-63.123,-56.107,-51.190,-49.991,-46.393,-44.943,-36.862,-42.313
706.793,-100.000,-100.000,-99.942,-97.604,-95.276,-92.545,-89.111,-84.695,-79.065,-72.229,-63.120,-56.015,-51.163,-49.854,-46.378,-45.062,-36.719,-42.422
706.893,-100.000,-100.000,-100.000,-97.568,-95.352,-92.563,-89.081,-84.592,-79.102,-72.180,-63.220,-56.094,-51.062,-49.915,-46.313,-45.023,-36.600,-42.291
706.993,-100.000,-100.000,-99.985,-97.668,-95.157,-92.514,-89.218,-84.680,-79.089,-72.186,-63.113,-56.113,-51.154,-49.994,-46.332,-44.925,-36.362,-42.175
707.093,-100.000,-100.000,-100.000,-97.449,-95.352,-92.584,-89.017,-84.573,-79.117,-72.211,-63.181,-56.006,-51.065,-49.878,-46.313,-44.989,-36.136,-42.242
707.193,-100.000,-100.000,-99.908,-97.589,-95.251,-92.487,-89.169,-84.631,-79.150,-72.083,-63.150,-56.097,-51.031,-49.945,-46.176,-44.986,-35.876,-42.175
707.293,-100.000,-100.000,-99.985,-97.495,-95.364,-92.471,-89.059,-84.717,-79.065,-72.217,-63.104,-56.091,-51.212,-49.890,-46.307,-44.797,-35.452,-42.059
707.393,-100.000,-100.000,-99.957,-97.641,-95.215,-92.609,-89.105,-84.613,-79.211,-72.104,-63.245,-56.039,-51.102,-49.866,-46.194,-44.919,-35.068,-42.163
707.493,-100.000,-100.000,-99.939,-97.476,-95.349,-92.490,-89.087,-84.705,-79.041,-72.165,-63.095,-56.152,-51.141,-49.976,-46.109,-44.952,-34.387,-42.175
707.592,-100.000,-100.000,-100.000,-97.583,-95.294,-92.514,-89.081,-84.601,-79.123,-72.220,-63.101,-56.088,-51.154,-49.866,-46.222,-44.824,-32.947,-42.050
707.692,-100.000,-100.000,-99.942,-97.525,-95.276,-92.554,-89.136,-84.659,-79.092,-72.122,-63.174,-56.079,-51.083,-49.899,-46.124,-44.897,-30.017,-42.148
707.792,-100.000,-100.000,-100.000,-97.531,-95.364,-92.435,-89.017,-84.662,-79.053,-72.214,-63.104,-56.168,-51.105,-49.976,-46.042,-44.937,-25.571,-42.154
707.892,-100.000,-100.000,-99.979,-97.604,-95.261,-92.554,-89.145,-84.641,-79.160,-72.153,-63.162,-56.042,-51.163,-49.893,-46.152,-44.885,-19.571,-41.971
707.992,-100.000,-100.000,-100.000,-97.476,-95.331,-92.532,-89.108,-84.711,-79.062,-72.244,-63.220,-56.015,-51.013,-49.893,-46.072,-44.849,-12.045,-41.995
708.092,-100.000,-100.000,-100.000,-97.653,-95.282,-92.496,-89.084,-84.579,-79.147,-72.186,-63.110,-56.189,-51.074,-49.994,-45.993,-44.925,-4.172,-42.105
708.192,-100.000,-100.000,-99.896,-97.504,-95.325,-92.599,-89.175,-84.680,-79.126,-72.125,-63.159,-56.076,-51.117,-49.969,-46.048,-44.885,2.808,-42.014
708.292,-100.000,-100.000,-100.000,-97.580,-95.325,-92.545,-89.056,-84.677,-79.044,-72.269,-63.196,-56.064,-50.977,-49.918,-46.072,-44.824,8.395,-41.940
708.392,-100.000,-100.000,-99.942,-97.574,-95.273,-92.502,-89.145,-84.598,-79.144,-72.168,-63.086,-56.155,-50.983,-49.994,-45.944,-44.943,12.292,-41.946
708.492,-100.000,-100.000,-99.969,-97.522,-95.377,-92.636,-89.148,-84.747,-79.025,-72.153,-63.138,-56.046,-51.114,-49.963,-45.953,-44.910,14.636,-41.992
708.591,-100.000,-100.000,-100.000,-97.659,-95.242,-92.499,-89.059,-84.671,-79.068,-72.308,-63.177,-56.058,-51.010,-49.860,-46.045,-44.827,15.964,-41.907
708.691,-100.000,-100.000,-99.924,-97.537,-95.233,-92.517,-89.200,-84.619,-79.205,-72.137,-63.107,-56.168,-50.931,-49.930,-45.978,-44.891,16.266,-41.888
708.791,-100.000,-100.000,-100.000,-97.549,-95.309,-92.581,-89.078,-84.738,-79.059,-72.171,-63.120,-56.113,-51.028,-50.021,-45.840,-44.968,15.558,-41.992
708.891,-100.000,-100.000,-99.942,-97.595,-95.236,-92.557,-89.084,-84.637,-79.150,-72.180,-63.202,-56.079,-51.053,-49.930,-45.969,-44.983,14.182,-42.004
708.991,-100.000,-100.000,-99.924,-97.488,-95.312,-92.474,-89.182,-84.674,-79.175,-72.141,-63.141,-56.122,-50.903,-49.939,-46.057,-44.812,12.421,-41.962
709.091,-100.000,-100.000,-100.000,-97.540,-95.322,-92.645,-89.059,-84.674,-79.056,-72.174,-63.089,-56.216,-50.995,-50.006,-45.914,-44.815,10.406,-41.891
709.191,-100.000,-100.000,-99.835,-97.543,-95.248,-92.618,-89.081,-84.616,-79.156,-72.269,-63.214,-56.128,-51.016,-49.979,-45.837,-44.827,8.148,-41.998
709.291,-100.000,-100.000,-99.960,-97.543,-95.340,-92.459,-89.130,-84.680,-79.108,-72.141,-63.217,-56.052,-50.940,-49.872,-45.932,-44.839,5.698,-42.044
709.391,-100.000,-100.000,-100.000,-97.626,-95.245,-92.563,-89.056,-84.717,-79.080,-72.235,-63.055,-56.146,-50.891,-49.908,-45.975,-44.717,3.314,-41.943
709.491,-100.000,-100.000,-99.933,-97.522,-95.236,-92.639,-89.059,-84.619,-79.172,-72.287,-63.101,-56.223,-50.922,-50.055,-45.844,-44.681,1.093,-41.849
709.590,-100.000,-100.000,-99.951,-97.571,-95.370,-92.548,-89.166,-84.686,-79.120,-72.141,-63.205,-56.100,-50.958,-49.957,-45.834,-44.788,-1.068,-41.827
709.690,-100.000,-100.000,-99.997,-97.699,-95.276,-92.545,-89.020,-84.744,-79.059,-72.183,-63.141,-56.116,-50.897,-49.841,-45.917,-44.772,-3.241,-41.891
709.790,-100.000,-100.000,-99.866,-97.562,-95.255,-92.651,-89.053,-84.607,-79.135,-72.260,-63.113,-56.198,-50.797,-49.915,-45.926,-44.769,-5.280,-41.995
709.890,-100.000,-100.000,-99.960,-97.583,-95.319,-92.532,-89.102,-84.653,-79.150,-72.162,-63.184,-56.244,-50.787,-50.012,-45.886,-44.662,-7.257,-41.882
709.990,-100.000,-100.000,-100.000,-97.653,-95.282,-92.517,-89.008,-84.802,-79.059,-72.153,-63.239,-56.104,-50.851,-49.991,-45.786,-44.690,-9.042,-41.846
710.090,-100.000,-100.000,-99.823,-97.495,-95.218,-92.606,-89.001,-84.641,-79.132,-72.269,-63.156,-56.088,-50.809,-49.933,-45.734,-44.720,-10.703,-41.779
710.190,-100.000,-100.000,-99.857,-97.577,-95.294,-92.609,-89.127,-84.683,-79.193,-72.250,-63.080,-56.165,-50.650,-49.863,-45.789,-44.739,-12.292,-41.751
710.290,-100.000,-100.000,-99.945,-97.662,-95.227,-92.496,-89.117,-84.741,-79.056,-72.116,-63.208,-56.241,-50.647,-50.031,-45.798,-44.702,-13.913,-41.785
710.390,-100.000,-100.000,-99.844,-97.525,-95.221,-92.520,-88.983,-84.677,-79.059,-72.244,-63.257,-56.137,-50.702,-50.031,-45.709,-44.727,-15.485,-41.855
710.490,-100.000,-100.000,-99.866,-97.504,-95.319,-92.630,-89.084,-84.604,-79.166,-72.311,-63.217,-56.091,-50.800,-50.009,-45.639,-44.653,-17.068,-41.742
710.589,-100.000,-100.000,-99.976,-97.635,-95.309,-92.569,-89.185,-84.692,-79.172,-72.226,-63.205,-56.177,-50.656,-49.948,-45.593,-44.543,-18.655,-41.608
710.689,-100.000,-100.000,-99.905,-97.565,-95.227,-92.462,-89.008,-84.720,-79.144,-72.198,-63.153,-56.232,-50.583,-49.969,-45.618,-44.656,-20.224,-41.705
710.789,-100.000,-100.000,-99.854,-97.516,-95.261,-92.517,-89.020,-84.619,-79.175,-72.195,-63.199,-56.259,-50.574,-49.988,-45.728,-44.669,-21.729,-41.708
710.889,-100.000,-100.000,-99.933,-97.614,-95.303,-92.615,-89.136,-84.586,-79.193,-72.330,-63.248,-56.131,-50.717,-50.122,-45.743,-44.617,-23.328,-41.537
710.989,-100.000,-100.000,-99.939,-97.641,-95.285,-92.566,-89.130,-84.622,-79.242,-72.186,-63.205,-56.158,-50.699,-50.098,-45.624,-44.485,-24.896,-41.550
711.089,-100.000,-100.000,-99.869,-97.571,-95.227,-92.548,-88.974,-84.683,-79.095,-72.104,-63.104,-56.155,-50.708,-49.963,-45.554,-44.592,-26.190,-41.537
711.189,-100.000,-100.000,-99.811,-97.525,-95.261,-92.484,-89.081,-84.598,-79.123,-72.235,-63.123,-56.238,-50.674,-49.905,-45.685,-44.577,-27.612,-41.519
711.289,-100.000,-100.000,-99.951,-97.647,-95.312,-92.661,-89.169,-84.500,-79.236,-72.293,-63.202,-56.271,-50.592,-50.055,-45.578,-44.516,-28.830,-41.522
711.389,-100.000,-100.000,-99.957,-97.589,-95.279,-92.593,-89.114,-84.634,-79.300,-72.189,-63.297,-56.165,-50.681,-50.027,-45.651,-44.562,-30.045,-41.431
711.489,-100.000,-100.000,-99.854,-97.546,-95.151,-92.508,-89.050,-84.735,-79.041,-72.119,-63.275,-56.122,-50.797,-49.954,-45.709,-44.534,-31.070,-41.461
711.588,-100.000,-100.000,-99.902,-97.498,-95.239,-92.459,-89.038,-84.607,-79.114,-72.195,-63.159,-56.149,-50.665,-50.061,-45.584,-44.598,-32.135,-41.489
711.688,-100.000,-100.000,-99.954,-97.595,-95.309,-92.624,-89.151,-84.503,-79.266,-72.247,-63.092,-56.226,-50.705,-49.960,-45.621,-44.537,-32.983,-41.434
711.788,-100.000,-100.000,-99.951,-97.632,-95.340,-92.661,-89.096,-84.644,-79.172,-72.223,-63.257,-56.116,-50.781,-50.021,-45.636,-44.516,-33.951,-41.483
711.888,-100.000,-100.000,-99.911,-97.546,-95.209,-92.538,-89.191,-84.641,-79.114,-72.223,-63.144,-56.198,-50.687,-49.942,-45.575,-44.632,-34.680,-41.415
711.988,-100.000,-100.000,-99.939,-97.571,-95.172,-92.535,-89.108,-84.567,-79.144,-72.299,-63.181,-56.137,-50.705,-50.027,-45.593,-44.476,-35.352,-41.425
712.088,-100.000,-100.000,-99.918,-97.556,-95.395,-92.526,-89.081,-84.518,-79.193,-72.168,-63.254,-56.146,-50.729,-49.976,-45.480,-44.479,-36.105,-41.412
712.188,-100.000,-100.000,-99.991,-97.681,-95.352,-92.575,-89.163,-84.634,-79.123,-72.296,-63.187,-56.076,-50.745,-50.031,-45.569,-44.562,-36.633,-41.370
712.288,-100.000,-100.000,-100.000,-97.583,-95.151,-92.596,-89.050,-84.509,-79.120,-72.205,-63.235,-56.174,-50.797,-50.046,-45.624,-44.427,-37.268,-41.385
712.388,-100.000,-100.000,-99.884,-97.501,-95.282,-92.487,-89.191,-84.610,-79.160,-72.293,-63.196,-56.030,-50.711,-49.982,-45.462,-44.461,-37.885,-41.431
712.488,-100.000,-100.000,-99.911,-97.659,-95.349,-92.593,-89.066,-84.595,-79.147,-72.180,-63.245,-56.152,-50.757,-50.046,-45.471,-44.449,-38.257,-41.278
712.587,-100.000,-100.000,-99.991,-97.549,-95.221,-92.502,-89.224,-84.686,-79.117,-72.220,-63.260,-56.119,-50.723,-50.067,-45.541,-44.354,-38.803,-41.391
712.687,-100.000,-100.000,-99.893,-97.546,-95.309,-92.581,-89.072,-84.552,-79.095,-72.296,-63.196,-56.027,-50.693,-49.988,-45.367,-44.470,-39.133,-41.275
712.787,-100.000,-100.000,-99.976,-97.601,-95.288,-92.514,-89.151,-84.631,-79.190,-72.229,-63.281,-56.146,-50.757,-50.052,-45.438,-44.305,-39.532,-41.339
712.887,-100.000,-100.000,-99.814,-97.556,-95.361,-92.609,-89.105,-84.674,-79.160,-72.226,-63.223,-56.140,-50.735,-50.058,-45.337,-44.412,-39.847,-41.180
712.987,-100.000,-100.000,-100.000,-97.537,-95.300,-92.526,-89.072,-84.598,-79.111,-72.321,-63.153,-56.076,-50.696,-49.994,-45.312,-44.327,-40.164,-41.376
713.087,-100.000,-100.000,-99.844,-97.641,-95.312,-92.517,-89.136,-84.619,-79.224,-72.238,-63.171,-56.158,-50.815,-50.052,-45.325,-44.342,-40.445,-41.132
713.187,-100.000,-100.000,-99.890,-97.543,-95.352,-92.618,-89.093,-84.698,-79.190,-72.202,-63.184,-56.143,-50.684,-49.915,-45.291,-44.299,-40.714,-41.220
713.287,-100.000,-100.000,-99.896,-97.641,-95.224,-92.480,-89.072,-84.604,-79.089,-72.296,-63.132,-56.131,-50.818,-50.092,-45.319,-44.312,-40.952,-41.010
713.387,-100.000,-100.000,-99.887,-97.598,-95.303,-92.471,-89.127,-84.613,-79.153,-72.223,-63.226,-56.201,-50.775,-49.887,-45.233,-44.302,-41.269,-41.043
713.487,-100.000,-100.000,-99.945,-97.516,-95.374,-92.563,-89.066,-84.677,-79.141,-72.208,-63.116,-56.116,-50.806,-50.055,-45.322,-44.272,-41.324,-41.122
713.586,-100.000,-100.000,-99.875,-97.589,-95.264,-92.441,-89.053,-84.613,-79.129,-72.308,-63.144,-56.216,-50.659,-49.869,-45.340,-44.165,-41.803,-40.994
713.686,-100.000,-100.000,-99.854,-97.617,-95.258,-92.447,-89.136,-84.671,-79.233,-72.183,-63.168,-56.091,-50.784,-50.034,-45.248,-44.299,-41.870,-41.077
713.786,-100.000,-100.000,-99.954,-97.476,-95.374,-92.511,-89.139,-84.692,-79.141,-72.250,-63.150,-56.210,-50.662,-49.893,-45.294,-44.159,-42.120,-40.918
713.886,-100.000,-100.000,-99.939,-97.592,-95.340,-92.441,-89.096,-84.576,-79.175,-72.189,-63.193,-56.055,-50.815,-49.960,-45.258,-44.269,-42.252,-40.945
713.986,-100.000,-100.000,-99.854,-97.614,-95.297,-92.523,-89.227,-84.665,-79.160,-72.186,-63.150,-56.183,-50.632,-49.881,-45.316,-44.086,-42.319,-41.022
714.086,-100.000,-100.000,-99.951,-97.525,-95.413,-92.514,-89.093,-84.598,-79.111,-72.345,-63.184,-56.049,-50.784,-50.006,-45.197,-44.080,-42.642,-40.939
714.186,-100.000,-100.000,-99.872,-97.583,-95.270,-92.474,-89.157,-84.583,-79.294,-72.141,-63.187,-56.122,-50.662,-49.985,-45.258,-44.196,-42.621,-40.985
714.286,-100.000,-100.000,-99.863,-97.595,-95.340,-92.557,-89.102,-84.738,-79.019,-72.324,-63.187,-55.988,-50.806,-49.911,-45.120,-44.046,-42.862,-40.924
714.386,-100.000,-100.000,-99.945,-97.556,-95.291,-92.447,-89.145,-84.485,-79.279,-72.232,-63.110,-56.165,-50.748,-50.003,-45.123,-44.110,-42.947,-40.909
714.486,-100.000,-100.000,-99.884,-97.650,-95.273,-92.606,-89.044,-84.698,-79.150,-72.278,-63.165,-56.076,-50.711,-49.957,-45.227,-44.052,-42.938,-40.933
714.585,-100.000,-100.000,-99.927,-97.467,-95.328,-92.352,-89.044,-84.598,-79.279,-72.180,-63.269,-56.076,-50.748,-50.021,-45.044,-44.006,-43.106,-40.775
714.685,-100.000,-100.000,-99.860,-97.708,-95.242,-92.532,-89.151,-84.668,-79.123,-72.217,-63.184,-56.024,-50.717,-49.960,-45.166,-44.101,-43.085,-40.848
714.785,-100.000,-100.000,-99.942,-97.430,-95.282,-92.416,-89.056,-84.518,-79.169,-72.220,-63.281,-56.021,-50.809,-49.936,-45.120,-43.970,-43.179,-40.878
714.885,-100.000,-100.000,-99.734,-97.583,-95.273,-92.526,-89.188,-84.552,-79.227,-72.247,-63.162,-56.088,-50.674,-49.994,-45.032,-44.003,-43.286,-40.765
714.985,-100.000,-100.000,-99.924,-97.583,-95.294,-92.444,-89.014,-84.616,-79.211,-72.211,-63.327,-55.972,-50.659,-49.863,-45.178,-44.037,-43.304,-40.839
715.085,-100.000,-100.000,-99.982,-97.675,-95.248,-92.499,-89.124,-84.619,-79.132,-72.195,-63.232,-56.039,-50.717,-49.979,-45.029,-43.954,-43.372,-40.842
715.185,-100.000,-100.000,-99.881,-97.540,-95.209,-92.529,-89.093,-84.570,-79.193,-72.256,-63.208,-55.997,-50.681,-50.012,-45.065,-43.964,-43.448,-40.765
715.285,-100.000,-100.000,-99.838,-97.586,-95.255,-92.523,-89.105,-84.552,-79.227,-72.174,-63.284,-55.930,-50.790,-49.875,-45.111,-43.973,-43.372,-40.814
715.385,-100.000,-100.000,-99.820,-97.546,-95.239,-92.502,-89.120,-84.616,-79.172,-72.287,-63.199,-56.058,-50.806,-50.012,-44.980,-43.866,-43.484,-40.875
715.485,-100.000,-100.000,-99.899,-97.635,-95.273,-92.465,-89.056,-84.521,-79.251,-72.165,-63.312,-55.905,-50.745,-49.942,-45.056,-43.967,-43.588,-40.781
715.584,-100.000,-100.000,-99.899,-97.528,-95.114,-92.538,-89.185,-84.631,-79.117,-72.284,-63.318,-55.975,-50.778,-49.826,-45.120,-43.930,-43.530,-40.833
715.684,-100.000,-100.000,-99.826,-97.617,-95.267,-92.410,-89.072,-84.500,-79.236,-72.220,-63.208,-56.033,-50.745,-49.951,-44.974,-43.958,-43.585,-40.894
715.784,-100.000,-100.000,-99.939,-97.565,-95.129,-92.551,-89.185,-84.589,-79.190,-72.205,-63.354,-55.893,-50.687,-49.857,-45.029,-43.991,-43.735,-40.762
715.884,-100.000,-100.000,-99.823,-97.571,-95.206,-92.413,-89.075,-84.540,-79.178,-72.263,-63.251,-56.000,-50.766,-49.796,-45.047,-44.052,-43.634,-40.674
715.984,-100.000,-100.000,-99.951,-97.556,-95.187,-92.490,-89.127,-84.540,-79.202,-72.174,-63.226,-56.015,-50.650,-49.939,-44.974,-43.903,-43.698,-40.833
716.084,-100.000,-100.000,-99.875,-97.537,-95.163,-92.554,-89.169,-84.586,-79.092,-72.290,-63.321,-55.954,-50.656,-49.887,-45.007,-43.967,-43.814,-40.750
716.184,-100.000,-100.000,-99.921,-97.659,-95.169,-92.444,-89.044,-84.503,-79.224,-72.208,-63.254,-56.082,-50.760,-49.820,-44.992,-43.970,-43.701,-40.674
716.284,-100.000,-100.000,-99.951,-97.537,-95.108,-92.532,-89.178,-84.573,-79.160,-72.180,-63.223,-56.024,-50.668,-49.927,-44.867,-43.845,-43.729,-40.793
716.384,-100.000,-100.000,-99.844,-97.598,-95.230,-92.502,-89.093,-84.509,-79.147,-72.293,-63.248,-55.923,-50.653,-49.878,-44.858,-43.872,-43.872,-40.817
716.484,-100.000,-100.000,-99.979,-97.610,-95.108,-92.438,-89.127,-84.515,-79.224,-72.144,-63.156,-56.082,-50.751,-49.765,-44.943,-43.884,-43.845,-40.680
716.583,-100.000,-100.000,-99.863,-97.556,-95.117,-92.511,-89.124,-84.625,-79.153,-72.272,-63.193,-55.972,-50.699,-49.881,-44.797,-43.829,-43.802,-40.646
716.683,-100.000,-100.000,-99.979,-97.638,-95.178,-92.401,-89.005,-84.555,-79.239,-72.223,-63.257,-55.878,-50.626,-49.899,-44.769,-43.735,-43.881,-40.723
716.783,-100.000,-100.000,-99.951,-97.540,-95.099,-92.499,-89.191,-84.628,-79.236,-72.198,-63.184,-56.039,-50.729,-49.762,-44.843,-43.817,-43.982,-40.689
716.883,-100.000,-100.000,-99.902,-97.598,-95.178,-92.569,-89.117,-84.601,-79.160,-72.244,-63.199,-55.991,-50.656,-49.796,-44.794,-43.854,-43.881,-40.518
716.983,-100.000,-100.000,-99.963,-97.577,-95.145,-92.462,-89.066,-84.531,-79.266,-72.177,-63.306,-55.850,-50.568,-49.872,-44.653,-43.768,-43.890,-40.540
717.083,-100.000,-100.000,-99.918,-97.504,-95.227,-92.554,-89.154,-84.586,-79.160,-72.186,-63.147,-55.963,-50.610,-49.756,-44.693,-43.713,-43.961,-40.649
717.183,-100.000,-100.000,-99.881,-97.623,-95.251,-92.520,-89.041,-84.509,-79.153,-72.296,-63.196,-56.015,-50.662,-49.750,-44.730,-43.796,-43.970,-40.634
717.283,-100.000,-100.000,-100.000,-97.528,-95.193,-92.444,-89.117,-84.561,-79.263,-72.156,-63.242,-55.908,-50.583,-49.808,-44.574,-43.719,-43.915,-40.567
717.383,-100.000,-100.000,-99.844,-97.528,-95.261,-92.545,-89.127,-84.598,-79.163,-72.174,-63.196,-55.911,-50.638,-49.792,-44.461,-43.652,-43.915,-40.494
717.483,-100.000,-100.000,-99.942,-97.672,-95.264,-92.520,-89.035,-84.512,-79.126,-72.299,-63.107,-56.036,-50.662,-49.707,-44.537,-43.646,-44.012,-40.552
717.582,-100.000,-100.000,-99.911,-97.507,-95.184,-92.499,-89.124,-84.555,-79.214,-72.168,-63.229,-55.984,-50.647,-49.683,-44.595,-43.747,-44.061,-40.564
