Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
690.809,-100.000,-100.000,-100.000,-98.914,-97.189,-95.395,-93.195,-90.414,-86.203,-79.782,-68.979,-59.598,-50.146,-44.009,-49.307,-42.371,-44.739,7.498
690.909,-100.000,-100.000,-100.000,-98.840,-97.260,-95.383,-93.259,-90.494,-86.160,-79.736,-68.842,-59.680,-50.061,-43.909,-49.301,-42.850,-44.681,4.715
691.009,-100.000,-100.000,-100.000,-98.901,-97.214,-95.312,-93.155,-90.414,-86.246,-79.758,-68.857,-59.744,-50.116,-44.000,-49.368,-43.378,-44.659,2.057
691.109,-100.000,-100.000,-100.000,-98.853,-97.153,-95.364,-93.179,-90.411,-86.249,-79.773,-68.933,-59.622,-50.082,-43.906,-49.417,-43.817,-44.717,-0.241
691.209,-100.000,-100.000,-100.000,-98.804,-97.195,-95.389,-93.204,-90.494,-86.121,-79.767,-68.869,-59.744,-50.064,-43.875,-49.405,-44.183,-44.754,-2.612
691.309,-100.000,-100.000,-100.000,-98.865,-97.256,-95.300,-93.143,-90.463,-86.172,-79.672,-68.887,-59.631,-50.027,-43.863,-49.417,-44.614,-44.635,-4.648
691.409,-100.000,-100.000,-100.000,-98.895,-97.174,-95.309,-93.182,-90.363,-86.197,-79.822,-68.924,-59.711,-50.024,-43.839,-49.420,-44.931,-44.684,-6.549
691.508,-100.000,-100.000,-100.000,-98.813,-97.183,-95.480,-93.164,-90.442,-86.087,-79.718,-68.884,-59.641,-49.963,-43.781,-49.380,-45.154,-44.647,-8.527
691.608,-100.000,-100.000,-100.000,-98.788,-97.287,-95.316,-93.164,-90.466,-86.185,-79.727,-68.918,-59.686,-49.936,-43.835,-49.399,-45.367,-44.626,-9.955
691.708,-100.000,-100.000,-100.000,-98.978,-97.195,-95.255,-93.106,-90.375,-86.169,-79.742,-68.921,-59.747,-49.966,-43.829,-49.365,-45.605,-44.675,-11.609
691.808,-100.000,-100.000,-100.000,-98.840,-97.147,-95.358,-93.225,-90.454,-86.136,-79.758,-68.832,-59.717,-49.908,-43.732,-49.429,-45.776,-44.757,-13.104
691.908,-100.000,-100.000,-100.000,-98.816,-97.186,-95.340,-93.173,-90.454,-86.179,-79.727,-68.890,-59.732,-49.884,-43.643,-49.454,-45.914,-44.684,-14.609
692.008,-100.000,-100.000,-100.000,-98.914,-97.186,-95.300,-93.185,-90.430,-86.169,-79.785,-68.893,-59.799,-49.966,-43.680,-49.420,-46.030,-44.580,-15.872
692.108,-100.000,-100.000,-100.000,-98.895,-97.119,-95.380,-93.167,-90.411,-86.151,-79.770,-68.802,-59.805,-49.939,-43.649,-49.521,-46.234,-44.669,-17.352
692.208,-100.000,-100.000,-100.000,-98.840,-97.229,-95.285,-93.164,-90.442,-86.206,-79.742,-68.835,-59.747,-49.893,-43.573,-49.518,-46.332,-44.678,-18.646
692.308,-100.000,-100.000,-100.000,-98.886,-97.128,-95.346,-93.134,-90.366,-86.169,-79.742,-68.872,-59.708,-49.960,-43.604,-49.442,-46.381,-44.611,-19.934
692.408,-100.000,-100.000,-100.000,-98.819,-97.211,-95.309,-93.210,-90.466,-86.176,-79.742,-68.900,-59.747,-49.979,-43.570,-49.615,-46.542,-44.711,-21.170
692.507,-100.000,-100.000,-100.000,-98.865,-97.144,-95.334,-93.121,-90.436,-86.191,-79.727,-68.811,-59.729,-49.942,-43.561,-49.533,-46.680,-44.650,-22.226
692.607,-100.000,-100.000,-100.000,-98.779,-97.186,-95.343,-93.167,-90.411,-86.197,-79.745,-68.832,-59.698,-49.939,-43.433,-49.466,-46.646,-44.693,-23.245
692.707,-100.000,-100.000,-100.000,-98.840,-97.189,-95.325,-93.198,-90.442,-86.130,-79.755,-68.872,-59.683,-49.963,-43.274,-49.487,-46.756,-44.632,-24.274
692.807,-100.000,-100.000,-100.000,-98.871,-97.147,-95.328,-93.176,-90.454,-86.163,-79.758,-68.884,-59.726,-49.924,-43.454,-49.579,-46.732,-44.632,-25.281
692.907,-100.000,-100.000,-100.000,-98.798,-97.153,-95.370,-93.127,-90.457,-86.203,-79.749,-68.823,-59.705,-49.921,-43.158,-49.487,-46.863,-44.629,-26.120
693.007,-100.000,-100.000,-100.000,-98.795,-97.217,-95.355,-93.130,-90.359,-86.209,-79.718,-68.817,-59.668,-49.857,-43.149,-49.539,-46.851,-44.632,-27.054
693.107,-100.000,-100.000,-100.000,-98.865,-97.153,-95.319,-93.161,-90.350,-86.179,-79.752,-68.890,-59.763,-49.963,-43.265,-49.539,-46.957,-44.617,-27.725
693.207,-100.000,-100.000,-100.000,-98.837,-97.095,-95.316,-93.158,-90.424,-86.188,-79.813,-68.857,-59.705,-49.860,-43.225,-49.545,-46.948,-44.577,-28.519
693.307,-100.000,-100.000,-100.000,-98.770,-97.159,-95.306,-93.091,-90.424,-86.221,-79.739,-68.887,-59.711,-49.771,-43.210,-49.600,-47.070,-44.547,-29.248
693.407,-100.000,-100.000,-100.000,-98.746,-97.202,-95.355,-93.170,-90.359,-86.179,-79.767,-68.918,-59.879,-49.792,-43.076,-49.582,-47.006,-44.434,-30.020
693.506,-100.000,-100.000,-100.000,-98.807,-97.183,-95.370,-93.149,-90.421,-86.160,-79.800,-68.784,-59.641,-49.677,-43.158,-49.576,-47.034,-44.449,-30.804
693.606,-100.000,-100.000,-100.000,-98.819,-97.165,-95.294,-93.146,-90.442,-86.249,-79.733,-68.930,-59.772,-49.692,-42.999,-49.582,-46.954,-44.443,-31.427
693.706,-100.000,-100.000,-100.000,-98.813,-97.128,-95.346,-93.112,-90.399,-86.145,-79.797,-68.896,-59.814,-49.670,-43.073,-49.600,-46.991,-44.550,-32.169
693.806,-100.000,-100.000,-100.000,-98.801,-97.198,-95.325,-93.134,-90.445,-86.093,-79.846,-68.823,-59.744,-49.771,-42.941,-49.649,-46.985,-44.510,-32.697
693.906,-100.000,-100.000,-100.000,-98.819,-97.147,-95.306,-93.124,-90.372,-86.249,-79.709,-68.921,-59.787,-49.683,-42.978,-49.625,-47.025,-44.522,-33.334
694.006,-100.000,-100.000,-100.000,-98.761,-97.168,-95.325,-93.100,-90.436,-86.172,-79.816,-68.835,-59.756,-49.777,-42.923,-49.588,-47.037,-44.476,-33.920
694.106,-100.000,-100.000,-100.000,-98.758,-97.195,-95.322,-93.152,-90.509,-86.166,-79.779,-68.890,-59.866,-49.692,-42.981,-49.582,-47.018,-44.543,-34.363
694.206,-100.000,-100.000,-100.000,-98.874,-97.101,-95.236,-93.213,-90.274,-86.139,-79.794,-68.878,-59.708,-49.759,-42.886,-49.667,-47.101,-44.528,-34.842
694.306,-100.000,-100.000,-100.000,-98.773,-97.195,-95.435,-93.057,-90.421,-86.212,-79.736,-68.884,-59.814,-49.728,-42.892,-49.579,-47.040,-44.495,-35.236
694.406,-100.000,-100.000,-100.000,-98.761,-97.272,-95.273,-93.109,-90.369,-86.209,-79.736,-68.842,-59.698,-49.722,-42.670,-49.683,-47.083,-44.528,-35.651
694.505,-100.000,-100.000,-100.000,-98.901,-97.076,-95.328,-93.176,-90.359,-86.136,-79.703,-68.832,-59.821,-49.655,-42.764,-49.622,-47.012,-44.427,-36.057
694.605,-100.000,-100.000,-100.000,-98.718,-97.198,-95.361,-93.088,-90.424,-86.279,-79.706,-68.884,-59.732,-49.738,-42.673,-49.725,-47.128,-44.537,-36.313
694.705,-100.000,-100.000,-100.000,-98.819,-97.180,-95.236,-93.094,-90.430,-86.172,-79.715,-68.835,-59.863,-49.597,-42.596,-49.646,-47.104,-44.443,-36.703
694.805,-100.000,-100.000,-100.000,-98.831,-97.205,-95.337,-93.149,-90.384,-86.209,-79.727,-68.918,-59.784,-49.652,-42.569,-49.704,-47.110,-44.440,-36.932
694.905,-100.000,-100.000,-100.000,-98.822,-97.131,-95.316,-93.127,-90.411,-86.105,-79.773,-68.842,-59.824,-49.594,-42.548,-49.640,-47.174,-44.440,-37.228
695.005,-100.000,-100.000,-100.000,-98.761,-97.162,-95.398,-93.149,-90.375,-86.197,-79.739,-68.890,-59.705,-49.643,-42.596,-49.631,-47.067,-44.360,-37.534
695.105,-100.000,-100.000,-100.000,-98.773,-97.180,-95.209,-93.097,-90.414,-86.139,-79.761,-68.854,-59.808,-49.612,-42.395,-49.646,-47.192,-44.452,-37.653
695.205,-100.000,-100.000,-100.000,-98.849,-97.198,-95.316,-93.140,-90.414,-86.221,-79.742,-68.945,-59.744,-49.612,-42.322,-49.634,-47.147,-44.427,-37.952
695.305,-100.000,-100.000,-100.000,-98.764,-97.147,-95.264,-93.079,-90.448,-86.133,-79.816,-68.835,-59.793,-49.573,-42.136,-49.658,-47.159,-44.431,-38.123
695.405,-100.000,-100.000,-100.000,-98.825,-97.171,-95.288,-93.115,-90.369,-86.240,-79.761,-68.915,-59.686,-49.509,-41.995,-49.603,-47.183,-44.391,-38.275
695.504,-100.000,-100.000,-100.000,-98.740,-97.168,-95.264,-93.045,-90.475,-86.157,-79.767,-68.851,-59.808,-49.600,-41.916,-49.683,-47.165,-44.278,-38.516
695.604,-100.000,-100.000,-100.000,-98.785,-97.131,-95.279,-93.182,-90.399,-86.206,-79.752,-68.857,-59.744,-49.484,-41.714,-49.719,-47.272,-44.324,-38.629
695.704,-100.000,-100.000,-100.000,-98.724,-97.144,-95.337,-93.088,-90.439,-86.166,-79.755,-68.878,-59.781,-49.527,-41.568,-49.573,-47.229,-44.293,-38.754
695.804,-100.000,-100.000,-100.000,-98.788,-97.186,-95.367,-93.149,-90.344,-86.224,-79.761,-68.851,-59.763,-49.496,-41.351,-49.670,-47.256,-44.202,-38.910
695.904,-100.000,-100.000,-100.000,-98.715,-97.134,-95.276,-93.091,-90.442,-86.215,-79.694,-68.893,-59.802,-49.515,-41.245,-49.615,-47.333,-44.247,-38.974
696.004,-100.000,-100.000,-100.000,-98.837,-97.159,-95.300,-93.152,-90.384,-86.169,-79.788,-68.851,-59.763,-49.518,-41.086,-49.634,-47.324,-44.177,-39.044
696.104,-100.000,-100.000,-100.000,-98.785,-97.137,-95.258,-93.094,-90.463,-86.197,-79.745,-68.927,-59.741,-49.478,-40.817,-49.728,-47.379,-44.107,-39.203
696.204,-100.000,-100.000,-100.000,-98.819,-97.241,-95.306,-93.118,-90.393,-86.203,-79.834,-68.793,-59.799,-49.500,-40.677,-49.649,-47.388,-44.165,-39.322
696.304,-100.000,-100.000,-100.000,-98.758,-97.150,-95.270,-93.051,-90.393,-86.237,-79.736,-68.878,-59.698,-49.423,-40.240,-49.701,-47.342,-44.128,-39.297
696.404,-100.000,-100.000,-100.000,-98.779,-97.180,-95.340,-93.097,-90.436,-86.142,-79.800,-68.851,-59.842,-49.408,-39.655,-49.716,-47.406,-44.049,-39.484
696.503,-100.000,-100.000,-100.000,-98.773,-97.128,-95.218,-93.152,-90.332,-86.212,-79.758,-68.860,-59.766,-49.500,-38.422,-49.652,-47.385,-44.083,-39.642
696.603,-100.000,-100.000,-100.000,-98.706,-97.183,-95.319,-93.079,-90.430,-86.151,-79.828,-68.817,-59.741,-49.377,-34.421,-49.762,-47.333,-44.028,-39.645
696.703,-100.000,-100.000,-100.000,-98.788,-97.159,-95.206,-93.137,-90.308,-86.285,-79.767,-68.896,-59.796,-49.438,-27.133,-49.747,-47.427,-43.951,-39.786
696.803,-100.000,-100.000,-100.000,-98.737,-97.162,-95.300,-93.018,-90.436,-86.151,-79.773,-68.884,-59.720,-49.445,-17.419,-49.707,-47.443,-44.009,-39.929
696.903,-100.000,-100.000,-100.000,-98.773,-97.122,-95.215,-93.176,-90.366,-86.197,-79.813,-68.826,-59.784,-49.399,-3.906,-49.786,-47.363,-44.016,-40.012
697.003,-100.000,-100.000,-100.000,-98.712,-97.098,-95.273,-93.045,-90.387,-86.197,-79.739,-68.912,-59.695,-49.484,11.832,-49.744,-47.437,-43.881,-40.033
697.103,-100.000,-100.000,-100.000,-98.752,-97.177,-95.273,-93.106,-90.390,-86.179,-79.813,-68.866,-59.790,-49.445,24.667,-49.689,-47.458,-43.857,-40.149
697.203,-100.000,-100.000,-100.000,-98.694,-97.113,-95.224,-93.115,-90.323,-86.224,-79.770,-68.924,-59.753,-49.423,32.941,-49.734,-47.391,-43.942,-40.314
697.303,-100.000,-100.000,-100.000,-98.758,-97.168,-95.282,-93.085,-90.378,-86.133,-79.813,-68.851,-59.708,-49.536,37.585,-49.680,-47.476,-43.839,-40.280
697.403,-100.000,-100.000,-100.000,-98.761,-97.110,-95.215,-93.143,-90.323,-86.209,-79.767,-68.842,-59.793,-49.448,39.911,-49.637,-47.479,-43.689,-40.323
697.502,-100.000,-100.000,-100.000,-98.743,-97.168,-95.328,-93.042,-90.393,-86.197,-79.724,-68.878,-59.753,-49.399,40.585,-49.683,-47.470,-43.848,-40.475
697.602,-100.000,-100.000,-100.000,-98.782,-97.122,-95.193,-93.124,-90.396,-86.188,-79.800,-68.860,-59.744,-49.426,39.972,-49.673,-47.479,-43.878,-40.469
697.702,-100.000,-100.000,-100.000,-98.715,-97.122,-95.270,-93.033,-90.366,-86.240,-79.730,-68.921,-59.747,-49.384,38.565,-49.576,-47.485,-43.845,-40.540
697.802,-100.000,-100.000,-100.000,-98.798,-97.217,-95.233,-93.054,-90.436,-86.111,-79.752,-68.863,-59.683,-49.387,36.609,-49.680,-47.498,-43.784,-40.558
697.902,-100.000,-100.000,-100.000,-98.727,-97.131,-95.227,-93.118,-90.350,-86.200,-79.794,-68.851,-59.735,-49.390,33.865,-49.753,-47.430,-43.860,-40.616
698.002,-100.000,-100.000,-100.000,-98.758,-97.189,-95.279,-93.045,-90.363,-86.246,-79.727,-68.900,-59.793,-49.350,30.606,-49.594,-47.495,-43.799,-40.610
698.102,-100.000,-100.000,-100.000,-98.810,-97.131,-95.230,-93.149,-90.433,-86.169,-79.779,-68.863,-59.662,-49.289,27.045,-49.637,-47.485,-43.832,-40.723
698.202,-100.000,-100.000,-100.000,-98.715,-97.083,-95.276,-93.109,-90.384,-86.255,-79.727,-68.900,-59.793,-49.353,23.044,-49.655,-47.443,-43.744,-40.710
698.302,-100.000,-100.000,-100.000,-98.788,-97.165,-95.270,-93.112,-90.472,-86.249,-79.724,-68.906,-59.818,-49.371,18.768,-49.719,-47.528,-43.823,-40.686
698.402,-100.000,-100.000,-100.000,-98.788,-97.107,-95.245,-93.188,-90.482,-86.166,-79.797,-68.915,-59.726,-49.249,14.142,-49.664,-47.427,-43.845,-40.771
698.501,-100.000,-100.000,-100.000,-98.801,-97.168,-95.364,-93.079,-90.353,-86.237,-79.742,-68.918,-59.763,-49.304,9.521,-49.707,-47.501,-43.796,-40.796
698.601,-100.000,-100.000,-100.000,-98.825,-97.211,-95.282,-93.048,-90.460,-86.182,-79.694,-68.918,-59.711,-49.396,5.136,-49.646,-47.449,-43.851,-40.729
698.701,-100.000,-100.000,-100.000,-98.758,-97.144,-95.312,-93.130,-90.463,-86.191,-79.828,-68.805,-59.668,-49.365,0.775,-49.716,-47.479,-43.872,-40.762
698.801,-100.000,-100.000,-100.000,-98.782,-97.165,-95.312,-93.094,-90.366,-86.246,-79.749,-68.872,-59.753,-49.323,-3.400,-49.701,-47.510,-43.826,-40.823
698.901,-100.000,-100.000,-100.000,-98.810,-97.195,-95.242,-93.130,-90.421,-86.203,-79.742,-68.860,-59.689,-49.301,-7.199,-49.667,-47.412,-43.835,-40.811
699.001,-100.000,-100.000,-100.000,-98.694,-97.137,-95.291,-93.143,-90.472,-86.185,-79.807,-68.842,-59.680,-49.359,-10.770,-49.573,-47.467,-43.829,-40.747
699.101,-100.000,-100.000,-100.000,-98.779,-97.214,-95.291,-93.091,-90.411,-86.279,-79.736,-68.832,-59.695,-49.246,-14.108,-49.625,-47.501,-43.854,-40.817
699.201,-100.000,-100.000,-100.000,-98.749,-97.171,-95.276,-93.109,-90.436,-86.218,-79.718,-68.915,-59.753,-49.283,-17.236,-49.628,-47.501,-43.829,-40.897
699.301,-100.000,-100.000,-100.000,-98.660,-97.119,-95.319,-93.143,-90.451,-86.160,-79.755,-68.872,-59.689,-49.261,-20.169,-49.576,-47.510,-43.817,-40.848
699.401,-100.000,-100.000,-100.000,-98.755,-97.156,-95.291,-93.082,-90.417,-86.246,-79.773,-68.845,-59.677,-49.289,-23.047,-49.600,-47.513,-43.832,-40.933
699.500,-100.000,-100.000,-100.000,-98.737,-97.144,-95.239,-93.088,-90.402,-86.142,-79.663,-68.881,-59.735,-49.283,-25.708,-49.695,-47.595,-43.832,-41.010
699.600,-100.000,-100.000,-100.000,-98.624,-97.092,-95.297,-93.201,-90.414,-86.197,-79.721,-68.826,-59.702,-49.371,-28.229,-49.658,-47.543,-43.835,-40.952
699.700,-100.000,-100.000,-100.000,-98.721,-97.198,-95.316,-93.134,-90.488,-86.234,-79.767,-68.900,-59.741,-49.277,-30.450,-49.588,-47.534,-43.964,-41.113
699.800,-100.000,-100.000,-100.000,-98.685,-97.266,-95.172,-93.109,-90.402,-86.221,-79.712,-68.863,-59.741,-49.329,-32.443,-49.606,-47.562,-43.893,-40.988
699.900,-100.000,-100.000,-100.000,-98.706,-97.067,-95.288,-93.219,-90.463,-86.200,-79.819,-68.857,-59.659,-49.396,-34.311,-49.640,-47.552,-43.845,-40.897
700.000,-100.000,-100.000,-100.000,-98.685,-97.147,-95.370,-93.179,-90.457,-86.258,-79.745,-68.829,-59.680,-49.350,-36.035,-49.615,-47.528,-43.988,-41.180
700.100,-100.000,-100.000,-100.000,-98.767,-97.247,-95.273,-93.134,-90.372,-86.163,-79.770,-68.893,-59.668,-49.359,-37.518,-49.640,-47.583,-43.909,-41.049
700.200,-100.000,-100.000,-100.000,-98.737,-97.150,-95.267,-93.134,-90.451,-86.249,-79.736,-68.848,-59.656,-49.399,-38.867,-49.680,-47.528,-43.744,-41.077
700.300,-100.000,-100.000,-100.000,-98.688,-97.125,-95.316,-93.149,-90.384,-86.160,-79.779,-68.823,-59.637,-49.438,-40.164,-49.622,-47.565,-43.991,-41.058
700.400,-100.000,-100.000,-100.000,-98.810,-97.174,-95.267,-93.149,-90.475,-86.243,-79.803,-68.878,-59.686,-49.390,-41.324,-49.588,-47.635,-43.875,-41.205
700.500,-100.000,-100.000,-100.000,-98.743,-97.107,-95.309,-93.140,-90.378,-86.185,-79.742,-68.842,-59.708,-49.420,-42.368,-49.640,-47.369,-43.750,-41.214
700.599,-100.000,-100.000,-100.000,-98.743,-97.211,-95.230,-93.137,-90.469,-86.209,-79.730,-68.839,-59.659,-49.399,-43.423,-49.588,-47.720,-43.710,-41.238
700.699,-100.000,-100.000,-100.000,-98.734,-97.137,-95.316,-93.118,-90.475,-86.209,-79.788,-68.854,-59.625,-49.384,-44.263,-49.634,-47.571,-43.774,-41.205
700.799,-100.000,-100.000,-100.000,-98.724,-97.244,-95.312,-93.152,-90.421,-86.227,-79.755,-68.875,-59.683,-49.353,-44.934,-49.405,-47.543,-43.628,-41.290
700.899,-100.000,-100.000,-100.000,-98.782,-97.168,-95.282,-93.155,-90.433,-86.188,-79.739,-68.887,-59.686,-49.414,-45.737,-49.686,-47.562,-43.649,-41.245
700.999,-100.000,-100.000,-100.000,-98.776,-97.150,-95.319,-93.130,-90.479,-86.185,-79.733,-68.823,-59.647,-49.384,-46.378,-49.658,-47.568,-43.539,-41.339
701.099,-100.000,-100.000,-100.000,-98.669,-97.183,-95.297,-93.167,-90.457,-86.212,-79.794,-68.817,-59.680,-49.301,-46.771,-49.487,-47.610,-43.588,-41.263
701.199,-100.000,-100.000,-100.000,-98.697,-97.177,-95.300,-93.201,-90.408,-86.227,-79.773,-68.866,-59.747,-49.368,-47.412,-49.503,-47.568,-43.475,-41.367
701.299,-100.000,-100.000,-100.000,-98.734,-97.153,-95.303,-93.207,-90.411,-86.227,-79.730,-68.893,-59.714,-49.390,-47.891,-49.460,-47.668,-43.570,-41.296
701.399,-100.000,-100.000,-100.000,-98.721,-97.195,-95.343,-93.152,-90.469,-86.188,-79.797,-68.878,-59.656,-49.310,-48.206,-49.548,-47.650,-43.484,-41.409
701.499,-100.000,-100.000,-100.000,-98.712,-97.247,-95.352,-93.182,-90.433,-86.172,-79.810,-68.887,-59.705,-49.353,-48.370,-49.478,-47.626,-43.542,-41.379
701.598,-100.000,-100.000,-100.000,-98.776,-97.174,-95.343,-93.237,-90.381,-86.292,-79.810,-68.887,-59.665,-49.377,-48.840,-49.576,-47.644,-43.439,-41.431
701.698,-100.000,-100.000,-100.000,-98.810,-97.192,-95.303,-93.210,-90.442,-86.200,-79.745,-68.814,-59.576,-49.387,-48.965,-49.481,-47.604,-43.460,-41.473
701.798,-100.000,-100.000,-100.000,-98.822,-97.235,-95.343,-93.146,-90.488,-86.209,-79.773,-68.951,-59.793,-49.240,-49.301,-49.536,-47.638,-43.423,-41.415
701.898,-100.000,-100.000,-100.000,-98.727,-97.220,-95.309,-93.210,-90.451,-86.261,-79.779,-68.823,-59.686,-49.380,-49.478,-49.478,-47.610,-43.335,-41.513
701.998,-100.000,-100.000,-100.000,-98.724,-97.180,-95.319,-93.198,-90.460,-86.163,-79.770,-68.799,-59.744,-49.332,-49.658,-49.533,-47.733,-43.353,-41.473
702.098,-100.000,-100.000,-100.000,-98.734,-97.147,-95.331,-93.121,-90.445,-86.255,-79.724,-68.994,-59.695,-49.353,-49.774,-49.429,-47.659,-43.246,-41.589
702.198,-100.000,-100.000,-100.000,-98.776,-97.217,-95.389,-93.170,-90.485,-86.252,-79.797,-68.835,-59.760,-49.286,-49.930,-49.512,-47.723,-43.283,-41.595
702.298,-100.000,-100.000,-100.000,-98.770,-97.183,-95.303,-93.198,-90.533,-86.099,-79.861,-68.857,-59.726,-49.368,-50.015,-49.390,-47.647,-43.185,-41.617
702.398,-100.000,-100.000,-100.000,-98.767,-97.131,-95.367,-93.234,-90.332,-86.288,-79.730,-68.939,-59.714,-49.271,-50.162,-49.475,-47.723,-43.219,-41.644
702.498,-100.000,-100.000,-100.000,-98.706,-97.238,-95.428,-93.155,-90.512,-86.124,-79.761,-68.878,-59.775,-49.371,-50.226,-49.396,-47.662,-43.143,-41.635
702.597,-100.000,-100.000,-100.000,-98.694,-97.214,-95.212,-93.149,-90.506,-86.203,-79.813,-68.903,-59.711,-49.292,-50.345,-49.417,-47.763,-43.182,-41.672
702.697,-100.000,-100.000,-100.000,-98.831,-97.147,-95.288,-93.271,-90.372,-86.188,-79.767,-68.851,-59.760,-49.408,-50.366,-49.362,-47.711,-43.195,-41.559
702.797,-100.000,-100.000,-100.000,-98.691,-97.217,-95.352,-93.219,-90.469,-86.215,-79.831,-68.930,-59.702,-49.350,-50.470,-49.362,-47.736,-43.173,-41.650
702.897,-100.000,-100.000,-100.000,-98.734,-97.226,-95.325,-93.112,-90.424,-86.246,-79.813,-68.842,-59.729,-49.405,-50.449,-49.393,-47.812,-43.228,-41.635
702.997,-100.000,-100.000,-100.000,-98.798,-97.269,-95.288,-93.265,-90.491,-86.246,-79.855,-68.903,-59.698,-49.350,-50.549,-49.335,-47.720,-43.076,-41.617
703.097,-100.000,-100.000,-100.000,-98.785,-97.174,-95.322,-93.130,-90.396,-86.273,-79.803,-68.835,-59.732,-49.420,-50.473,-49.380,-47.852,-43.127,-41.672
703.197,-100.000,-100.000,-100.000,-98.746,-97.275,-95.377,-93.204,-90.466,-86.221,-79.883,-68.933,-59.671,-49.387,-50.586,-49.286,-47.769,-43.018,-41.599
703.297,-100.000,-100.000,-100.000,-98.743,-97.189,-95.358,-93.149,-90.372,-86.270,-79.776,-68.866,-59.793,-49.341,-50.543,-49.396,-47.772,-42.990,-41.644
703.397,-100.000,-100.000,-100.000,-98.816,-97.229,-95.383,-93.188,-90.506,-86.203,-79.807,-68.976,-59.744,-49.298,-50.626,-49.350,-47.800,-43.018,-41.663
703.497,-100.000,-100.000,-100.000,-98.730,-97.226,-95.367,-93.176,-90.457,-86.200,-79.733,-68.884,-59.756,-49.240,-50.647,-49.353,-47.784,-42.853,-41.641
703.596,-100.000,-100.000,-100.000,-98.773,-97.235,-95.459,-93.219,-90.494,-86.166,-79.807,-68.970,-59.726,-49.286,-50.717,-49.387,-47.855,-42.886,-41.763
703.696,-100.000,-100.000,-100.000,-98.734,-97.195,-95.361,-93.182,-90.421,-86.212,-79.752,-68.927,-59.756,-49.210,-50.769,-49.347,-47.797,-42.819,-41.721
703.796,-100.000,-100.000,-100.000,-98.859,-97.223,-95.422,-93.219,-90.497,-86.249,-79.800,-68.958,-59.787,-49.319,-50.699,-49.368,-47.800,-42.688,-41.739
703.896,-100.000,-100.000,-100.000,-98.737,-97.171,-95.349,-93.124,-90.451,-86.227,-79.730,-68.839,-59.747,-49.182,-50.751,-49.335,-47.879,-42.776,-41.824
703.996,-100.000,-100.000,-100.000,-98.804,-97.211,-95.389,-93.173,-90.527,-86.209,-79.776,-68.918,-59.778,-49.197,-50.696,-49.335,-47.803,-42.633,-41.730
704.096,-100.000,-100.000,-100.000,-98.758,-97.147,-95.340,-93.121,-90.442,-86.206,-79.718,-68.878,-59.744,-49.191,-50.766,-49.371,-47.906,-42.642,-41.745
704.196,-100.000,-100.000,-100.000,-98.837,-97.208,-95.438,-93.195,-90.543,-86.258,-79.773,-68.964,-59.784,-49.164,-50.754,-49.323,-47.836,-42.651,-41.788
704.296,-100.000,-100.000,-100.000,-98.746,-97.168,-95.383,-93.130,-90.433,-86.182,-79.767,-68.893,-59.723,-49.188,-50.769,-49.365,-47.803,-42.581,-41.705
704.396,-100.000,-100.000,-100.000,-98.792,-97.269,-95.428,-93.259,-90.466,-86.264,-79.745,-68.906,-59.811,-49.121,-50.827,-49.338,-47.882,-42.664,-41.782
704.496,-100.000,-100.000,-100.000,-98.755,-97.189,-95.383,-93.195,-90.424,-86.102,-79.755,-68.896,-59.717,-49.133,-50.751,-49.329,-47.800,-42.706,-41.858
704.595,-100.000,-100.000,-100.000,-98.779,-97.260,-95.422,-93.204,-90.454,-86.215,-79.752,-68.881,-59.796,-49.081,-50.778,-49.377,-47.821,-42.584,-41.824
704.695,-100.000,-100.000,-100.000,-98.761,-97.180,-95.380,-93.176,-90.448,-86.188,-79.855,-68.903,-59.763,-49.139,-50.806,-49.310,-47.876,-42.661,-41.904
704.795,-100.000,-100.000,-100.000,-98.776,-97.220,-95.374,-93.243,-90.408,-86.270,-79.739,-68.863,-59.726,-49.088,-50.800,-49.323,-47.818,-42.651,-41.922
704.895,-100.000,-100.000,-100.000,-98.822,-97.174,-95.386,-93.158,-90.466,-86.191,-79.810,-68.945,-59.796,-49.100,-50.888,-49.384,-47.830,-42.526,-41.919
704.995,-100.000,-100.000,-100.000,-98.785,-97.263,-95.367,-93.207,-90.421,-86.206,-79.752,-68.826,-59.702,-49.081,-50.793,-49.268,-47.864,-42.554,-41.895
705.095,-100.000,-100.000,-100.000,-98.795,-97.198,-95.401,-93.204,-90.494,-86.169,-79.767,-68.927,-59.753,-49.051,-50.864,-49.310,-47.815,-42.508,-41.956
705.195,-100.000,-100.000,-100.000,-98.779,-97.217,-95.346,-93.195,-90.366,-86.212,-79.770,-68.924,-59.692,-49.146,-50.861,-49.374,-47.794,-42.441,-41.922
705.295,-100.000,-100.000,-100.000,-98.846,-97.287,-95.444,-93.152,-90.469,-86.212,-79.758,-68.875,-59.778,-49.026,-50.806,-49.271,-47.900,-42.389,-41.788
705.395,-100.000,-100.000,-100.000,-98.749,-97.232,-95.288,-93.182,-90.442,-86.160,-79.797,-68.942,-59.796,-49.161,-50.827,-49.283,-47.742,-42.395,-41.953
705.495,-100.000,-100.000,-100.000,-98.843,-97.232,-95.471,-93.268,-90.433,-86.249,-79.703,-68.823,-59.686,-49.109,-50.851,-49.292,-47.726,-42.313,-41.916
