Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
948.452,-99.860,-98.831,-97.452,-96.155,-94.690,-92.877,-90.826,-87.637,-83.441,-77.194,-69.812,-63.290,-54.053,-58.890,-54.523,-54.810,-53.134,-46.014
948.551,-99.954,-98.706,-97.479,-96.262,-94.708,-92.859,-90.775,-87.589,-83.450,-77.155,-69.684,-63.239,-53.946,-58.905,-54.468,-54.749,-53.217,-46.024
948.651,-99.857,-98.862,-97.562,-96.188,-94.748,-92.847,-90.857,-87.659,-83.484,-77.200,-69.742,-63.330,-53.995,-58.789,-54.651,-54.886,-53.110,-45.651
948.751,-99.957,-98.718,-97.531,-96.106,-94.754,-92.844,-90.909,-87.524,-83.496,-77.084,-69.693,-63.199,-53.854,-58.908,-54.691,-54.749,-53.085,-45.612
948.851,-99.915,-98.758,-97.540,-96.170,-94.592,-92.896,-90.839,-87.595,-83.597,-77.139,-69.818,-63.272,-53.836,-58.774,-54.739,-54.849,-52.972,-45.480
948.951,-100.000,-98.904,-97.620,-96.149,-94.635,-92.825,-90.875,-87.601,-83.499,-77.057,-69.797,-63.254,-53.714,-58.829,-54.868,-54.865,-52.942,-45.407
949.051,-99.942,-98.825,-97.473,-96.106,-94.714,-92.914,-90.811,-87.717,-83.484,-77.151,-69.797,-63.235,-53.873,-58.768,-54.855,-54.840,-52.997,-45.349
949.151,-99.948,-98.843,-97.498,-96.133,-94.717,-92.938,-90.823,-87.640,-83.273,-77.130,-69.772,-63.272,-53.809,-58.795,-55.026,-54.993,-52.896,-45.032
949.251,-100.000,-98.889,-97.595,-96.201,-94.748,-92.911,-90.906,-87.659,-83.484,-77.191,-69.748,-63.199,-53.845,-58.835,-54.959,-54.910,-52.866,-45.010
949.351,-99.942,-98.804,-97.537,-96.170,-94.705,-92.929,-90.970,-87.668,-83.401,-77.097,-69.797,-63.324,-53.735,-58.759,-55.145,-55.026,-52.893,-44.888
949.451,-99.948,-98.837,-97.540,-96.265,-94.696,-92.795,-90.973,-87.701,-83.481,-77.173,-69.632,-63.211,-53.680,-58.783,-55.148,-54.962,-52.820,-44.675
949.550,-100.000,-98.914,-97.540,-96.255,-94.748,-92.932,-90.869,-87.744,-83.408,-77.072,-69.739,-63.284,-53.781,-58.710,-55.167,-55.054,-52.899,-44.455
949.650,-99.997,-98.938,-97.501,-96.188,-94.669,-92.850,-90.958,-87.759,-83.487,-77.179,-69.638,-63.254,-53.629,-58.832,-55.334,-55.112,-52.701,-44.095
949.750,-99.994,-98.807,-97.443,-96.329,-94.812,-92.908,-90.924,-87.753,-83.432,-77.078,-69.809,-63.254,-53.732,-58.713,-55.283,-55.026,-52.753,-43.906
949.850,-100.000,-98.831,-97.519,-96.216,-94.803,-92.764,-90.927,-87.741,-83.459,-77.103,-69.714,-63.293,-53.711,-58.780,-55.423,-55.154,-52.698,-43.558
949.950,-100.000,-98.782,-97.565,-96.243,-94.815,-92.908,-90.866,-87.741,-83.374,-77.100,-69.806,-63.132,-53.632,-58.716,-55.386,-55.124,-52.570,-42.984
950.050,-99.954,-98.798,-97.617,-96.201,-94.763,-92.865,-90.900,-87.817,-83.328,-77.209,-69.778,-63.281,-53.662,-58.685,-55.383,-55.081,-52.707,-42.566
950.150,-100.000,-98.907,-97.528,-96.268,-94.775,-92.950,-90.967,-87.677,-83.456,-77.225,-69.711,-63.348,-53.513,-58.774,-55.539,-55.267,-52.557,-41.806
950.250,-100.000,-98.825,-97.589,-96.228,-94.717,-92.844,-91.013,-87.796,-83.383,-77.170,-69.815,-63.251,-53.662,-58.627,-55.460,-55.161,-52.533,-40.781
950.350,-99.942,-98.889,-97.540,-96.176,-94.839,-92.889,-90.930,-87.662,-83.542,-77.231,-69.705,-63.354,-53.619,-58.688,-55.606,-55.225,-52.563,-39.270
950.450,-100.000,-98.816,-97.626,-96.204,-94.806,-92.828,-90.793,-87.753,-83.392,-77.100,-69.797,-63.260,-53.543,-58.609,-55.640,-55.240,-52.448,-34.930
950.549,-100.000,-98.788,-97.620,-96.201,-94.809,-92.957,-90.973,-87.631,-83.408,-77.231,-69.766,-63.367,-53.720,-58.533,-55.634,-55.292,-52.426,-25.223
950.649,-100.000,-98.853,-97.629,-96.320,-94.678,-92.883,-90.802,-87.756,-83.304,-77.124,-69.675,-63.351,-53.561,-58.646,-55.841,-55.356,-52.405,-11.148
950.749,-100.000,-98.901,-97.568,-96.240,-94.852,-92.862,-91.052,-87.732,-83.328,-77.209,-69.745,-63.211,-53.598,-58.490,-55.762,-55.298,-52.298,5.417
950.849,-100.000,-98.923,-97.595,-96.249,-94.769,-92.850,-90.973,-87.766,-83.395,-77.155,-69.623,-63.364,-53.708,-58.527,-55.804,-55.338,-52.341,17.801
950.949,-100.000,-98.883,-97.662,-96.255,-94.888,-92.911,-91.006,-87.790,-83.340,-77.121,-69.666,-63.303,-53.647,-58.591,-55.945,-55.472,-52.335,24.161
951.049,-100.000,-98.938,-97.681,-96.219,-94.757,-92.969,-90.964,-87.640,-83.420,-77.304,-69.623,-63.290,-53.656,-58.545,-55.902,-55.386,-52.316,26.450
951.149,-100.000,-98.898,-97.638,-96.222,-94.827,-92.813,-90.964,-87.808,-83.359,-77.219,-69.632,-63.397,-53.604,-58.603,-55.984,-55.368,-52.374,26.309
951.249,-100.000,-98.959,-97.577,-96.182,-94.748,-92.996,-91.034,-87.656,-83.459,-77.213,-69.794,-63.300,-53.537,-58.630,-56.055,-55.508,-52.313,24.518
951.349,-100.000,-98.895,-97.568,-96.289,-94.736,-92.859,-90.924,-87.677,-83.463,-77.237,-69.693,-63.272,-53.513,-58.466,-55.984,-55.453,-52.277,21.933
951.449,-100.000,-98.904,-97.781,-96.188,-94.876,-92.938,-91.052,-87.674,-83.362,-77.206,-69.736,-63.385,-53.467,-58.600,-56.094,-55.487,-52.353,18.765
951.548,-100.000,-98.877,-97.577,-96.326,-94.748,-92.874,-90.976,-87.628,-83.575,-77.280,-69.852,-63.239,-53.488,-58.591,-56.195,-55.597,-52.338,15.265
951.648,-100.000,-98.862,-97.711,-96.210,-94.843,-92.877,-90.970,-87.769,-83.447,-77.176,-69.690,-63.318,-53.647,-58.417,-56.128,-55.493,-52.188,11.380
951.748,-100.000,-98.972,-97.601,-96.320,-94.699,-92.972,-91.022,-87.628,-83.463,-77.231,-69.711,-63.388,-53.598,-58.466,-56.146,-55.481,-52.161,7.669
951.848,-99.994,-98.871,-97.714,-96.262,-94.760,-92.868,-90.964,-87.653,-83.551,-77.258,-69.730,-63.284,-53.421,-58.545,-56.396,-55.588,-52.136,4.071
951.948,-100.000,-98.984,-97.610,-96.255,-94.760,-92.841,-91.025,-87.766,-83.490,-77.170,-69.681,-63.336,-53.525,-58.456,-56.332,-55.630,-52.103,0.366
952.048,-100.000,-98.865,-97.693,-96.341,-94.656,-92.877,-90.988,-87.607,-83.444,-77.237,-69.766,-63.351,-53.513,-58.472,-56.387,-55.576,-51.987,-3.217
952.148,-100.000,-98.965,-97.647,-96.213,-94.833,-92.953,-90.894,-87.741,-83.481,-77.295,-69.748,-63.239,-53.317,-58.475,-56.430,-55.627,-52.014,-6.436
952.248,-100.000,-98.917,-97.635,-96.259,-94.766,-93.018,-91.086,-87.668,-83.395,-77.164,-69.669,-63.297,-53.445,-58.377,-56.412,-55.762,-52.026,-9.372
952.348,-99.988,-98.959,-97.775,-96.259,-94.861,-92.902,-90.961,-87.640,-83.453,-77.295,-69.760,-63.324,-53.510,-58.337,-56.406,-55.710,-51.834,-12.067
952.448,-100.000,-98.965,-97.647,-96.304,-94.867,-93.024,-90.997,-87.689,-83.481,-77.274,-69.925,-63.211,-53.467,-58.328,-56.433,-55.627,-51.758,-14.572
952.547,-100.000,-98.862,-97.739,-96.320,-94.760,-92.981,-91.019,-87.717,-83.484,-77.124,-69.839,-63.242,-53.366,-58.313,-56.580,-55.722,-51.822,-16.791
952.647,-100.000,-99.020,-97.714,-96.243,-94.852,-92.889,-90.985,-87.653,-83.511,-77.188,-69.897,-63.339,-53.574,-58.273,-56.516,-55.777,-51.746,-18.698
952.747,-100.000,-98.895,-97.659,-96.347,-94.711,-92.966,-91.052,-87.729,-83.478,-77.264,-69.965,-63.156,-53.568,-58.304,-56.516,-55.698,-51.709,-20.471
952.847,-100.000,-99.030,-97.690,-96.240,-94.836,-92.929,-91.025,-87.619,-83.438,-77.136,-69.824,-63.229,-53.287,-58.362,-56.665,-55.734,-51.685,-22.086
952.947,-100.000,-98.987,-97.522,-96.262,-94.861,-92.926,-90.897,-87.619,-83.524,-77.182,-69.720,-63.333,-53.333,-58.316,-56.720,-55.771,-51.721,-23.929
953.047,-100.000,-98.953,-97.659,-96.347,-94.769,-93.018,-91.046,-87.766,-83.450,-77.267,-69.913,-63.190,-53.494,-58.286,-56.732,-55.856,-51.807,-25.665
953.147,-100.000,-99.097,-97.595,-96.213,-94.897,-92.917,-91.083,-87.646,-83.426,-77.121,-69.876,-63.132,-53.439,-58.231,-56.677,-55.807,-51.706,-27.167
953.247,-99.969,-99.008,-97.543,-96.307,-94.849,-92.911,-90.930,-87.613,-83.478,-77.145,-69.717,-63.312,-53.323,-58.255,-56.808,-55.676,-51.648,-28.787
953.347,-100.000,-99.008,-97.693,-96.262,-94.772,-93.027,-91.010,-87.711,-83.652,-77.255,-69.806,-63.239,-53.271,-58.252,-56.934,-55.722,-51.712,-30.133
953.447,-100.000,-99.054,-97.546,-96.240,-94.870,-92.917,-91.080,-87.610,-83.502,-77.267,-69.910,-63.147,-53.381,-58.151,-56.848,-55.716,-51.645,-31.622
953.546,-99.985,-98.923,-97.556,-96.375,-94.830,-92.966,-90.887,-87.595,-83.362,-77.158,-69.876,-63.187,-53.360,-58.173,-56.769,-55.725,-51.678,-32.953
953.646,-100.000,-99.033,-97.748,-96.255,-94.757,-93.015,-90.930,-87.723,-83.542,-77.194,-69.766,-63.336,-53.186,-58.224,-56.967,-55.789,-51.569,-34.384
953.746,-99.966,-98.911,-97.626,-96.201,-94.876,-92.905,-90.976,-87.732,-83.588,-77.301,-69.827,-63.174,-53.165,-58.194,-56.982,-55.649,-51.608,-35.495
953.846,-100.000,-98.895,-97.720,-96.304,-94.815,-92.935,-90.894,-87.619,-83.423,-77.277,-69.855,-63.101,-53.244,-58.157,-57.098,-55.725,-51.486,-36.722
953.946,-100.000,-99.057,-97.711,-96.219,-94.742,-93.027,-90.912,-87.729,-83.386,-77.191,-69.788,-63.260,-53.186,-58.057,-57.080,-55.682,-51.532,-37.860
954.046,-99.957,-98.938,-97.656,-96.246,-94.833,-92.953,-91.074,-87.839,-83.517,-77.197,-69.675,-63.181,-53.207,-58.029,-57.175,-55.673,-51.437,-38.614
954.146,-100.000,-98.990,-97.720,-96.344,-94.843,-92.853,-91.006,-87.747,-83.533,-77.188,-69.836,-63.199,-53.018,-58.075,-57.132,-55.716,-51.389,-39.432
954.246,-100.000,-99.088,-97.760,-96.222,-94.662,-92.960,-90.927,-87.634,-83.481,-77.225,-69.766,-63.171,-53.076,-58.044,-57.278,-55.609,-51.456,-40.189
954.346,-99.893,-98.959,-97.681,-96.262,-94.763,-92.908,-90.952,-87.720,-83.435,-77.243,-69.830,-63.159,-52.905,-57.959,-57.248,-55.600,-51.364,-40.897
954.446,-100.000,-99.008,-97.757,-96.286,-94.873,-92.862,-91.092,-87.808,-83.554,-77.286,-69.797,-63.199,-53.015,-58.032,-57.187,-55.597,-51.221,-41.678
954.545,-100.000,-99.136,-97.751,-96.243,-94.800,-92.899,-90.979,-87.701,-83.450,-77.185,-69.809,-63.303,-52.881,-57.883,-57.382,-55.646,-51.263,-42.288
954.645,-99.954,-98.999,-97.635,-96.225,-94.736,-93.033,-90.942,-87.671,-83.463,-77.274,-69.785,-63.138,-52.917,-57.925,-57.333,-55.627,-51.199,-42.697
954.745,-100.000,-98.956,-97.733,-96.341,-94.809,-92.908,-91.006,-87.860,-83.441,-77.203,-69.843,-63.129,-52.942,-57.956,-57.248,-55.716,-51.151,-43.332
954.845,-100.000,-98.972,-97.733,-96.313,-94.818,-92.776,-90.991,-87.747,-83.499,-77.185,-69.781,-63.165,-52.802,-57.874,-57.391,-55.542,-51.178,-43.872
954.945,-100.000,-98.883,-97.638,-96.216,-94.720,-92.886,-90.872,-87.756,-83.347,-77.280,-69.800,-63.089,-52.869,-57.883,-57.419,-55.600,-51.193,-44.269
955.045,-100.000,-98.776,-97.565,-96.143,-94.839,-93.002,-90.854,-87.698,-83.453,-77.155,-69.867,-63.120,-52.872,-57.974,-57.404,-55.734,-51.141,-44.821
955.145,-100.000,-98.846,-97.769,-96.185,-94.888,-92.899,-90.991,-87.677,-83.334,-77.274,-69.788,-63.190,-52.744,-57.901,-57.462,-55.676,-51.227,-45.175
955.245,-99.994,-98.813,-97.614,-96.225,-94.876,-92.795,-90.906,-87.646,-83.435,-77.292,-69.794,-63.223,-52.756,-57.812,-57.507,-55.719,-51.096,-45.645
955.345,-100.000,-98.706,-97.562,-96.216,-94.742,-92.908,-90.915,-87.747,-83.475,-77.237,-69.922,-63.165,-52.762,-57.800,-57.468,-55.597,-51.102,-45.969
955.445,-100.000,-98.746,-97.690,-96.268,-94.727,-92.944,-90.829,-87.671,-83.380,-77.228,-69.803,-63.211,-52.756,-57.794,-57.632,-55.627,-51.022,-46.323
955.544,-99.924,-98.709,-97.772,-96.365,-94.803,-92.853,-90.942,-87.650,-83.472,-77.307,-69.800,-63.092,-52.716,-57.718,-57.593,-55.722,-50.961,-46.625
955.644,-100.000,-98.636,-97.696,-96.283,-94.656,-92.856,-90.884,-87.738,-83.514,-77.283,-69.824,-63.177,-52.795,-57.812,-57.596,-55.630,-51.004,-46.838
955.744,-100.000,-98.581,-97.641,-96.140,-94.815,-92.886,-90.872,-87.640,-83.374,-77.237,-69.797,-63.312,-52.695,-57.697,-57.657,-55.753,-50.784,-47.122
955.844,-99.994,-98.599,-97.629,-96.252,-94.778,-92.801,-90.897,-87.680,-83.374,-77.231,-69.781,-63.147,-52.664,-57.733,-57.602,-55.719,-50.812,-47.455
955.944,-100.000,-98.734,-97.772,-96.286,-94.702,-92.938,-90.799,-87.643,-83.475,-77.277,-69.818,-63.034,-52.567,-57.782,-57.739,-55.624,-50.586,-47.629
956.044,-100.000,-98.608,-97.607,-96.228,-94.717,-92.844,-90.903,-87.558,-83.417,-77.219,-69.705,-63.153,-52.551,-57.663,-57.709,-55.600,-50.668,-47.818
956.144,-100.000,-98.566,-97.516,-96.353,-94.769,-92.838,-90.869,-87.625,-83.371,-77.216,-69.781,-63.052,-52.673,-57.751,-57.730,-55.646,-50.580,-47.961
956.244,-100.000,-98.517,-97.601,-96.219,-94.727,-92.902,-90.768,-87.650,-83.450,-77.173,-69.769,-63.202,-52.576,-57.620,-57.700,-55.737,-50.623,-48.135
956.344,-99.930,-98.502,-97.531,-96.338,-94.748,-92.862,-90.833,-87.711,-83.359,-77.103,-69.696,-63.068,-52.554,-57.712,-57.816,-55.667,-50.400,-48.285
956.444,-100.000,-98.502,-97.559,-96.194,-94.763,-92.896,-90.912,-87.604,-83.304,-77.173,-69.858,-63.123,-52.332,-57.587,-57.809,-55.618,-50.449,-48.575
956.543,-100.000,-98.538,-97.525,-96.210,-94.669,-92.972,-90.836,-87.610,-83.356,-77.118,-69.699,-63.010,-52.481,-57.718,-57.895,-55.615,-50.281,-48.602
956.643,-99.988,-98.514,-97.629,-96.298,-94.717,-92.889,-90.762,-87.656,-83.334,-77.176,-69.714,-63.068,-52.362,-57.565,-57.761,-55.585,-50.186,-48.737
956.743,-100.000,-98.373,-97.534,-96.194,-94.736,-92.896,-90.924,-87.555,-83.417,-77.188,-69.672,-63.052,-52.448,-57.663,-57.901,-55.716,-50.125,-48.846
956.843,-100.000,-98.499,-97.604,-96.231,-94.681,-92.868,-90.863,-87.711,-83.517,-77.008,-69.781,-63.165,-52.240,-57.483,-57.828,-55.649,-50.070,-49.112
956.943,-100.000,-98.444,-97.595,-96.298,-94.745,-92.911,-90.738,-87.646,-83.395,-77.121,-69.748,-63.089,-52.191,-57.654,-57.974,-55.707,-50.079,-49.222
957.043,-100.000,-98.404,-97.528,-96.182,-94.778,-92.905,-90.869,-87.698,-83.340,-77.090,-69.757,-63.126,-52.036,-57.507,-57.895,-55.618,-50.052,-49.255
957.143,-100.000,-98.483,-97.531,-96.213,-94.687,-92.944,-90.710,-87.735,-83.282,-77.158,-69.717,-63.028,-52.264,-57.544,-58.002,-55.673,-50.131,-49.503
957.243,-100.000,-98.392,-97.534,-96.265,-94.632,-92.868,-90.894,-87.680,-83.408,-77.069,-69.678,-63.113,-52.176,-57.550,-57.895,-55.569,-50.061,-49.460
957.343,-100.000,-98.413,-97.528,-96.198,-94.739,-92.813,-90.872,-87.701,-83.279,-77.155,-69.736,-63.037,-52.145,-57.498,-57.944,-55.685,-50.134,-49.692
957.443,-100.000,-98.495,-97.607,-96.158,-94.662,-92.905,-90.775,-87.509,-83.377,-77.048,-69.794,-63.086,-52.173,-57.571,-57.904,-55.603,-50.015,-49.725
957.542,-100.000,-98.364,-97.495,-96.259,-94.666,-92.786,-90.955,-87.692,-83.243,-77.109,-69.724,-62.958,-52.109,-57.538,-57.892,-55.527,-50.000,-49.820
957.642,-99.936,-98.431,-97.543,-96.216,-94.748,-92.902,-90.771,-87.601,-83.374,-77.036,-69.821,-63.135,-52.127,-57.675,-57.965,-55.582,-50.015,-50.027
957.742,-100.000,-98.532,-97.559,-96.161,-94.608,-92.874,-90.857,-87.677,-83.328,-77.094,-69.675,-62.976,-51.965,-57.513,-57.889,-55.447,-49.857,-49.942
957.842,-100.000,-98.459,-97.610,-96.298,-94.812,-92.783,-90.808,-87.576,-83.475,-77.029,-69.772,-63.153,-52.078,-57.559,-58.014,-55.493,-49.988,-50.119
957.942,-99.973,-98.447,-97.516,-96.216,-94.766,-92.700,-90.961,-87.659,-83.374,-77.097,-69.666,-63.058,-51.938,-57.513,-57.959,-55.502,-49.911,-50.168
958.042,-99.985,-98.480,-97.562,-96.143,-94.748,-92.740,-90.891,-87.637,-83.377,-77.155,-69.760,-63.083,-51.923,-57.483,-58.011,-55.487,-49.753,-50.171
958.142,-100.000,-98.459,-97.617,-96.194,-94.635,-92.819,-90.967,-87.692,-83.362,-77.069,-69.742,-63.074,-51.950,-57.431,-58.057,-55.664,-49.814,-50.375
958.242,-99.966,-98.438,-97.546,-96.143,-94.568,-92.807,-90.817,-87.564,-83.463,-77.151,-69.754,-62.982,-51.782,-57.361,-57.962,-55.484,-49.722,-50.381
958.342,-99.945,-98.566,-97.525,-96.277,-94.711,-92.862,-90.961,-87.680,-83.386,-77.133,-69.824,-63.101,-51.852,-57.501,-58.093,-55.600,-49.753,-50.571
958.442,-100.000,-98.456,-97.427,-96.127,-94.669,-92.725,-90.787,-87.555,-83.377,-77.194,-69.690,-62.985,-51.797,-57.376,-58.054,-55.579,-49.640,-50.732
958.541,-100.000,-98.450,-97.540,-96.194,-94.687,-92.773,-90.884,-87.631,-83.423,-77.078,-69.705,-63.068,-51.764,-57.346,-58.118,-55.554,-49.451,-50.677
958.641,-99.939,-98.486,-97.513,-96.133,-94.666,-92.758,-90.823,-87.607,-83.328,-77.219,-69.650,-63.031,-51.703,-57.462,-58.139,-55.621,-49.460,-50.845
958.741,-100.000,-98.407,-97.491,-96.268,-94.650,-92.737,-90.903,-87.622,-83.420,-77.139,-69.733,-63.052,-51.553,-57.373,-58.102,-55.518,-49.246,-50.989
958.841,-99.945,-98.578,-97.534,-96.158,-94.559,-92.783,-90.854,-87.622,-83.310,-77.151,-69.727,-63.077,-51.660,-57.315,-58.237,-55.481,-49.146,-50.977
958.941,-99.954,-98.495,-97.501,-96.249,-94.641,-92.841,-90.805,-87.592,-83.401,-77.161,-69.717,-62.985,-51.624,-57.278,-58.160,-55.573,-49.216,-51.141
959.041,-100.000,-98.410,-97.556,-96.094,-94.693,-92.908,-90.826,-87.646,-83.298,-77.130,-69.763,-63.132,-51.495,-57.242,-58.142,-55.438,-49.063,-51.315
959.141,-99.973,-98.355,-97.604,-96.179,-94.684,-92.783,-90.759,-87.564,-83.286,-77.280,-69.635,-63.086,-51.624,-57.248,-58.212,-55.426,-49.118,-51.282
959.241,-100.000,-98.453,-97.549,-96.100,-94.730,-92.889,-90.805,-87.643,-83.371,-77.127,-69.739,-63.068,-51.492,-57.153,-58.148,-55.438,-49.167,-51.376
959.341,-99.863,-98.441,-97.522,-96.219,-94.675,-92.743,-90.723,-87.640,-83.279,-77.185,-69.724,-63.132,-51.447,-57.220,-58.218,-55.359,-49.014,-51.572
959.441,-99.985,-98.502,-97.513,-96.091,-94.769,-92.889,-90.808,-87.595,-83.463,-77.219,-69.666,-63.007,-51.529,-57.233,-58.270,-55.438,-49.020,-51.492
959.540,-99.979,-98.355,-97.623,-96.185,-94.681,-92.792,-90.793,-87.613,-83.362,-77.151,-69.800,-63.052,-51.385,-57.101,-58.231,-55.426,-49.081,-51.532
959.640,-100.000,-98.444,-97.623,-96.057,-94.699,-92.819,-90.866,-87.527,-83.377,-77.222,-69.626,-63.095,-51.453,-57.184,-58.273,-55.286,-48.956,-51.703
959.740,-100.000,-98.441,-97.635,-96.194,-94.623,-92.810,-90.869,-87.619,-83.463,-77.115,-69.690,-63.031,-51.471,-57.196,-58.359,-55.325,-48.831,-51.678
959.840,-100.000,-98.615,-97.568,-96.164,-94.754,-92.740,-90.775,-87.531,-83.347,-77.176,-69.781,-63.116,-51.474,-57.056,-58.322,-55.350,-48.865,-51.779
959.940,-99.850,-98.431,-97.693,-96.170,-94.623,-92.883,-90.933,-87.546,-83.392,-77.191,-69.635,-63.058,-51.544,-57.010,-58.350,-55.286,-48.676,-51.852
960.040,-100.000,-98.529,-97.577,-96.130,-94.653,-92.712,-90.799,-87.604,-83.377,-77.112,-69.757,-63.031,-51.471,-57.071,-58.380,-55.334,-48.560,-51.898
960.140,-99.982,-98.471,-97.583,-96.069,-94.705,-92.807,-90.823,-87.494,-83.368,-77.115,-69.769,-63.144,-51.324,-56.982,-58.313,-55.478,-48.654,-51.855
960.240,-100.000,-98.529,-97.485,-96.213,-94.626,-92.728,-90.839,-87.662,-83.438,-77.139,-69.696,-63.092,-51.334,-56.979,-58.289,-55.347,-48.566,-51.923
960.340,-99.832,-98.450,-97.565,-96.060,-94.669,-92.709,-90.735,-87.564,-83.325,-77.063,-69.794,-63.007,-51.306,-57.053,-58.459,-55.255,-48.358,-52.090
960.440,-100.000,-98.505,-97.601,-96.124,-94.608,-92.841,-90.723,-87.543,-83.334,-77.228,-69.775,-63.095,-51.181,-57.016,-58.377,-55.304,-48.297,-52.139
960.539,-99.948,-98.553,-97.540,-96.100,-94.693,-92.679,-90.625,-87.747,-83.359,-77.151,-69.711,-63.065,-51.166,-56.943,-58.356,-55.267,-48.236,-52.139
960.639,-99.976,-98.508,-97.629,-96.121,-94.681,-92.786,-90.588,-87.534,-83.267,-77.109,-69.711,-63.028,-51.236,-57.068,-58.438,-55.154,-48.160,-52.246
960.739,-99.954,-98.575,-97.534,-96.152,-94.565,-92.764,-90.729,-87.598,-83.350,-77.206,-69.745,-63.138,-51.080,-57.056,-58.408,-55.231,-47.861,-52.393
960.839,-99.945,-98.480,-97.723,-96.082,-94.724,-92.682,-90.631,-87.628,-83.279,-77.103,-69.678,-63.034,-50.961,-56.900,-58.252,-55.325,-47.824,-52.417
960.939,-100.000,-98.605,-97.580,-96.252,-94.583,-92.841,-90.695,-87.579,-83.133,-77.084,-69.760,-62.961,-51.044,-56.958,-58.365,-55.212,-47.916,-52.335
961.039,-99.887,-98.550,-97.571,-96.106,-94.662,-92.743,-90.750,-87.662,-83.282,-77.252,-69.821,-63.074,-50.977,-57.001,-58.560,-55.124,-47.845,-52.362
961.139,-100.000,-98.508,-97.650,-96.118,-94.559,-92.761,-90.643,-87.592,-83.374,-77.176,-69.699,-63.095,-50.818,-56.949,-58.459,-55.179,-47.696,-52.524
961.239,-99.899,-98.596,-97.537,-96.158,-94.476,-92.816,-90.768,-87.482,-83.273,-77.081,-69.675,-62.988,-50.812,-56.860,-58.374,-55.228,-47.464,-52.597
961.339,-99.988,-98.428,-97.656,-96.036,-94.626,-92.703,-90.656,-87.604,-83.374,-77.264,-69.806,-63.068,-50.769,-56.876,-58.493,-55.121,-47.409,-52.487
961.439,-99.942,-98.608,-97.577,-96.121,-94.553,-92.770,-90.613,-87.613,-83.383,-77.145,-69.727,-63.080,-50.702,-57.007,-58.521,-55.096,-47.299,-52.588
961.538,-99.918,-98.535,-97.543,-96.136,-94.522,-92.773,-90.750,-87.555,-83.264,-77.048,-69.678,-63.092,-50.665,-56.915,-58.438,-55.203,-47.021,-52.618
961.638,-100.000,-98.557,-97.687,-96.109,-94.589,-92.746,-90.732,-87.668,-83.270,-77.145,-69.794,-63.013,-50.616,-56.805,-58.383,-55.261,-46.912,-52.670
961.738,-99.930,-98.636,-97.507,-96.191,-94.583,-92.801,-90.662,-87.784,-83.450,-77.203,-69.742,-63.074,-50.635,-56.787,-58.469,-55.112,-46.832,-52.744
961.838,-99.957,-98.535,-97.610,-96.100,-94.641,-92.847,-90.793,-87.653,-83.371,-77.121,-69.754,-63.116,-50.522,-56.958,-58.545,-55.090,-46.622,-52.753
961.938,-99.951,-98.544,-97.702,-96.115,-94.788,-92.722,-90.781,-87.643,-83.398,-77.087,-69.775,-63.025,-50.443,-56.885,-58.408,-55.176,-46.417,-52.725
962.038,-100.000,-98.593,-97.601,-96.164,-94.656,-92.859,-90.710,-87.732,-83.490,-77.252,-69.730,-62.933,-50.385,-56.772,-58.484,-55.042,-46.368,-52.835
962.138,-100.000,-98.520,-97.696,-96.027,-94.653,-92.825,-90.811,-87.714,-83.389,-77.206,-69.727,-63.049,-50.293,-56.842,-58.493,-55.136,-46.140,-52.805
962.238,-99.918,-98.611,-97.614,-96.140,-94.705,-92.725,-90.857,-87.674,-83.267,-77.081,-69.766,-63.141,-50.125,-56.674,-58.597,-55.084,-46.097,-52.875
962.338,-99.991,-98.569,-97.546,-96.194,-94.562,-92.783,-90.738,-87.714,-83.286,-77.036,-69.736,-62.985,-50.027,-56.833,-58.527,-55.029,-45.819,-52.856
962.438,-100.000,-98.499,-97.641,-96.121,-94.614,-92.889,-90.790,-87.698,-83.395,-77.188,-69.852,-63.062,-50.024,-56.787,-58.588,-55.081,-45.715,-52.847
962.537,-99.991,-98.639,-97.583,-96.188,-94.760,-92.728,-90.860,-87.668,-83.292,-77.151,-69.720,-63.049,-49.927,-56.863,-58.450,-54.993,-45.438,-52.942
962.637,-100.000,-98.547,-97.546,-96.219,-94.669,-92.712,-90.872,-87.674,-83.252,-77.057,-69.754,-63.055,-49.933,-56.717,-58.578,-55.051,-45.071,-53.061
962.737,-100.000,-98.547,-97.665,-96.082,-94.528,-92.883,-90.768,-87.698,-83.292,-77.203,-69.717,-63.016,-49.701,-56.757,-58.578,-55.005,-44.730,-52.930
962.837,-99.957,-98.666,-97.562,-96.127,-94.580,-92.850,-90.891,-87.677,-83.298,-77.103,-69.745,-63.071,-49.539,-56.732,-58.493,-54.950,-44.263,-52.994
962.937,-100.000,-98.535,-97.467,-96.228,-94.733,-92.673,-90.903,-87.659,-83.224,-77.231,-69.693,-62.997,-49.490,-56.583,-58.524,-54.956,-43.756,-53.107
963.037,-100.000,-98.541,-97.525,-96.121,-94.617,-92.810,-90.829,-87.723,-83.359,-77.069,-69.769,-63.049,-49.283,-56.616,-58.517,-54.990,-43.170,-53.015
