Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
973.327,-94.138,-93.643,-92.804,-91.916,-90.921,-89.841,-88.885,-87.579,-85.907,-83.652,-81.644,-78.723,-75.119,-69.653,-60.959,-51.407,16.879,-52.634
973.427,-94.229,-93.494,-92.673,-91.815,-91.028,-89.948,-88.788,-87.442,-85.950,-83.710,-81.808,-78.812,-75.040,-69.638,-61.060,-51.495,9.784,-52.484
973.526,-94.189,-93.600,-92.810,-91.846,-90.924,-89.905,-88.895,-87.549,-85.925,-83.691,-81.662,-78.793,-75.143,-69.516,-61.075,-51.556,2.631,-52.509
973.626,-94.269,-93.503,-92.725,-91.824,-90.967,-89.911,-88.773,-87.454,-85.886,-83.585,-81.741,-78.769,-75.082,-69.641,-60.947,-51.416,-4.108,-52.533
973.726,-94.162,-93.594,-92.804,-91.830,-90.967,-89.911,-88.876,-87.552,-85.938,-83.789,-81.760,-78.842,-75.082,-69.611,-61.041,-51.553,-10.495,-52.451
973.826,-94.220,-93.500,-92.700,-91.840,-90.961,-89.877,-88.834,-87.518,-85.803,-83.664,-81.668,-78.726,-75.131,-69.513,-61.014,-51.401,-15.982,-52.444
973.926,-94.153,-93.600,-92.780,-91.785,-90.979,-89.938,-88.840,-87.460,-85.934,-83.691,-81.735,-78.781,-75.015,-69.620,-61.020,-51.453,-21.155,-52.472
974.026,-94.263,-93.478,-92.770,-91.800,-90.915,-89.886,-88.885,-87.555,-85.895,-83.704,-81.744,-78.763,-75.107,-69.586,-61.026,-51.401,-25.906,-52.420
974.126,-94.144,-93.539,-92.749,-91.714,-90.988,-89.996,-88.785,-87.476,-85.828,-83.664,-81.686,-78.714,-75.143,-69.580,-61.011,-51.376,-30.048,-52.344
974.226,-94.254,-93.466,-92.740,-91.843,-90.933,-89.929,-88.901,-87.561,-85.956,-83.713,-81.760,-78.745,-75.018,-69.687,-60.953,-51.428,-33.743,-52.380
974.326,-94.162,-93.579,-92.715,-91.757,-91.040,-90.009,-88.760,-87.537,-85.858,-83.722,-81.683,-78.793,-75.150,-69.595,-61.017,-51.410,-36.963,-52.426
974.426,-94.226,-93.478,-92.795,-91.873,-90.939,-89.853,-88.904,-87.506,-85.898,-83.621,-81.668,-78.693,-75.171,-69.632,-60.977,-51.385,-39.667,-52.411
974.525,-94.165,-93.555,-92.691,-91.779,-90.948,-89.908,-88.837,-87.595,-85.959,-83.725,-81.812,-78.787,-75.073,-69.659,-60.962,-51.419,-41.943,-52.341
974.625,-94.272,-93.530,-92.819,-91.833,-90.973,-89.984,-88.846,-87.479,-85.852,-83.673,-81.711,-78.781,-75.174,-69.559,-61.053,-51.456,-43.964,-52.292
974.725,-94.180,-93.533,-92.740,-91.843,-90.848,-89.847,-88.940,-87.576,-85.886,-83.612,-81.656,-78.781,-75.070,-69.617,-61.060,-51.398,-45.721,-52.396
974.825,-94.183,-93.521,-92.789,-91.782,-90.982,-89.987,-88.824,-87.549,-85.938,-83.698,-81.787,-78.876,-75.095,-69.669,-61.023,-51.352,-47.174,-52.344
974.925,-94.196,-93.475,-92.734,-91.861,-90.936,-89.871,-88.809,-87.473,-85.828,-83.719,-81.677,-78.741,-75.128,-69.626,-61.002,-51.364,-48.276,-52.267
975.025,-94.174,-93.576,-92.709,-91.727,-90.930,-89.896,-88.885,-87.558,-85.886,-83.566,-81.750,-78.799,-75.055,-69.614,-61.008,-51.370,-49.225,-52.206
975.125,-94.278,-93.475,-92.804,-91.885,-90.997,-89.969,-88.812,-87.503,-85.989,-83.685,-81.696,-78.830,-75.098,-69.653,-61.005,-51.389,-50.143,-52.222
975.225,-94.144,-93.610,-92.685,-91.812,-90.903,-89.847,-88.916,-87.463,-85.870,-83.670,-81.726,-78.732,-75.146,-69.675,-61.011,-51.373,-50.940,-52.200
975.325,-94.275,-93.509,-92.743,-91.846,-90.976,-90.002,-88.901,-87.543,-85.864,-83.646,-81.662,-78.824,-75.119,-69.672,-60.986,-51.242,-51.508,-52.173
975.425,-94.095,-93.576,-92.731,-91.910,-90.952,-89.938,-88.815,-87.460,-85.959,-83.707,-81.735,-78.879,-75.092,-69.611,-60.962,-51.300,-51.993,-52.148
975.524,-94.238,-93.491,-92.706,-91.782,-90.823,-89.871,-88.901,-87.473,-85.858,-83.627,-81.705,-78.784,-75.073,-69.583,-61.020,-51.321,-52.481,-52.194
975.624,-94.177,-93.533,-92.801,-91.824,-90.979,-89.966,-88.901,-87.579,-85.925,-83.682,-81.674,-78.806,-75.116,-69.623,-61.044,-51.291,-52.750,-52.023
975.724,-94.211,-93.579,-92.694,-91.882,-90.933,-89.893,-88.766,-87.454,-85.831,-83.688,-81.769,-78.827,-75.128,-69.699,-61.026,-51.227,-53.134,-52.182
975.824,-94.275,-93.484,-92.746,-91.788,-90.903,-89.935,-88.895,-87.531,-85.901,-83.649,-81.750,-78.903,-75.107,-69.620,-60.944,-51.263,-53.381,-52.072
975.924,-94.144,-93.564,-92.731,-91.885,-90.985,-89.969,-88.861,-87.527,-85.855,-83.691,-81.674,-78.836,-75.043,-69.589,-61.005,-51.190,-53.479,-52.145
976.024,-94.223,-93.500,-92.664,-91.891,-90.933,-89.908,-88.834,-87.546,-85.907,-83.737,-81.647,-78.793,-75.061,-69.626,-61.084,-51.248,-53.708,-52.026
976.124,-94.165,-93.518,-92.795,-91.806,-90.881,-89.932,-88.861,-87.479,-85.919,-83.624,-81.683,-78.729,-75.156,-69.724,-60.904,-51.193,-53.784,-52.014
976.224,-94.199,-93.521,-92.773,-91.907,-90.948,-89.935,-88.858,-87.570,-85.873,-83.652,-81.714,-78.781,-75.122,-69.614,-61.002,-51.160,-53.867,-52.005
976.324,-94.250,-93.451,-92.706,-91.888,-90.955,-89.886,-88.840,-87.457,-85.938,-83.676,-81.699,-78.854,-75.049,-69.656,-61.075,-51.233,-54.007,-51.935
976.424,-94.162,-93.552,-92.786,-91.763,-90.903,-89.996,-88.892,-87.457,-85.965,-83.725,-81.650,-78.784,-75.089,-69.659,-60.959,-51.263,-54.044,-52.005
976.523,-94.199,-93.530,-92.810,-91.907,-90.982,-89.905,-88.791,-87.558,-85.916,-83.652,-81.668,-78.793,-75.113,-69.672,-61.020,-51.193,-54.111,-51.904
976.623,-94.168,-93.442,-92.676,-91.849,-90.866,-89.917,-88.867,-87.546,-85.852,-83.640,-81.723,-78.836,-75.064,-69.608,-61.075,-51.257,-54.218,-52.020
976.723,-94.150,-93.549,-92.746,-91.806,-90.994,-89.987,-88.919,-87.463,-85.870,-83.658,-81.754,-78.845,-75.021,-69.662,-60.925,-51.138,-54.202,-51.929
976.823,-94.275,-93.533,-92.743,-91.885,-90.891,-89.890,-88.861,-87.491,-85.953,-83.716,-81.693,-78.772,-75.159,-69.623,-61.032,-51.138,-54.263,-51.965
976.923,-94.205,-93.475,-92.639,-91.855,-90.933,-89.905,-88.892,-87.506,-85.977,-83.722,-81.647,-78.870,-74.994,-69.699,-60.938,-51.099,-54.193,-51.889
977.023,-94.144,-93.558,-92.834,-91.843,-90.948,-90.005,-88.889,-87.564,-85.870,-83.627,-81.778,-78.845,-75.110,-69.653,-61.026,-51.129,-54.361,-51.907
977.123,-94.244,-93.521,-92.725,-91.904,-90.900,-90.024,-88.901,-87.512,-85.849,-83.694,-81.717,-78.842,-75.107,-69.620,-61.032,-51.154,-54.269,-51.801
977.223,-94.153,-93.524,-92.789,-91.827,-90.988,-89.932,-88.879,-87.476,-85.913,-83.746,-81.607,-78.751,-75.098,-69.708,-60.989,-51.062,-54.391,-51.865
977.323,-94.122,-93.539,-92.679,-91.913,-90.994,-89.877,-88.821,-87.445,-85.919,-83.676,-81.732,-78.806,-75.140,-69.611,-60.999,-51.028,-54.330,-51.816
977.423,-94.229,-93.460,-92.776,-91.919,-90.945,-89.896,-88.809,-87.540,-85.822,-83.679,-81.766,-78.772,-75.049,-69.696,-60.938,-50.961,-54.407,-51.819
977.522,-94.110,-93.530,-92.761,-91.843,-90.930,-89.935,-88.873,-87.555,-85.934,-83.740,-81.644,-78.888,-75.192,-69.641,-61.005,-51.062,-54.349,-51.752
977.622,-94.199,-93.518,-92.694,-91.809,-90.945,-89.944,-88.895,-87.476,-85.965,-83.713,-81.769,-78.787,-75.076,-69.687,-60.928,-50.995,-54.425,-51.849
977.722,-94.144,-93.469,-92.746,-91.858,-90.982,-89.856,-88.837,-87.503,-85.873,-83.752,-81.662,-78.815,-75.119,-69.623,-61.020,-51.077,-54.379,-51.782
977.822,-94.214,-93.533,-92.767,-91.879,-90.976,-89.902,-88.809,-87.582,-85.852,-83.691,-81.769,-78.836,-75.143,-69.678,-60.980,-51.001,-54.385,-51.794
977.922,-94.159,-93.536,-92.712,-91.867,-90.939,-89.932,-88.898,-87.503,-85.974,-83.701,-81.705,-78.735,-75.070,-69.681,-60.980,-51.065,-54.361,-51.746
978.022,-94.211,-93.491,-92.703,-91.821,-90.927,-89.963,-88.864,-87.479,-85.791,-83.777,-81.699,-78.839,-75.125,-69.708,-60.971,-50.861,-54.382,-51.770
978.122,-94.196,-93.475,-92.767,-91.821,-90.982,-89.938,-88.776,-87.567,-85.892,-83.685,-81.769,-78.760,-75.061,-69.705,-61.017,-50.970,-54.346,-51.703
978.222,-94.107,-93.542,-92.746,-91.849,-90.942,-89.926,-88.867,-87.570,-85.916,-83.783,-81.656,-78.860,-75.150,-69.662,-61.008,-50.912,-54.407,-51.791
978.322,-94.189,-93.552,-92.749,-91.910,-90.884,-90.005,-88.828,-87.463,-85.938,-83.759,-81.741,-78.796,-75.104,-69.684,-60.938,-50.989,-54.373,-51.691
978.422,-94.174,-93.515,-92.694,-91.861,-90.894,-89.932,-88.904,-87.558,-85.895,-83.670,-81.686,-78.851,-75.150,-69.662,-60.980,-50.906,-54.437,-51.682
978.521,-94.159,-93.466,-92.731,-91.830,-90.964,-89.847,-88.867,-87.512,-85.828,-83.789,-81.769,-78.836,-75.021,-69.724,-60.953,-50.958,-54.431,-51.596
978.621,-94.128,-93.481,-92.746,-91.879,-90.942,-90.005,-88.828,-87.613,-85.986,-83.694,-81.708,-78.824,-75.153,-69.644,-60.989,-50.876,-54.477,-51.703
978.721,-94.131,-93.503,-92.719,-91.858,-90.918,-89.853,-88.864,-87.497,-85.837,-83.795,-81.720,-78.775,-75.070,-69.687,-60.953,-50.937,-54.361,-51.581
978.821,-94.162,-93.573,-92.673,-91.821,-90.939,-89.883,-88.876,-87.585,-85.938,-83.698,-81.763,-78.827,-75.140,-69.669,-60.941,-50.833,-54.468,-51.614
978.921,-94.186,-93.536,-92.734,-91.837,-90.979,-89.978,-88.788,-87.582,-85.837,-83.801,-81.766,-78.882,-75.043,-69.702,-60.925,-50.842,-54.440,-51.547
979.021,-94.168,-93.475,-92.813,-91.806,-90.863,-89.874,-88.895,-87.494,-85.931,-83.701,-81.778,-78.812,-75.174,-69.659,-60.974,-50.815,-54.547,-51.517
979.121,-94.147,-93.509,-92.740,-91.870,-90.976,-89.935,-88.821,-87.616,-85.867,-83.823,-81.723,-78.857,-75.027,-69.669,-61.011,-50.784,-54.477,-51.529
979.221,-94.138,-93.555,-92.731,-91.794,-90.945,-89.920,-88.864,-87.488,-85.965,-83.768,-81.775,-78.772,-75.140,-69.666,-60.995,-50.790,-54.553,-51.382
979.321,-94.196,-93.478,-92.795,-91.794,-91.028,-89.920,-88.818,-87.607,-85.883,-83.789,-81.738,-78.860,-75.070,-69.690,-60.965,-50.751,-54.538,-51.501
979.421,-94.098,-93.472,-92.712,-91.818,-90.927,-89.917,-88.858,-87.497,-85.938,-83.713,-81.766,-78.793,-75.165,-69.653,-60.947,-50.830,-54.562,-51.401
979.520,-94.110,-93.564,-92.722,-91.888,-90.945,-89.850,-88.879,-87.607,-85.919,-83.798,-81.635,-78.882,-75.095,-69.595,-60.999,-50.702,-54.614,-51.407
979.620,-94.189,-93.506,-92.764,-91.788,-90.933,-89.987,-88.815,-87.485,-85.904,-83.765,-81.763,-78.818,-75.186,-69.690,-60.913,-50.781,-54.578,-51.434
979.720,-94.138,-93.552,-92.722,-91.873,-90.927,-89.935,-88.885,-87.546,-85.895,-83.807,-81.708,-78.824,-75.104,-69.608,-61.017,-50.650,-54.709,-51.395
979.820,-94.101,-93.533,-92.795,-91.815,-90.970,-89.938,-88.788,-87.512,-85.938,-83.740,-81.744,-78.854,-75.180,-69.708,-60.892,-50.711,-54.654,-51.395
979.920,-94.281,-93.433,-92.636,-91.867,-90.900,-89.883,-88.889,-87.564,-85.928,-83.841,-81.674,-78.827,-75.085,-69.611,-61.041,-50.699,-54.733,-51.306
980.020,-94.138,-93.567,-92.841,-91.800,-90.994,-89.877,-88.773,-87.518,-85.889,-83.713,-81.747,-78.815,-75.092,-69.684,-60.919,-50.656,-54.675,-51.334
980.120,-94.196,-93.567,-92.700,-91.864,-90.860,-89.899,-88.889,-87.540,-85.883,-83.829,-81.717,-78.830,-75.085,-69.623,-61.041,-50.644,-54.727,-51.318
980.220,-94.220,-93.494,-92.712,-91.882,-90.948,-89.868,-88.821,-87.561,-85.904,-83.749,-81.738,-78.873,-75.098,-69.724,-60.934,-50.534,-54.770,-51.251
980.320,-94.171,-93.549,-92.740,-91.849,-90.884,-89.893,-88.855,-87.537,-85.913,-83.841,-81.763,-78.842,-75.198,-69.650,-60.959,-50.635,-54.684,-51.331
980.420,-94.260,-93.503,-92.709,-91.907,-90.970,-89.883,-88.782,-87.509,-85.938,-83.807,-81.723,-78.925,-75.116,-69.659,-60.938,-50.540,-54.816,-51.285
980.519,-94.113,-93.570,-92.773,-91.837,-90.869,-89.948,-88.879,-87.509,-85.864,-83.893,-81.723,-78.809,-75.168,-69.696,-60.916,-50.543,-54.733,-51.205
980.619,-94.241,-93.521,-92.676,-91.943,-90.982,-89.886,-88.834,-87.506,-85.931,-83.762,-81.644,-78.906,-75.040,-69.632,-61.020,-50.592,-54.779,-51.239
980.719,-94.159,-93.512,-92.764,-91.803,-90.881,-89.954,-88.919,-87.540,-85.806,-83.810,-81.741,-78.824,-75.189,-69.702,-60.889,-50.421,-54.916,-51.166
980.819,-94.168,-93.567,-92.645,-91.873,-90.985,-89.850,-88.766,-87.534,-85.953,-83.817,-81.726,-78.928,-75.082,-69.650,-60.977,-50.433,-54.758,-51.141
980.919,-94.199,-93.494,-92.780,-91.806,-90.872,-89.935,-88.861,-87.601,-85.883,-83.783,-81.802,-78.897,-75.119,-69.742,-60.944,-50.470,-54.877,-51.233
981.019,-94.165,-93.549,-92.719,-91.934,-90.967,-89.847,-88.776,-87.479,-85.965,-83.862,-81.702,-78.900,-75.168,-69.696,-60.916,-50.375,-54.871,-51.028
981.119,-94.183,-93.454,-92.819,-91.843,-90.872,-89.954,-88.907,-87.598,-85.898,-83.795,-81.812,-78.903,-75.095,-69.629,-61.017,-50.455,-54.803,-51.016
981.219,-94.104,-93.597,-92.691,-91.910,-90.988,-89.896,-88.812,-87.512,-85.965,-83.868,-81.735,-78.787,-75.159,-69.736,-60.864,-50.397,-54.941,-51.120
981.319,-94.211,-93.484,-92.758,-91.833,-90.897,-89.981,-88.867,-87.616,-85.928,-83.783,-81.729,-78.952,-75.070,-69.669,-60.965,-50.339,-54.883,-50.998
981.419,-94.101,-93.518,-92.679,-91.913,-90.994,-89.920,-88.794,-87.546,-85.892,-83.868,-81.747,-78.876,-75.119,-69.727,-60.965,-50.433,-54.849,-50.989
981.518,-94.226,-93.491,-92.795,-91.873,-90.900,-89.966,-88.904,-87.598,-85.977,-83.826,-81.653,-78.876,-75.116,-69.733,-60.910,-50.345,-54.926,-50.995
981.618,-94.128,-93.558,-92.706,-91.919,-91.016,-89.877,-88.873,-87.512,-85.849,-83.817,-81.781,-78.894,-74.979,-69.620,-61.011,-50.253,-54.868,-50.916
981.718,-94.223,-93.491,-92.740,-91.833,-90.927,-89.981,-88.873,-87.531,-85.971,-83.850,-81.711,-78.821,-75.146,-69.745,-60.980,-50.339,-54.959,-50.894
981.818,-94.122,-93.552,-92.664,-91.928,-90.973,-89.914,-88.840,-87.534,-85.867,-83.752,-81.705,-78.928,-75.089,-69.705,-60.870,-50.201,-54.953,-50.894
981.918,-94.205,-93.478,-92.804,-91.843,-90.936,-89.938,-88.821,-87.521,-85.895,-83.884,-81.723,-78.796,-75.064,-69.669,-61.035,-50.171,-54.953,-50.839
982.018,-94.113,-93.497,-92.673,-91.846,-90.973,-89.926,-88.913,-87.573,-85.944,-83.792,-81.656,-78.885,-75.192,-69.724,-60.925,-50.217,-54.922,-50.854
982.118,-94.183,-93.472,-92.798,-91.840,-90.979,-89.905,-88.849,-87.497,-85.913,-83.862,-81.760,-78.934,-75.064,-69.693,-60.910,-50.165,-54.993,-50.870
982.218,-94.113,-93.527,-92.685,-91.858,-90.955,-89.935,-88.928,-87.604,-85.977,-83.887,-81.610,-78.796,-75.098,-69.669,-60.995,-50.165,-55.042,-50.803
982.318,-94.196,-93.475,-92.709,-91.888,-91.052,-89.865,-88.794,-87.515,-85.889,-83.780,-81.702,-78.961,-75.153,-69.766,-60.898,-50.131,-55.014,-50.772
982.418,-94.131,-93.555,-92.725,-91.818,-90.897,-89.938,-88.889,-87.549,-85.895,-83.899,-81.717,-78.888,-75.058,-69.659,-60.977,-50.049,-55.072,-50.790
982.517,-94.214,-93.509,-92.728,-91.898,-90.958,-89.813,-88.852,-87.567,-85.992,-83.832,-81.671,-78.845,-75.146,-69.720,-60.895,-50.119,-55.124,-50.790
982.617,-94.122,-93.591,-92.773,-91.855,-90.884,-89.944,-88.766,-87.473,-85.880,-83.813,-81.775,-78.955,-75.128,-69.696,-60.892,-50.110,-55.142,-50.797
982.717,-94.193,-93.448,-92.694,-91.959,-90.964,-89.865,-88.913,-87.558,-85.968,-83.908,-81.760,-78.888,-75.024,-69.708,-60.928,-50.003,-55.106,-50.732
982.817,-94.196,-93.585,-92.764,-91.855,-90.930,-89.960,-88.760,-87.503,-85.931,-83.838,-81.650,-78.854,-75.156,-69.629,-60.904,-49.985,-55.103,-50.687
982.917,-94.193,-93.484,-92.670,-91.913,-90.900,-89.874,-88.904,-87.549,-85.889,-83.826,-81.754,-78.937,-75.052,-69.717,-60.840,-50.040,-55.106,-50.687
983.017,-94.226,-93.552,-92.807,-91.873,-90.973,-89.917,-88.849,-87.567,-85.947,-83.896,-81.760,-78.867,-75.156,-69.690,-60.898,-50.076,-55.185,-50.690
983.117,-94.147,-93.463,-92.694,-91.855,-90.887,-89.917,-88.785,-87.491,-85.913,-83.829,-81.665,-78.928,-75.046,-69.662,-60.922,-49.930,-55.173,-50.607
983.217,-94.214,-93.546,-92.728,-91.977,-91.028,-89.868,-88.889,-87.582,-85.864,-83.810,-81.754,-78.860,-75.104,-69.711,-60.962,-49.869,-55.151,-50.537
983.317,-94.113,-93.518,-92.764,-91.861,-90.988,-89.984,-88.812,-87.546,-85.941,-83.990,-81.723,-78.928,-75.143,-69.739,-60.934,-49.789,-55.136,-50.586
983.417,-94.223,-93.527,-92.679,-91.907,-90.881,-89.862,-88.852,-87.488,-85.873,-83.841,-81.732,-78.821,-75.085,-69.678,-60.880,-49.866,-55.157,-50.613
983.516,-94.113,-93.549,-92.834,-91.852,-90.979,-89.880,-88.889,-87.601,-85.828,-83.856,-81.674,-78.897,-75.043,-69.608,-60.886,-49.866,-55.258,-50.473
983.616,-94.205,-93.512,-92.697,-91.800,-90.891,-89.923,-88.788,-87.570,-85.974,-83.911,-81.747,-78.900,-75.095,-69.592,-60.953,-49.811,-55.173,-50.504
983.716,-94.180,-93.582,-92.734,-91.925,-90.909,-89.880,-88.931,-87.479,-85.892,-83.789,-81.659,-78.864,-75.116,-69.653,-60.962,-49.771,-55.209,-50.577
983.816,-94.177,-93.405,-92.764,-91.812,-91.006,-90.009,-88.922,-87.616,-85.837,-83.902,-81.735,-78.867,-75.098,-69.717,-60.919,-49.805,-55.371,-50.323
983.916,-94.226,-93.558,-92.685,-91.858,-90.833,-89.926,-88.818,-87.515,-85.971,-83.832,-81.723,-78.909,-75.037,-69.669,-60.895,-49.759,-55.353,-50.381
984.016,-94.092,-93.515,-92.795,-91.885,-90.952,-89.890,-88.928,-87.518,-85.880,-83.841,-81.668,-78.922,-75.101,-69.659,-60.916,-49.719,-55.328,-50.363
984.116,-94.177,-93.494,-92.706,-91.763,-90.976,-89.987,-88.861,-87.589,-85.968,-83.905,-81.723,-78.870,-75.104,-69.650,-60.965,-49.780,-55.310,-50.323
984.216,-94.159,-93.546,-92.651,-91.910,-90.897,-89.932,-88.803,-87.521,-85.898,-83.853,-81.766,-78.833,-75.110,-69.720,-60.870,-49.832,-55.453,-50.369
984.316,-94.119,-93.451,-92.819,-91.891,-91.031,-89.883,-88.885,-87.552,-85.916,-83.838,-81.757,-78.882,-75.089,-69.702,-60.822,-49.655,-55.408,-50.253
984.416,-94.235,-93.524,-92.722,-91.827,-90.961,-89.963,-88.791,-87.555,-85.977,-83.887,-81.659,-78.964,-75.024,-69.623,-60.928,-49.783,-55.429,-50.369
984.515,-94.122,-93.442,-92.712,-91.965,-90.884,-89.856,-88.885,-87.567,-85.849,-83.871,-81.613,-78.946,-75.089,-69.666,-60.928,-49.658,-55.420,-50.195
984.615,-94.199,-93.506,-92.792,-91.864,-90.970,-89.981,-88.821,-87.589,-85.880,-83.859,-81.705,-78.851,-75.110,-69.748,-60.794,-49.600,-55.475,-50.122
984.715,-94.162,-93.552,-92.703,-91.806,-90.985,-89.914,-88.901,-87.503,-85.922,-83.878,-81.732,-78.851,-75.058,-69.666,-61.029,-49.615,-55.493,-50.143
984.815,-94.110,-93.484,-92.737,-91.974,-90.897,-90.015,-88.843,-87.485,-85.977,-83.887,-81.766,-78.900,-75.037,-69.647,-60.880,-49.530,-55.444,-50.070
984.915,-94.226,-93.613,-92.761,-91.870,-90.994,-89.880,-88.797,-87.558,-85.910,-83.932,-81.708,-78.876,-75.082,-69.669,-60.861,-49.561,-55.557,-50.220
985.015,-94.165,-93.570,-92.715,-91.873,-90.845,-89.944,-88.852,-87.552,-85.880,-83.975,-81.680,-78.790,-75.073,-69.711,-60.910,-49.463,-55.460,-50.122
985.115,-94.086,-93.457,-92.691,-91.916,-91.003,-89.969,-88.882,-87.589,-85.919,-83.862,-81.717,-78.851,-74.994,-69.675,-60.861,-49.478,-55.542,-50.146
985.215,-94.208,-93.546,-92.767,-91.849,-90.930,-89.932,-88.821,-87.497,-85.974,-83.850,-81.729,-78.848,-75.070,-69.669,-60.956,-49.396,-55.496,-50.027
985.315,-94.235,-93.509,-92.651,-91.916,-90.958,-89.886,-88.788,-87.503,-85.916,-83.942,-81.693,-78.836,-75.049,-69.586,-60.840,-49.332,-55.557,-50.067
985.415,-94.089,-93.420,-92.795,-91.891,-90.967,-89.966,-88.876,-87.509,-85.861,-83.954,-81.711,-78.809,-75.082,-69.708,-60.849,-49.387,-55.533,-49.988
985.514,-94.208,-93.546,-92.737,-91.855,-90.979,-89.981,-88.885,-87.589,-85.898,-83.902,-81.720,-78.918,-75.052,-69.592,-60.938,-49.280,-55.560,-50.052
985.614,-94.183,-93.457,-92.798,-91.925,-90.903,-89.957,-88.870,-87.552,-85.944,-83.887,-81.735,-78.876,-74.979,-69.669,-60.779,-49.362,-55.627,-49.963
985.714,-94.095,-93.567,-92.740,-91.934,-90.927,-89.883,-88.831,-87.479,-85.898,-83.948,-81.644,-78.928,-75.134,-69.659,-60.947,-49.243,-55.585,-49.936
985.814,-94.159,-93.491,-92.786,-91.864,-90.982,-89.911,-88.806,-87.515,-85.852,-83.920,-81.805,-78.796,-75.021,-69.650,-60.867,-49.313,-55.624,-49.881
985.914,-94.104,-93.555,-92.804,-91.827,-90.994,-89.929,-88.831,-87.567,-85.907,-83.923,-81.647,-78.934,-75.058,-69.699,-60.925,-49.197,-55.548,-49.902
986.014,-94.196,-93.503,-92.737,-91.895,-90.945,-89.944,-88.867,-87.537,-85.910,-83.841,-81.708,-78.952,-75.055,-69.577,-60.876,-49.237,-55.673,-49.826
986.114,-94.128,-93.512,-92.731,-91.925,-90.872,-89.896,-88.821,-87.488,-85.861,-83.972,-81.653,-78.851,-75.067,-69.748,-60.907,-49.139,-55.576,-49.850
986.214,-94.202,-93.573,-92.749,-91.895,-90.930,-89.917,-88.834,-87.518,-85.916,-83.917,-81.705,-78.906,-75.061,-69.641,-60.858,-49.179,-55.710,-49.860
986.314,-94.119,-93.546,-92.804,-91.879,-90.970,-90.012,-88.864,-87.524,-85.883,-83.926,-81.744,-78.845,-75.012,-69.757,-60.822,-49.072,-55.606,-49.838
986.414,-94.083,-93.494,-92.722,-91.864,-90.924,-89.938,-88.861,-87.534,-86.011,-83.783,-81.635,-78.925,-75.101,-69.653,-60.922,-49.158,-55.734,-49.741
986.513,-94.153,-93.506,-92.697,-91.882,-90.891,-89.902,-88.821,-87.531,-85.992,-83.905,-81.784,-78.839,-74.991,-69.684,-60.800,-49.045,-55.603,-49.780
986.613,-94.138,-93.567,-92.752,-91.925,-90.991,-89.993,-88.919,-87.589,-85.818,-83.823,-81.662,-78.912,-75.128,-69.647,-60.870,-49.124,-55.682,-49.701
986.713,-94.113,-93.533,-92.813,-91.913,-90.967,-89.941,-88.809,-87.534,-85.941,-83.878,-81.760,-78.915,-75.012,-69.638,-60.815,-48.987,-55.615,-49.753
986.813,-94.159,-93.542,-92.795,-91.824,-90.869,-89.905,-88.864,-87.573,-85.880,-83.853,-81.644,-78.851,-75.085,-69.629,-60.916,-49.026,-55.682,-49.622
986.913,-94.208,-93.469,-92.740,-91.928,-90.924,-89.944,-88.943,-87.436,-85.950,-83.893,-81.754,-78.928,-74.994,-69.635,-60.788,-48.965,-55.658,-49.667
987.013,-94.202,-93.524,-92.773,-91.937,-90.982,-89.838,-88.809,-87.567,-85.910,-83.942,-81.711,-78.848,-75.122,-69.586,-60.873,-49.075,-55.750,-49.548
987.113,-94.153,-93.546,-92.810,-91.855,-90.991,-89.996,-88.849,-87.503,-85.883,-83.844,-81.702,-78.928,-74.985,-69.638,-60.803,-48.911,-55.612,-49.609
987.213,-94.113,-93.579,-92.773,-91.901,-90.909,-89.871,-88.889,-87.491,-85.928,-83.932,-81.702,-78.824,-75.082,-69.629,-60.913,-48.972,-55.725,-49.493
987.313,-94.156,-93.515,-92.719,-91.986,-91.006,-89.896,-88.779,-87.534,-85.880,-83.871,-81.714,-78.922,-75.049,-69.656,-60.815,-48.853,-55.661,-49.512
987.413,-94.232,-93.475,-92.795,-91.809,-90.964,-89.944,-88.892,-87.482,-85.971,-83.972,-81.696,-78.824,-75.168,-69.629,-60.892,-48.972,-55.692,-49.463
987.512,-94.220,-93.558,-92.770,-91.931,-91.040,-89.911,-88.840,-87.537,-85.867,-83.847,-81.644,-78.934,-74.997,-69.684,-60.800,-48.843,-55.710,-49.396
987.612,-94.098,-93.570,-92.734,-91.959,-90.915,-89.944,-88.913,-87.460,-85.919,-83.963,-81.750,-78.821,-75.076,-69.632,-60.895,-48.871,-55.725,-49.417
987.712,-94.144,-93.536,-92.776,-91.861,-90.991,-89.911,-88.855,-87.546,-85.846,-83.853,-81.671,-78.958,-74.988,-69.684,-60.828,-48.837,-55.750,-49.304
987.812,-94.223,-93.594,-92.786,-91.885,-90.927,-90.021,-88.846,-87.451,-85.931,-83.936,-81.732,-78.818,-75.101,-69.635,-60.867,-48.840,-55.713,-49.417
987.912,-94.156,-93.646,-92.725,-91.846,-90.939,-89.886,-88.828,-87.531,-85.880,-83.832,-81.686,-78.928,-74.985,-69.681,-60.886,-48.843,-55.783,-49.323
