Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
277.023,-81.659,-81.631,-81.711,-81.628,-81.821,-81.250,-81.662,-81.732,-81.671,-81.580,-81.815,-81.833,-81.693,-81.741,-81.708,-81.714,-81.287,-81.354
277.123,-81.750,-81.555,-81.799,-81.573,-81.711,-81.372,-81.815,-81.763,-81.592,-81.509,-81.686,-81.757,-81.747,-81.668,-81.747,-81.802,-81.363,-81.418
277.223,-81.662,-81.653,-81.677,-81.601,-81.860,-81.271,-81.732,-81.781,-81.631,-81.625,-81.793,-81.808,-81.702,-81.729,-81.757,-81.668,-81.253,-81.357
277.323,-81.741,-81.601,-81.741,-81.543,-81.787,-81.375,-81.720,-81.668,-81.671,-81.546,-81.747,-81.808,-81.747,-81.754,-81.680,-81.787,-81.363,-81.427
277.423,-81.686,-81.598,-81.689,-81.546,-81.772,-81.363,-81.760,-81.735,-81.631,-81.665,-81.741,-81.790,-81.708,-81.653,-81.757,-81.677,-81.284,-81.366
277.522,-81.714,-81.601,-81.689,-81.607,-81.787,-81.259,-81.650,-81.665,-81.653,-81.549,-81.802,-81.863,-81.693,-81.772,-81.696,-81.750,-81.332,-81.412
277.622,-81.747,-81.595,-81.723,-81.479,-81.696,-81.354,-81.744,-81.659,-81.567,-81.531,-81.720,-81.784,-81.741,-81.641,-81.744,-81.689,-81.320,-81.442
277.722,-81.647,-81.604,-81.638,-81.598,-81.799,-81.308,-81.693,-81.784,-81.653,-81.619,-81.766,-81.863,-81.650,-81.708,-81.702,-81.665,-81.265,-81.357
277.822,-81.668,-81.500,-81.769,-81.570,-81.827,-81.342,-81.683,-81.662,-81.656,-81.549,-81.787,-81.787,-81.696,-81.708,-81.689,-81.735,-81.320,-81.412
277.922,-81.659,-81.644,-81.741,-81.531,-81.744,-81.345,-81.781,-81.778,-81.555,-81.619,-81.744,-81.876,-81.659,-81.665,-81.808,-81.671,-81.241,-81.345
278.022,-81.717,-81.644,-81.680,-81.586,-81.833,-81.323,-81.699,-81.754,-81.665,-81.567,-81.793,-81.870,-81.622,-81.680,-81.677,-81.781,-81.335,-81.393
278.122,-81.754,-81.558,-81.763,-81.537,-81.772,-81.369,-81.738,-81.674,-81.628,-81.561,-81.702,-81.766,-81.772,-81.662,-81.763,-81.683,-81.229,-81.305
278.222,-81.656,-81.635,-81.699,-81.598,-81.781,-81.265,-81.732,-81.799,-81.555,-81.650,-81.763,-81.851,-81.665,-81.738,-81.720,-81.702,-81.308,-81.390
278.322,-81.741,-81.555,-81.714,-81.586,-81.854,-81.393,-81.641,-81.683,-81.689,-81.577,-81.799,-81.805,-81.726,-81.683,-81.613,-81.772,-81.329,-81.314
278.422,-81.723,-81.580,-81.732,-81.525,-81.711,-81.363,-81.747,-81.720,-81.595,-81.531,-81.708,-81.815,-81.793,-81.647,-81.747,-81.644,-81.244,-81.339
278.521,-81.638,-81.662,-81.653,-81.583,-81.772,-81.293,-81.747,-81.793,-81.610,-81.625,-81.760,-81.860,-81.628,-81.757,-81.671,-81.735,-81.345,-81.439
278.621,-81.732,-81.567,-81.726,-81.583,-81.784,-81.375,-81.650,-81.741,-81.671,-81.586,-81.778,-81.741,-81.714,-81.686,-81.683,-81.689,-81.235,-81.357
278.721,-81.680,-81.644,-81.689,-81.506,-81.711,-81.281,-81.720,-81.787,-81.519,-81.598,-81.647,-81.766,-81.747,-81.659,-81.720,-81.702,-81.277,-81.415
278.821,-81.680,-81.613,-81.659,-81.573,-81.766,-81.335,-81.720,-81.830,-81.601,-81.647,-81.787,-81.827,-81.647,-81.729,-81.659,-81.723,-81.351,-81.314
278.921,-81.723,-81.586,-81.793,-81.512,-81.824,-81.369,-81.631,-81.723,-81.665,-81.552,-81.778,-81.766,-81.702,-81.665,-81.723,-81.647,-81.247,-81.400
279.021,-81.641,-81.665,-81.757,-81.519,-81.732,-81.311,-81.763,-81.741,-81.552,-81.552,-81.717,-81.827,-81.726,-81.668,-81.693,-81.747,-81.363,-81.406
279.121,-81.671,-81.659,-81.631,-81.598,-81.787,-81.381,-81.747,-81.784,-81.543,-81.668,-81.808,-81.851,-81.668,-81.793,-81.619,-81.750,-81.305,-81.262
279.221,-81.741,-81.592,-81.726,-81.549,-81.805,-81.400,-81.628,-81.671,-81.656,-81.595,-81.845,-81.763,-81.668,-81.683,-81.708,-81.641,-81.302,-81.403
279.321,-81.708,-81.647,-81.738,-81.528,-81.723,-81.339,-81.650,-81.711,-81.564,-81.528,-81.699,-81.781,-81.732,-81.708,-81.686,-81.787,-81.384,-81.323
279.421,-81.711,-81.601,-81.622,-81.647,-81.726,-81.436,-81.769,-81.848,-81.540,-81.653,-81.763,-81.839,-81.604,-81.784,-81.628,-81.717,-81.305,-81.308
279.520,-81.778,-81.537,-81.726,-81.595,-81.863,-81.363,-81.729,-81.726,-81.635,-81.693,-81.833,-81.793,-81.641,-81.683,-81.708,-81.686,-81.253,-81.415
279.620,-81.738,-81.650,-81.787,-81.519,-81.796,-81.293,-81.619,-81.711,-81.628,-81.607,-81.735,-81.812,-81.708,-81.686,-81.671,-81.808,-81.406,-81.326
279.720,-81.696,-81.683,-81.699,-81.577,-81.720,-81.329,-81.696,-81.754,-81.522,-81.601,-81.757,-81.842,-81.625,-81.757,-81.638,-81.683,-81.281,-81.415
279.820,-81.784,-81.540,-81.650,-81.561,-81.763,-81.427,-81.772,-81.808,-81.601,-81.717,-81.796,-81.802,-81.674,-81.683,-81.726,-81.659,-81.332,-81.415
279.920,-81.772,-81.592,-81.747,-81.509,-81.860,-81.332,-81.650,-81.702,-81.729,-81.665,-81.815,-81.720,-81.702,-81.625,-81.726,-81.738,-81.384,-81.284
280.020,-81.720,-81.683,-81.732,-81.598,-81.754,-81.342,-81.622,-81.766,-81.592,-81.598,-81.714,-81.848,-81.674,-81.778,-81.638,-81.659,-81.293,-81.403
280.120,-81.696,-81.635,-81.628,-81.595,-81.689,-81.406,-81.711,-81.763,-81.497,-81.619,-81.802,-81.882,-81.543,-81.717,-81.714,-81.674,-81.329,-81.345
280.220,-81.763,-81.589,-81.659,-81.570,-81.769,-81.451,-81.821,-81.860,-81.689,-81.699,-81.766,-81.754,-81.604,-81.668,-81.793,-81.696,-81.390,-81.302
280.320,-81.729,-81.583,-81.744,-81.552,-81.900,-81.354,-81.665,-81.699,-81.677,-81.638,-81.754,-81.714,-81.696,-81.708,-81.668,-81.705,-81.299,-81.403
280.420,-81.595,-81.732,-81.738,-81.680,-81.747,-81.448,-81.732,-81.815,-81.558,-81.598,-81.754,-81.906,-81.567,-81.723,-81.628,-81.647,-81.293,-81.360
280.519,-81.766,-81.592,-81.708,-81.668,-81.778,-81.421,-81.775,-81.744,-81.601,-81.677,-81.833,-81.873,-81.519,-81.689,-81.760,-81.720,-81.400,-81.342
280.619,-81.790,-81.607,-81.729,-81.537,-81.805,-81.403,-81.708,-81.766,-81.592,-81.567,-81.744,-81.763,-81.674,-81.641,-81.741,-81.741,-81.430,-81.470
280.719,-81.656,-81.659,-81.671,-81.662,-81.775,-81.482,-81.793,-81.778,-81.625,-81.680,-81.781,-81.888,-81.635,-81.729,-81.674,-81.686,-81.274,-81.406
280.819,-81.702,-81.577,-81.763,-81.583,-81.836,-81.424,-81.693,-81.772,-81.641,-81.601,-81.711,-81.778,-81.537,-81.848,-81.628,-81.702,-81.339,-81.378
280.919,-81.696,-81.723,-81.757,-81.638,-81.818,-81.403,-81.754,-81.735,-81.656,-81.735,-81.802,-81.894,-81.601,-81.689,-81.799,-81.772,-81.409,-81.412
281.019,-81.754,-81.635,-81.717,-81.604,-81.833,-81.451,-81.744,-81.805,-81.586,-81.610,-81.717,-81.787,-81.625,-81.735,-81.769,-81.720,-81.357,-81.409
281.119,-81.744,-81.693,-81.696,-81.619,-81.818,-81.396,-81.744,-81.744,-81.653,-81.662,-81.805,-81.845,-81.595,-81.732,-81.653,-81.772,-81.290,-81.329
281.219,-81.671,-81.638,-81.760,-81.586,-81.787,-81.482,-81.769,-81.760,-81.580,-81.677,-81.744,-81.769,-81.564,-81.683,-81.747,-81.714,-81.360,-81.357
281.319,-81.708,-81.631,-81.689,-81.558,-81.863,-81.516,-81.735,-81.763,-81.647,-81.580,-81.812,-81.857,-81.586,-81.790,-81.683,-81.799,-81.427,-81.372
281.419,-81.787,-81.674,-81.696,-81.647,-81.876,-81.461,-81.723,-81.747,-81.723,-81.680,-81.842,-81.836,-81.546,-81.726,-81.744,-81.735,-81.363,-81.363
281.518,-81.689,-81.638,-81.769,-81.601,-81.793,-81.454,-81.763,-81.763,-81.662,-81.686,-81.775,-81.821,-81.641,-81.705,-81.723,-81.732,-81.424,-81.415
281.618,-81.699,-81.586,-81.705,-81.592,-81.842,-81.519,-81.732,-81.818,-81.622,-81.619,-81.787,-81.857,-81.561,-81.778,-81.757,-81.784,-81.433,-81.448
281.718,-81.763,-81.616,-81.671,-81.628,-81.857,-81.476,-81.702,-81.790,-81.696,-81.650,-81.833,-81.854,-81.610,-81.711,-81.677,-81.741,-81.351,-81.403
281.818,-81.686,-81.628,-81.772,-81.665,-81.802,-81.439,-81.793,-81.729,-81.699,-81.699,-81.818,-81.769,-81.659,-81.775,-81.784,-81.747,-81.461,-81.354
281.918,-81.671,-81.586,-81.812,-81.592,-81.790,-81.509,-81.754,-81.787,-81.653,-81.631,-81.726,-81.842,-81.592,-81.781,-81.708,-81.805,-81.345,-81.445
282.018,-81.741,-81.607,-81.744,-81.570,-81.839,-81.531,-81.729,-81.842,-81.668,-81.628,-81.796,-81.854,-81.561,-81.677,-81.732,-81.744,-81.482,-81.375
282.118,-81.781,-81.635,-81.784,-81.656,-81.821,-81.470,-81.741,-81.766,-81.702,-81.668,-81.821,-81.833,-81.622,-81.747,-81.830,-81.808,-81.384,-81.436
282.218,-81.717,-81.665,-81.824,-81.619,-81.818,-81.494,-81.778,-81.781,-81.613,-81.683,-81.793,-81.793,-81.580,-81.747,-81.729,-81.757,-81.393,-81.415
282.318,-81.735,-81.635,-81.723,-81.607,-81.863,-81.573,-81.720,-81.790,-81.693,-81.625,-81.757,-81.866,-81.583,-81.738,-81.662,-81.686,-81.479,-81.354
282.418,-81.775,-81.674,-81.662,-81.631,-81.851,-81.458,-81.689,-81.738,-81.738,-81.705,-81.815,-81.839,-81.583,-81.708,-81.802,-81.757,-81.406,-81.427
282.517,-81.717,-81.683,-81.808,-81.656,-81.845,-81.516,-81.781,-81.824,-81.601,-81.674,-81.757,-81.763,-81.647,-81.796,-81.793,-81.799,-81.403,-81.396
282.617,-81.754,-81.592,-81.766,-81.561,-81.885,-81.537,-81.720,-81.830,-81.720,-81.668,-81.787,-81.900,-81.586,-81.815,-81.714,-81.757,-81.464,-81.381
282.717,-81.793,-81.638,-81.744,-81.656,-81.796,-81.491,-81.769,-81.744,-81.668,-81.744,-81.854,-81.808,-81.586,-81.729,-81.744,-81.735,-81.406,-81.427
282.817,-81.696,-81.622,-81.778,-81.592,-81.900,-81.577,-81.735,-81.842,-81.699,-81.598,-81.793,-81.839,-81.659,-81.769,-81.781,-81.821,-81.375,-81.448
282.917,-81.766,-81.659,-81.717,-81.601,-81.747,-81.439,-81.696,-81.708,-81.650,-81.653,-81.827,-81.879,-81.580,-81.812,-81.729,-81.793,-81.497,-81.412
283.017,-81.696,-81.635,-81.754,-81.604,-81.903,-81.601,-81.845,-81.879,-81.656,-81.693,-81.723,-81.796,-81.619,-81.757,-81.726,-81.699,-81.473,-81.393
283.117,-81.747,-81.506,-81.805,-81.705,-81.897,-81.589,-81.787,-81.778,-81.754,-81.781,-81.876,-81.812,-81.616,-81.833,-81.836,-81.830,-81.415,-81.387
283.217,-81.686,-81.744,-81.854,-81.772,-81.879,-81.586,-81.805,-81.870,-81.628,-81.705,-81.854,-81.879,-81.577,-81.754,-81.747,-81.769,-81.451,-81.439
283.317,-81.790,-81.668,-81.787,-81.638,-81.876,-81.509,-81.705,-81.717,-81.674,-81.647,-81.824,-81.958,-81.662,-81.747,-81.818,-81.763,-81.458,-81.363
283.417,-81.830,-81.693,-81.729,-81.631,-81.784,-81.570,-81.802,-81.827,-81.638,-81.647,-81.772,-81.824,-81.662,-81.754,-81.711,-81.805,-81.418,-81.451
283.516,-81.720,-81.583,-81.723,-81.589,-81.857,-81.628,-81.827,-81.873,-81.769,-81.671,-81.833,-81.805,-81.714,-81.766,-81.717,-81.778,-81.421,-81.442
283.616,-81.735,-81.677,-81.744,-81.696,-81.897,-81.558,-81.815,-81.885,-81.650,-81.763,-81.863,-81.818,-81.595,-81.885,-81.763,-81.778,-81.461,-81.366
283.716,-81.726,-81.702,-81.815,-81.577,-81.888,-81.555,-81.766,-81.808,-81.689,-81.705,-81.851,-81.964,-81.656,-81.760,-81.769,-81.754,-81.436,-81.439
283.816,-81.891,-81.699,-81.754,-81.702,-81.848,-81.567,-81.821,-81.870,-81.564,-81.680,-81.775,-81.897,-81.555,-81.802,-81.845,-81.683,-81.500,-81.393
283.916,-81.738,-81.622,-81.735,-81.589,-81.870,-81.552,-81.763,-81.799,-81.708,-81.711,-81.821,-81.863,-81.717,-81.711,-81.760,-81.885,-81.387,-81.418
284.016,-81.796,-81.735,-81.772,-81.662,-81.903,-81.610,-81.827,-81.876,-81.625,-81.717,-81.848,-81.818,-81.610,-81.827,-81.763,-81.766,-81.464,-81.448
284.116,-81.702,-81.668,-81.787,-81.610,-81.848,-81.555,-81.766,-81.766,-81.671,-81.723,-81.931,-81.903,-81.656,-81.824,-81.711,-81.888,-81.479,-81.296
284.216,-81.787,-81.726,-81.842,-81.699,-81.894,-81.580,-81.799,-81.854,-81.647,-81.677,-81.851,-81.894,-81.558,-81.854,-81.851,-81.702,-81.516,-81.494
284.316,-81.754,-81.683,-81.815,-81.564,-81.836,-81.573,-81.815,-81.729,-81.702,-81.747,-81.839,-81.906,-81.680,-81.714,-81.754,-81.802,-81.448,-81.436
284.416,-81.781,-81.744,-81.815,-81.689,-81.897,-81.656,-81.778,-81.894,-81.735,-81.662,-81.796,-81.799,-81.647,-81.845,-81.802,-81.808,-81.461,-81.491
284.515,-81.696,-81.674,-81.790,-81.635,-81.833,-81.555,-81.866,-81.781,-81.631,-81.766,-81.931,-81.921,-81.686,-81.793,-81.738,-81.882,-81.503,-81.369
284.615,-81.732,-81.775,-81.866,-81.683,-81.915,-81.680,-81.766,-81.870,-81.726,-81.677,-81.818,-81.839,-81.616,-81.879,-81.851,-81.729,-81.494,-81.439
284.715,-81.744,-81.693,-81.802,-81.665,-81.851,-81.580,-81.833,-81.824,-81.650,-81.754,-81.924,-81.912,-81.711,-81.729,-81.750,-81.842,-81.525,-81.442
284.815,-81.708,-81.735,-81.879,-81.711,-81.876,-81.677,-81.802,-81.812,-81.735,-81.671,-81.836,-81.863,-81.683,-81.848,-81.857,-81.757,-81.491,-81.448
284.915,-81.805,-81.708,-81.744,-81.714,-81.888,-81.607,-81.845,-81.827,-81.680,-81.754,-81.863,-81.900,-81.650,-81.821,-81.778,-81.854,-81.461,-81.427
285.015,-81.714,-81.741,-81.812,-81.659,-81.900,-81.616,-81.848,-81.805,-81.717,-81.735,-81.885,-81.873,-81.702,-81.866,-81.815,-81.793,-81.516,-81.461
285.115,-81.760,-81.769,-81.787,-81.769,-81.940,-81.644,-81.830,-81.848,-81.720,-81.674,-81.854,-81.900,-81.577,-81.827,-81.799,-81.827,-81.519,-81.415
285.215,-81.738,-81.720,-81.750,-81.668,-81.833,-81.580,-81.857,-81.815,-81.714,-81.778,-81.970,-81.888,-81.668,-81.815,-81.802,-81.812,-81.552,-81.482
285.315,-81.729,-81.744,-81.787,-81.699,-81.995,-81.686,-81.732,-81.885,-81.766,-81.689,-81.845,-81.863,-81.619,-81.857,-81.790,-81.775,-81.491,-81.387
285.415,-81.750,-81.662,-81.702,-81.683,-81.876,-81.577,-81.842,-81.845,-81.647,-81.778,-81.946,-81.961,-81.717,-81.769,-81.744,-81.866,-81.598,-81.433
285.514,-81.693,-81.757,-81.836,-81.723,-81.848,-81.680,-81.836,-81.824,-81.766,-81.696,-81.873,-81.866,-81.635,-81.888,-81.833,-81.805,-81.491,-81.448
285.614,-81.793,-81.659,-81.741,-81.656,-81.915,-81.616,-81.833,-81.845,-81.686,-81.711,-81.882,-81.915,-81.711,-81.769,-81.772,-81.870,-81.595,-81.537
285.714,-81.717,-81.714,-81.793,-81.671,-81.827,-81.619,-81.876,-81.775,-81.720,-81.723,-81.931,-81.912,-81.747,-81.915,-81.808,-81.741,-81.488,-81.418
285.814,-81.708,-81.744,-81.827,-81.744,-81.918,-81.680,-81.808,-81.921,-81.793,-81.635,-81.821,-81.860,-81.622,-81.805,-81.781,-81.891,-81.573,-81.528
285.914,-81.705,-81.705,-81.760,-81.647,-81.915,-81.631,-81.894,-81.845,-81.744,-81.763,-81.964,-81.888,-81.790,-81.815,-81.812,-81.799,-81.558,-81.406
286.014,-81.668,-81.802,-81.879,-81.772,-81.882,-81.723,-81.830,-81.839,-81.772,-81.705,-81.897,-81.845,-81.674,-81.863,-81.845,-81.827,-81.522,-81.479
286.114,-81.772,-81.717,-81.769,-81.677,-81.946,-81.601,-81.760,-81.842,-81.732,-81.717,-81.885,-81.961,-81.680,-81.799,-81.793,-81.854,-81.558,-81.442
286.214,-81.689,-81.741,-81.787,-81.686,-81.821,-81.683,-81.876,-81.836,-81.693,-81.723,-81.918,-81.866,-81.711,-81.866,-81.885,-81.769,-81.488,-81.500
286.314,-81.708,-81.741,-81.827,-81.738,-81.946,-81.683,-81.805,-81.848,-81.741,-81.631,-81.821,-81.833,-81.674,-81.805,-81.754,-81.876,-81.607,-81.503
286.414,-81.744,-81.683,-81.726,-81.689,-81.940,-81.601,-81.821,-81.836,-81.677,-81.732,-81.955,-81.955,-81.754,-81.885,-81.805,-81.754,-81.512,-81.473
286.513,-81.677,-81.824,-81.839,-81.747,-81.848,-81.717,-81.906,-81.802,-81.689,-81.720,-81.915,-81.882,-81.644,-81.900,-81.845,-81.808,-81.534,-81.528
286.613,-81.754,-81.699,-81.757,-81.735,-81.924,-81.677,-81.818,-81.842,-81.796,-81.668,-81.851,-81.894,-81.668,-81.805,-81.836,-81.873,-81.586,-81.461
286.713,-81.702,-81.696,-81.808,-81.699,-81.894,-81.631,-81.845,-81.824,-81.686,-81.778,-81.973,-81.943,-81.760,-81.897,-81.903,-81.808,-81.494,-81.506
286.813,-81.613,-81.775,-81.839,-81.735,-81.873,-81.717,-81.860,-81.787,-81.732,-81.708,-81.906,-81.812,-81.644,-81.842,-81.833,-81.949,-81.607,-81.464
286.913,-81.735,-81.668,-81.775,-81.671,-81.955,-81.656,-81.793,-81.833,-81.763,-81.711,-81.866,-81.967,-81.705,-81.879,-81.870,-81.845,-81.561,-81.461
287.013,-81.689,-81.729,-81.824,-81.720,-81.918,-81.662,-81.845,-81.723,-81.689,-81.772,-81.903,-81.909,-81.717,-81.903,-81.885,-81.818,-81.561,-81.516
287.113,-81.732,-81.738,-81.863,-81.738,-81.882,-81.760,-81.824,-81.812,-81.726,-81.696,-81.860,-81.851,-81.662,-81.799,-81.830,-81.885,-81.573,-81.400
287.213,-81.775,-81.653,-81.763,-81.677,-81.934,-81.628,-81.754,-81.866,-81.799,-81.696,-81.897,-81.961,-81.732,-81.879,-81.882,-81.750,-81.467,-81.525
287.313,-81.665,-81.729,-81.873,-81.714,-81.903,-81.677,-81.827,-81.729,-81.693,-81.750,-81.900,-81.885,-81.763,-81.876,-81.836,-81.821,-81.543,-81.430
287.413,-81.747,-81.750,-81.839,-81.766,-81.876,-81.741,-81.900,-81.818,-81.760,-81.680,-81.854,-81.882,-81.674,-81.815,-81.750,-81.870,-81.607,-81.461
287.512,-81.769,-81.686,-81.827,-81.668,-81.961,-81.689,-81.805,-81.870,-81.757,-81.693,-81.845,-81.955,-81.784,-81.906,-81.848,-81.747,-81.506,-81.516
287.612,-81.686,-81.766,-81.866,-81.683,-81.912,-81.693,-81.866,-81.815,-81.747,-81.815,-81.937,-81.900,-81.729,-81.854,-81.845,-81.851,-81.570,-81.415
287.712,-81.680,-81.754,-81.839,-81.778,-81.851,-81.757,-81.937,-81.747,-81.723,-81.723,-81.894,-81.842,-81.674,-81.818,-81.750,-81.854,-81.522,-81.522
287.812,-81.772,-81.665,-81.802,-81.644,-81.882,-81.680,-81.772,-81.882,-81.747,-81.631,-81.830,-82.019,-81.757,-81.900,-81.848,-81.781,-81.512,-81.461
287.912,-81.708,-81.720,-81.732,-81.668,-81.952,-81.641,-81.815,-81.818,-81.686,-81.738,-81.891,-81.940,-81.750,-81.863,-81.860,-81.854,-81.607,-81.445
288.012,-81.671,-81.760,-81.851,-81.772,-81.885,-81.732,-81.918,-81.763,-81.696,-81.735,-81.891,-81.824,-81.622,-81.796,-81.781,-81.845,-81.531,-81.561
288.112,-81.699,-81.683,-81.763,-81.738,-81.848,-81.747,-81.882,-81.854,-81.699,-81.659,-81.815,-81.882,-81.693,-81.891,-81.842,-81.808,-81.540,-81.409
288.212,-81.723,-81.720,-81.744,-81.689,-81.891,-81.650,-81.757,-81.839,-81.775,-81.708,-81.909,-81.964,-81.750,-81.927,-81.860,-81.851,-81.604,-81.485
288.312,-81.644,-81.802,-81.851,-81.754,-81.976,-81.708,-81.805,-81.763,-81.705,-81.735,-81.894,-81.830,-81.714,-81.790,-81.760,-81.866,-81.537,-81.516
288.412,-81.702,-81.732,-81.845,-81.778,-81.848,-81.805,-81.931,-81.830,-81.702,-81.714,-81.863,-81.857,-81.693,-81.839,-81.790,-81.754,-81.534,-81.418
288.511,-81.754,-81.674,-81.744,-81.699,-81.912,-81.757,-81.891,-81.845,-81.769,-81.680,-81.842,-81.964,-81.750,-81.955,-81.827,-81.851,-81.638,-81.479
288.611,-81.689,-81.769,-81.802,-81.683,-81.857,-81.607,-81.723,-81.744,-81.705,-81.659,-81.931,-82.007,-81.769,-81.870,-81.808,-81.897,-81.546,-81.482
288.711,-81.714,-81.827,-81.818,-81.708,-81.891,-81.723,-81.827,-81.744,-81.628,-81.738,-81.882,-81.830,-81.683,-81.799,-81.754,-81.747,-81.503,-81.406
288.811,-81.680,-81.659,-81.778,-81.656,-81.818,-81.726,-81.894,-81.854,-81.744,-81.668,-81.839,-81.848,-81.702,-81.860,-81.845,-81.815,-81.567,-81.461
288.911,-81.668,-81.668,-81.766,-81.680,-81.918,-81.662,-81.793,-81.778,-81.714,-81.757,-81.903,-81.906,-81.735,-81.854,-81.842,-81.879,-81.543,-81.473
289.011,-81.686,-81.790,-81.873,-81.750,-81.903,-81.744,-81.879,-81.772,-81.677,-81.754,-81.915,-81.845,-81.665,-81.879,-81.769,-81.830,-81.500,-81.372
289.111,-81.711,-81.693,-81.793,-81.641,-81.888,-81.671,-81.760,-81.760,-81.714,-81.665,-81.821,-81.949,-81.647,-81.766,-81.763,-81.744,-81.543,-81.372
289.211,-81.757,-81.683,-81.772,-81.726,-81.894,-81.744,-81.857,-81.772,-81.601,-81.674,-81.900,-81.882,-81.720,-81.882,-81.863,-81.781,-81.604,-81.522
289.311,-81.668,-81.708,-81.760,-81.659,-81.915,-81.744,-81.784,-81.744,-81.650,-81.741,-81.842,-81.894,-81.677,-81.879,-81.741,-81.931,-81.509,-81.467
289.411,-81.757,-81.711,-81.805,-81.717,-81.842,-81.686,-81.851,-81.833,-81.696,-81.699,-81.882,-81.848,-81.671,-81.781,-81.744,-81.805,-81.436,-81.354
289.510,-81.680,-81.650,-81.766,-81.757,-81.937,-81.708,-81.842,-81.769,-81.613,-81.747,-81.943,-81.946,-81.668,-81.882,-81.854,-81.693,-81.546,-81.476
289.610,-81.702,-81.769,-81.839,-81.638,-81.812,-81.647,-81.769,-81.766,-81.738,-81.641,-81.805,-81.851,-81.708,-81.769,-81.830,-81.799,-81.644,-81.488
289.710,-81.729,-81.693,-81.738,-81.741,-81.812,-81.723,-81.781,-81.842,-81.705,-81.653,-81.900,-81.927,-81.696,-81.860,-81.754,-81.863,-81.427,-81.390
289.810,-81.656,-81.735,-81.750,-81.720,-81.918,-81.702,-81.821,-81.781,-81.628,-81.738,-81.937,-81.906,-81.732,-81.787,-81.824,-81.821,-81.476,-81.335
289.910,-81.729,-81.754,-81.796,-81.647,-81.876,-81.653,-81.790,-81.769,-81.699,-81.680,-81.863,-81.793,-81.699,-81.863,-81.772,-81.870,-81.570,-81.522
290.010,-81.720,-81.708,-81.775,-81.729,-81.833,-81.656,-81.833,-81.784,-81.674,-81.619,-81.842,-81.882,-81.683,-81.836,-81.836,-81.778,-81.519,-81.464
290.110,-81.674,-81.717,-81.741,-81.796,-81.897,-81.674,-81.833,-81.772,-81.653,-81.693,-81.931,-81.918,-81.683,-81.744,-81.842,-81.876,-81.595,-81.363
290.210,-81.647,-81.744,-81.763,-81.732,-81.888,-81.741,-81.763,-81.726,-81.549,-81.726,-81.833,-81.900,-81.662,-81.845,-81.750,-81.839,-81.537,-81.485
290.310,-81.723,-81.705,-81.808,-81.653,-81.839,-81.671,-81.744,-81.723,-81.662,-81.644,-81.808,-81.815,-81.702,-81.805,-81.851,-81.830,-81.552,-81.339
290.410,-81.662,-81.686,-81.735,-81.711,-81.870,-81.705,-81.845,-81.845,-81.680,-81.693,-81.903,-81.924,-81.723,-81.793,-81.793,-81.851,-81.525,-81.491
290.509,-81.671,-81.693,-81.729,-81.750,-81.876,-81.686,-81.799,-81.775,-81.613,-81.717,-81.845,-81.921,-81.720,-81.812,-81.750,-81.784,-81.567,-81.366
290.609,-81.683,-81.735,-81.741,-81.668,-81.833,-81.662,-81.775,-81.726,-81.638,-81.689,-81.824,-81.870,-81.693,-81.876,-81.769,-81.851,-81.512,-81.381
290.709,-81.705,-81.671,-81.790,-81.729,-81.842,-81.665,-81.863,-81.836,-81.631,-81.677,-81.863,-81.854,-81.729,-81.790,-81.784,-81.873,-81.512,-81.476
290.809,-81.641,-81.662,-81.735,-81.714,-81.879,-81.674,-81.812,-81.738,-81.589,-81.723,-81.821,-81.888,-81.766,-81.812,-81.711,-81.766,-81.561,-81.375
290.909,-81.705,-81.702,-81.778,-81.656,-81.784,-81.570,-81.754,-81.714,-81.656,-81.683,-81.808,-81.827,-81.720,-81.854,-81.717,-81.772,-81.500,-81.424
291.009,-81.738,-81.647,-81.760,-81.628,-81.827,-81.683,-81.854,-81.824,-81.653,-81.732,-81.860,-81.870,-81.708,-81.842,-81.793,-81.845,-81.476,-81.409
291.109,-81.650,-81.677,-81.726,-81.699,-81.812,-81.638,-81.775,-81.766,-81.668,-81.674,-81.796,-81.848,-81.717,-81.784,-81.775,-81.799,-81.543,-81.351
291.209,-81.711,-81.686,-81.787,-81.662,-81.818,-81.696,-81.897,-81.866,-81.723,-81.699,-81.839,-81.796,-81.662,-81.863,-81.760,-81.738,-81.506,-81.412
291.309,-81.705,-81.665,-81.705,-81.769,-81.915,-81.638,-81.711,-81.662,-81.573,-81.747,-81.903,-81.915,-81.705,-81.778,-81.815,-81.836,-81.519,-81.448
291.409,-81.735,-81.827,-81.808,-81.573,-81.738,-81.552,-81.781,-81.708,-81.619,-81.567,-81.790,-81.885,-81.717,-81.821,-81.744,-81.799,-81.543,-81.384
291.508,-81.747,-81.619,-81.647,-81.598,-81.778,-81.680,-81.738,-81.747,-81.573,-81.680,-81.784,-81.842,-81.686,-81.830,-81.729,-81.775,-81.595,-81.357
291.608,-81.586,-81.680,-81.729,-81.583,-81.775,-81.668,-81.830,-81.818,-81.705,-81.631,-81.781,-81.763,-81.808,-81.760,-81.787,-81.787,-81.509,-81.445
