Time S,1e-09 A
49.294929492949294,-0.070400696764505
49.32493249324933,-0.07034767036429942
49.354935493549355,-0.070294676031398
49.38493849384939,-0.07024171504456528
49.41494149414942,-0.07018878864769557
49.444944494449445,-0.0701358980494127
49.47494749474948,-0.07008304442269042
49.504950495049506,-0.0700302289044607
49.53495349534954,-0.06997745259527868
49.56495649564956,-0.06992471655899579
49.594959495949595,-0.06987202182247493
49.62496249624963,-0.06981936937524105
49.65496549654966,-0.0697667601691358
49.68496849684969,-0.06971419511799667
49.71497149714971,-0.06966167509732363
49.744974497449746,-0.06960920094403764
49.774977497749774,-0.06955677345620068
49.80498049804981,-0.06950439339272796
49.83498349834984,-0.0694520614730863
49.86498649864986,-0.06939977837699629
49.8949894989499,-0.06934754474416632
49.924992499249925,-0.06929536117396246
49.95499549954996,-0.06924322822522438
49.984998499849986,-0.0691911464160174
50.015001500150014,-0.06913911622336777
50.04500450045005,-0.06908713808299147
50.075007500750075,-0.06903521238902441
50.10501050105011,-0.06898333949375249
50.13501350135014,-0.06893151970733144
50.165016501650165,-0.0688797532975621
50.1950195019502,-0.06882804048965827
50.225022502250226,-0.06877638146596357
50.25502550255026,-0.06872477636572918
50.28502850285029,-0.06867322528484573
50.315031503150315,-0.06862172827557031
50.34503450345035,-0.06857028534624968
50.37503750375038,-0.06851889646104148
50.405040504050405,-0.06846756153962497
50.43504350435043,-0.06841628045690659
50.465046504650466,-0.06836505304270532
50.4950495049505,-0.06831387908149239
50.52505250525053,-0.06826275831210663
50.555055505550555,-0.0682116904274041
50.58505850585058,-0.06816067507393259
50.61506150615062,-0.06810971185160042
50.64506450645065,-0.06805880031331177
50.67506750675067,-0.06800793996459412
50.705070507050706,-0.06795713026321593
50.735073507350734,-0.06790637061878343
50.76507650765077,-0.06785566039232019
50.7950795079508,-0.06780499889582906
50.82508250825082,-0.06775438539183462
50.85508550855086,-0.0677038190929048
50.885088508850885,-0.06765329916115007
50.91509150915092,-0.06760282470769921
50.94509450945095,-0.06755239479214944
50.975097509750974,-0.06750200842199017
51.00510051005101,-0.06745166455199766
51.035103510351036,-0.06740136208360017
51.06510651065107,-0.06735109986421128
51.09510951095109,-0.0673008766865294
51.125112511251125,-0.06725069128780164
51.15511551155116,-0.06720054234905107
51.185118511851186,-0.06715042849426375
51.21512151215122,-0.06710034828953457
51.24512451245124,-0.06705030024216979
51.275127512751276,-0.06700028279974288
51.30513051305131,-0.06695029434910205
51.33513351335134,-0.06690033321532732
51.36513651365137,-0.06685039766063408
51.39513951395139,-0.0668004858832209
51.42514251425143,-0.06675059601605815
51.45514551455146,-0.0667007261256149
51.48514851485149,-0.06665087421052057
51.515151515151516,-0.06660103820015825
51.54515451545154,-0.06655121595318617
51.57515751575158,-0.06650140525598372
51.60516051605161,-0.0664516038210188
51.63516351635164,-0.06640180928513162
51.66516651665167,-0.06635201920773107
51.695169516951694,-0.06630223106890037
51.72517251725173,-0.06625244226740346
51.755175517551756,-0.06620265011859186
51.78517851785178,-0.06615285185220629
51.81518151815182,-0.06610304461006838
51.845184518451845,-0.06605322544365186
51.87518751875188,-0.06600339131153021
51.90519051905191,-0.06595353907670023
51.935193519351934,-0.06590366550377136
51.96519651965197,-0.06585376725600775
51.995199519951996,-0.06580384089221802
52.02520252025203,-0.06575388286348668
52.05520552055206,-0.0657038895097376
52.085208520852085,-0.06565385705612276
52.11521152115212,-0.06560378160922814
52.14521452145215,-0.06555365915308431
52.17521752175218,-0.06550348554497318
52.2052205220522,-0.06545325651101846
52.235223522352236,-0.06540296764154607
52.26522652265227,-0.06535261438620288
52.2952295229523,-0.06530219204882137
52.32523252325233,-0.06525169578201578
52.35523552355235,-0.06520112058149496
52.38523852385239,-0.06515046128007557
52.415241524152414,-0.06509971254137906
52.44524452445245,-0.06504886885316055
52.47524752475248,-0.06499792452030659
52.5052505250525,-0.06494687365754653
52.53525352535254,-0.06489571018166243
52.565256525652565,-0.06484442780329511
52.5952595259526,-0.06479302001830281
52.62526252625263,-0.06474148009865499
52.655265526552654,-0.06468980108272332
52.68526852685269,-0.06463797576525948
52.715271527152716,-0.06458599668672238
52.74527452745275,-0.06453385612197027
52.77527752775278,-0.06448154606825277
52.805280528052805,-0.06442905823254777
52.83528352835284,-0.06437638401833182
52.86528652865287,-0.06432351451149926
52.8952895289529,-0.06427044046528665
52.92529252925293,-0.0642171522843632
52.955295529552956,-0.06416364000821201
