Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
1703.0999755859,-48.5229492188,-46.6918945313,-39.6728515625,-46.9970703125,-45.166015625
1703.1999511719,-48.5229492188,-47.3022460938,-31.1279296875,-46.0815429688,-45.7763671875
1703.3000488281,-48.2177734375,-46.0815429688,-17.3950195313,-46.0815429688,-45.7763671875
1703.4000244141,-47.607421875,-47.3022460938,2.1362304688,-46.38671875,-45.7763671875
1703.5,-47.607421875,-47.9125976563,8.8500976563,-46.9970703125,-44.2504882813
1703.5999755859,-47.607421875,-46.0815429688,1.220703125,-44.8608398438,-44.8608398438
1703.6999511719,-48.5229492188,-46.0815429688,-11.2915039063,-46.38671875,-44.8608398438
1703.8000488281,-48.5229492188,-45.4711914063,-23.4985351563,-45.7763671875,-45.4711914063
1703.9000244141,-47.9125976563,-47.3022460938,-32.6538085938,-46.6918945313,-44.8608398438
1704,-47.9125976563,-46.38671875,-38.7573242188,-45.166015625,-43.3349609375
1704.0999755859,-46.9970703125,-45.4711914063,-42.724609375,-45.166015625,-45.166015625
1704.1999511719,-48.2177734375,-44.8608398438,-44.5556640625,-46.38671875,-42.4194335938
1704.3000488281,-47.3022460938,-45.166015625,-46.6918945313,-45.7763671875,-38.4521484375
1704.4000244141,-46.9970703125,-46.9970703125,-47.3022460938,-45.4711914063,-31.73828125
1704.5,-46.9970703125,-45.166015625,-49.7436523438,-44.2504882813,-21.6674804688
1704.5999755859,-46.9970703125,-44.2504882813,-48.2177734375,-45.7763671875,-1.8310546875
1704.6999511719,-47.3022460938,-39.9780273438,-48.2177734375,-45.7763671875,10.6811523438
1704.8000488281,-46.38671875,-35.0952148438,-48.2177734375,-44.2504882813,8.2397460938
1704.9000244141,-46.0815429688,-26.2451171875,-49.7436523438,-46.0815429688,-1.220703125
1705,-46.38671875,-7.0190429688,-49.7436523438,-45.166015625,-11.9018554688
1705.0999755859,-46.6918945313,6.7138671875,-48.5229492188,-43.9453125,-22.8881835938
1705.1999511719,-45.7763671875,5.7983398438,-49.1333007813,-44.8608398438,-33.2641601563
1705.3000488281,-45.7763671875,-6.7138671875,-48.828125,-45.4711914063,-37.841796875
1705.4000244141,-47.3022460938,-19.2260742188,-48.5229492188,-45.7763671875,-41.50390625
1705.5,-46.38671875,-30.8227539063,-48.2177734375,-43.9453125,-43.6401367188
1705.5999755859,-45.166015625,-38.7573242188,-49.4384765625,-45.7763671875,-43.9453125
1705.6999511719,-44.2504882813,-40.8935546875,-48.828125,-41.50390625,-46.38671875
1705.8000488281,-46.9970703125,-45.166015625,-47.9125976563,-38.4521484375,-46.0815429688
1705.9000244141,-45.7763671875,-47.607421875,-49.4384765625,-30.2124023438,-47.3022460938
1706,-44.5556640625,-48.2177734375,-47.3022460938,-14.0380859375,-48.5229492188
1706.0999755859,-44.5556640625,-47.9125976563,-47.3022460938,2.44140625,-46.6918945313
1706.1999511719,-37.5366210938,-49.7436523438,-48.828125,10.0708007813,-47.607421875
1706.3000488281,-31.73828125,-48.2177734375,-47.607421875,3.0517578125,-47.9125976563
1706.4000244141,-17.7001953125,-49.1333007813,-48.2177734375,-10.6811523438,-46.9970703125
1706.5,2.44140625,-51.26953125,-47.607421875,-21.97265625,-47.9125976563
1706.5999755859,8.2397460938,-49.7436523438,-47.9125976563,-29.9072265625,-46.6918945313
1706.6999511719,-2.1362304688,-49.4384765625,-47.3022460938,-36.3159179688,-48.2177734375
1706.8000488281,-16.1743164063,-49.7436523438,-46.0815429688,-42.4194335938,-47.607421875
1706.9000244141,-27.4658203125,-48.2177734375,-46.38671875,-43.6401367188,-46.9970703125
1707,-36.9262695313,-49.7436523438,-47.9125976563,-45.4711914063,-47.607421875
1707.0999755859,-39.9780273438,-47.9125976563,-46.38671875,-46.9970703125,-46.6918945313
1707.1999511719,-45.166015625,-48.2177734375,-46.6918945313,-46.9970703125,-47.9125976563
1707.3000488281,-47.3022460938,-49.1333007813,-46.9970703125,-48.5229492188,-46.9970703125
1707.4000244141,-48.2177734375,-48.5229492188,-45.4711914063,-47.607421875,-48.828125
1707.5,-49.4384765625,-48.828125,-47.3022460938,-50.3540039063,-45.7763671875
1707.5999755859,-47.607421875,-47.9125976563,-45.4711914063,-46.9970703125,-47.3022460938
1707.6999511719,-49.7436523438,-46.9970703125,-46.6918945313,-49.4384765625,-45.7763671875
1707.8000488281,-48.5229492188,-47.607421875,-43.3349609375,-47.607421875,-47.9125976563
1707.9000244141,-49.4384765625,-46.6918945313,-38.1469726563,-49.7436523438,-46.0815429688
1708,-50.048828125,-47.9125976563,-31.1279296875,-47.3022460938,-47.3022460938
1708.0999755859,-49.1333007813,-46.9970703125,-18.9208984375,-49.1333007813,-46.9970703125
1708.1999511719,-50.3540039063,-47.607421875,1.220703125,-48.2177734375,-47.3022460938
1708.3000488281,-48.5229492188,-46.38671875,6.7138671875,-49.1333007813,-45.7763671875
1708.4000244141,-49.7436523438,-47.607421875,2.7465820313,-48.2177734375,-46.9970703125
1708.5,-46.9970703125,-46.38671875,-11.9018554688,-47.9125976563,-45.7763671875
