Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
16.10000038,-44.25048828,-41.50390625,-41.19873047,-42.41943359,-43.64013672
16.20000076,-44.86083984,-45.47119141,-42.41943359,-41.19873047,-42.41943359
16.29999924,-44.25048828,-43.9453125,-43.02978516,-42.41943359,-45.16601563
16.39999962,-43.33496094,-43.9453125,-40.58837891,-43.33496094,-43.02978516
16.5,-42.72460938,-43.02978516,-41.19873047,-41.19873047,-44.55566406
16.60000038,-43.02978516,-42.11425781,-40.28320313,-41.50390625,-42.41943359
16.70000076,-44.55566406,-41.80908203,-41.50390625,-42.41943359,-43.9453125
16.79999924,-45.47119141,-43.33496094,-39.97802734,-42.41943359,-42.41943359
16.89999962,-43.02978516,-44.55566406,-40.89355469,-43.64013672,-43.9453125
17,-44.55566406,-43.02978516,-41.19873047,-43.02978516,-44.25048828
17.10000038,-43.9453125,-41.80908203,-39.67285156,-44.25048828,-43.64013672
17.20000076,-43.9453125,-41.80908203,-41.19873047,-42.41943359,-43.9453125
17.29999924,-43.02978516,-43.64013672,-41.19873047,-43.02978516,-42.41943359
17.39999962,-43.9453125,-42.41943359,-41.80908203,-43.02978516,-44.25048828
17.5,-44.55566406,-42.11425781,-40.58837891,-42.41943359,-44.25048828
17.60000038,-43.33496094,-43.64013672,-40.28320313,-43.64013672,-42.72460938
17.70000076,-43.33496094,-42.41943359,-41.19873047,-42.72460938,-43.64013672
17.79999924,-44.86083984,-43.02978516,-39.97802734,-43.02978516,-43.33496094
17.89999962,-43.64013672,-42.11425781,-41.50390625,-42.11425781,-43.02978516
18,-42.41943359,-41.80908203,-41.19873047,-42.11425781,-42.72460938
18.10000038,-44.25048828,-42.72460938,-40.28320313,-41.19873047,-42.41943359
18.20000076,-44.25048828,-42.72460938,-39.97802734,-40.89355469,-42.41943359
18.29999924,-43.02978516,-43.33496094,-40.89355469,-42.72460938,-42.72460938
18.39999962,-45.16601563,-43.02978516,-42.11425781,-42.72460938,-43.33496094
18.5,-43.33496094,-43.9453125,-40.89355469,-43.64013672,-42.72460938
18.60000038,-43.64013672,-42.11425781,-40.89355469,-41.19873047,-42.72460938
18.70000076,-43.02978516,-41.50390625,-40.58837891,-40.89355469,-42.41943359
18.79999924,-43.02978516,-42.72460938,-41.50390625,-40.58837891,-42.11425781
18.89999962,-45.16601563,-42.72460938,-41.50390625,-41.80908203,-42.11425781
19,-43.9453125,-42.72460938,-39.67285156,-43.9453125,-42.72460938
19.10000038,-42.72460938,-43.02978516,-40.58837891,-42.11425781,-43.9453125
19.20000076,-44.25048828,-43.02978516,-41.50390625,-42.41943359,-43.64013672
19.29999924,-42.72460938,-41.50390625,-41.80908203,-40.58837891,-43.9453125
19.39999962,-42.41943359,-43.64013672,-39.36767578,-41.80908203,-44.25048828
19.5,-43.33496094,-42.41943359,-40.58837891,-42.72460938,-43.9453125
19.60000038,-43.9453125,-41.80908203,-42.11425781,-42.11425781,-41.80908203
19.70000076,-43.9453125,-44.25048828,-39.67285156,-41.80908203,-42.41943359
19.79999924,-43.64013672,-41.80908203,-40.89355469,-41.19873047,-43.9453125
19.89999962,-43.9453125,-42.41943359,-41.19873047,-44.25048828,-43.33496094
20,-43.02978516,-42.11425781,-40.58837891,-41.80908203,-43.9453125
20.10000038,-42.72460938,-40.89355469,-39.36767578,-41.19873047,-43.9453125
20.20000076,-43.02978516,-43.33496094,-41.19873047,-40.89355469,-42.72460938
20.29999924,-44.86083984,-41.50390625,-41.19873047,-42.41943359,-41.50390625
20.39999962,-43.02978516,-43.33496094,-39.97802734,-42.41943359,-43.02978516
20.5,-43.64013672,-41.50390625,-41.80908203,-39.97802734,-44.25048828
20.60000038,-43.64013672,-41.50390625,-39.67285156,-42.11425781,-44.55566406
20.70000076,-43.64013672,-42.41943359,-40.28320313,-41.80908203,-42.72460938
20.79999924,-42.72460938,-40.58837891,-41.19873047,-41.19873047,-42.72460938
20.89999962,-43.02978516,-43.64013672,-39.0625,-41.19873047,-43.02978516
21,-43.64013672,-40.58837891,-41.80908203,-41.80908203,-44.55566406
21.10000038,-43.02978516,-43.33496094,-39.97802734,-42.41943359,-43.33496094
21.20000076,-43.33496094,-42.11425781,-39.67285156,-40.89355469,-43.33496094
21.29999924,-43.33496094,-42.41943359,-40.89355469,-42.72460938,-42.41943359
21.39999962,-42.72460938,-40.58837891,-39.36767578,-40.89355469,-43.9453125
21.5,-42.72460938,-42.41943359,-40.58837891,-41.19873047,-43.02978516
21.60000038,-43.9453125,-42.11425781,-39.97802734,-41.19873047,-42.41943359
21.70000076,-43.02978516,-41.19873047,-41.80908203,-40.58837891,-42.72460938
