Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
19.39999962,-41.50390625,-43.64013672,-43.33496094,-41.19873047,-43.33496094
19.5,-39.36767578,-45.47119141,-41.50390625,-39.67285156,-43.64013672
19.60000038,-40.58837891,-43.9453125,-43.02978516,-41.50390625,-43.33496094
19.70000076,-39.97802734,-45.16601563,-41.50390625,-40.28320313,-44.86083984
19.79999924,-41.80908203,-45.47119141,-43.64013672,-41.19873047,-42.41943359
19.89999962,-42.41943359,-44.86083984,-42.41943359,-40.58837891,-43.9453125
20,-40.58837891,-44.25048828,-43.9453125,-40.58837891,-42.72460938
20.10000038,-41.19873047,-45.16601563,-42.72460938,-39.97802734,-45.16601563
20.20000076,-40.89355469,-46.08154297,-43.64013672,-40.58837891,-42.41943359
20.29999924,-40.89355469,-45.47119141,-43.64013672,-39.67285156,-44.55566406
20.39999962,-40.28320313,-45.77636719,-43.02978516,-40.89355469,-43.02978516
20.5,-39.97802734,-46.38671875,-42.11425781,-39.97802734,-44.25048828
20.60000038,-41.50390625,-45.16601563,-41.80908203,-39.36767578,-43.33496094
20.70000076,-39.67285156,-45.16601563,-43.02978516,-40.58837891,-43.64013672
20.79999924,-41.50390625,-45.16601563,-43.33496094,-40.28320313,-42.41943359
20.89999962,-39.97802734,-46.38671875,-43.33496094,-38.75732422,-44.25048828
21,-40.58837891,-44.86083984,-43.64013672,-40.58837891,-42.72460938
21.10000038,-39.97802734,-46.08154297,-44.25048828,-40.28320313,-43.33496094
21.20000076,-39.97802734,-45.77636719,-43.33496094,-40.58837891,-44.55566406
21.29999924,-38.75732422,-46.08154297,-43.33496094,-40.28320313,-43.33496094
21.39999962,-39.0625,-45.77636719,-42.72460938,-40.89355469,-42.41943359
21.5,-39.0625,-44.86083984,-42.72460938,-39.67285156,-42.72460938
21.60000038,-39.0625,-44.55566406,-42.72460938,-41.19873047,-43.02978516
21.70000076,-39.36767578,-43.9453125,-43.02978516,-40.28320313,-42.72460938
21.79999924,-39.36767578,-44.55566406,-44.25048828,-40.58837891,-43.64013672
21.89999962,-39.0625,-44.55566406,-43.33496094,-40.28320313,-43.64013672
22,-39.0625,-45.47119141,-44.25048828,-40.58837891,-43.64013672
22.10000038,-37.23144531,-46.69189453,-43.02978516,-39.67285156,-43.33496094
22.20000076,-38.75732422,-44.86083984,-44.25048828,-38.45214844,-43.64013672
22.29999924,-39.36767578,-45.16601563,-42.41943359,-38.45214844,-43.33496094
22.39999962,-38.75732422,-43.64013672,-41.50390625,-39.36767578,-43.64013672
22.5,-38.45214844,-44.86083984,-42.72460938,-38.45214844,-44.25048828
22.60000038,-36.92626953,-45.77636719,-43.02978516,-37.53662109,-42.41943359
22.70000076,-38.14697266,-46.08154297,-43.64013672,-38.14697266,-44.25048828
22.79999924,-38.14697266,-45.16601563,-43.9453125,-39.67285156,-43.64013672
22.89999962,-38.45214844,-44.86083984,-42.72460938,-39.36767578,-43.02978516
23,-37.23144531,-43.33496094,-41.80908203,-39.67285156,-42.72460938
23.10000038,-35.70556641,-44.55566406,-41.50390625,-38.14697266,-42.41943359
23.20000076,-37.23144531,-45.47119141,-43.02978516,-38.14697266,-41.80908203
23.29999924,-36.62109375,-44.55566406,-43.02978516,-38.75732422,-41.80908203
23.39999962,-30.82275391,-44.25048828,-43.9453125,-39.36767578,-42.72460938
23.5,-9.155273438,-44.55566406,-41.19873047,-38.75732422,-42.72460938
23.60000038,15.86914063,-45.47119141,-41.80908203,-37.84179688,-43.02978516
23.70000076,12.20703125,-45.16601563,-42.11425781,-37.53662109,-41.50390625
23.79999924,-12.81738281,-43.64013672,-44.25048828,-37.84179688,-40.89355469
23.89999962,-35.09521484,-44.55566406,-43.02978516,-38.14697266,-42.11425781
24,-46.38671875,-45.47119141,-41.80908203,-38.45214844,-43.33496094
24.10000038,-50.04882813,-44.86083984,-41.50390625,-37.23144531,-41.80908203
24.20000076,-52.18505859,-43.64013672,-43.33496094,-37.53662109,-40.89355469
24.29999924,-53.7109375,-44.55566406,-43.33496094,-37.23144531,-41.19873047
24.39999962,-54.32128906,-45.16601563,-41.19873047,-38.45214844,-42.41943359
24.5,-53.40576172,-44.55566406,-42.41943359,-36.62109375,-42.11425781
24.60000038,-54.62646484,-43.64013672,-43.33496094,-36.92626953,-42.41943359
24.70000076,-53.7109375,-46.08154297,-42.11425781,-38.45214844,-39.97802734
24.79999924,-52.18505859,-43.64013672,-40.89355469,-36.62109375,-40.89355469
24.89999962,-53.7109375,-44.25048828,-42.11425781,-36.01074219,-41.80908203
25,-52.49023438,-44.25048828,-42.72460938,-36.92626953,-41.80908203
25.10000038,-50.65917969,-44.86083984,-41.80908203,-38.14697266,-41.80908203
25.20000076,-51.87988281,-43.33496094,-41.50390625,-37.23144531,-40.89355469
25.29999924,-51.26953125,-44.55566406,-43.02978516,-35.70556641,-41.80908203
25.39999962,-50.04882813,-44.25048828,-41.50390625,-38.45214844,-40.89355469
25.5,-51.26953125,-43.33496094,-41.50390625,-36.92626953,-39.67285156
25.60000038,-50.04882813,-45.47119141,-42.11425781,-36.01074219,-40.28320313
25.70000076,-50.65917969,-43.02978516,-41.80908203,-36.31591797,-40.89355469
25.79999924,-50.35400391,-44.25048828,-41.19873047,-36.01074219,-40.58837891
25.89999962,-49.43847656,-44.86083984,-41.80908203,-35.70556641,-40.28320313
26,-50.65917969,-43.33496094,-41.19873047,-35.70556641,-40.28320313
26.10000038,-49.43847656,-44.86083984,-41.50390625,-34.48486328,-39.36767578
26.20000076,-49.74365234,-43.64013672,-42.11425781,-34.48486328,-40.58837891
26.29999924,-49.43847656,-43.9453125,-40.28320313,-31.43310547,-40.28320313
26.39999962,-48.828125,-44.86083984,-40.89355469,-16.17431641,-39.0625
26.5,-49.13330078,-43.02978516,-41.50390625,10.98632813,-40.28320313
26.60000038,-47.30224609,-45.16601563,-40.89355469,13.73291016,-40.28320313
26.70000076,-50.65917969,-43.02978516,-42.41943359,-8.239746094,-38.75732422
26.79999924,-47.91259766,-44.86083984,-39.36767578,-33.56933594,-38.45214844
26.89999962,-49.13330078,-44.25048828,-42.11425781,-43.9453125,-39.36767578
27,-47.91259766,-43.9453125,-40.28320313,-50.65917969,-37.23144531
27.10000038,-48.52294922,-43.9453125,-40.58837891,-52.49023438,-39.36767578
27.20000076,-47.91259766,-44.25048828,-41.19873047,-52.79541016,-38.14697266
27.29999924,-48.828125,-44.55566406,-40.58837891,-55.54199219,-38.75732422
27.39999962,-48.828125,-43.9453125,-41.50390625,-53.7109375,-38.14697266
27.5,-47.30224609,-44.55566406,-39.97802734,-55.23681641,-36.92626953
27.60000038,-48.828125,-43.33496094,-41.19873047,-53.40576172,-37.84179688
27.70000076,-47.91259766,-43.9453125,-39.36767578,-54.32128906,-35.40039063
27.79999924,-47.30224609,-42.41943359,-41.80908203,-53.10058594,-37.53662109
27.89999962,-46.69189453,-44.25048828,-40.28320313,-52.18505859,-36.92626953
28,-46.69189453,-43.64013672,-41.19873047,-53.10058594,-34.79003906
28.10000038,-47.60742188,-43.64013672,-40.58837891,-51.57470703,-25.93994141
28.20000076,-46.99707031,-43.9453125,-40.89355469,-52.18505859,0.915527344
28.29999924,-46.69189453,-43.33496094,-39.67285156,-50.96435547,18.31054688
28.39999962,-46.38671875,-42.72460938,-40.58837891,-50.65917969,1.831054688
28.5,-47.30224609,-42.41943359,-40.89355469,-50.04882813,-25.02441406
28.60000038,-46.08154297,-43.33496094,-38.75732422,-50.65917969,-41.19873047
28.70000076,-46.38671875,-44.86083984,-39.0625,-50.04882813,-49.43847656
28.79999924,-46.08154297,-43.9453125,-41.80908203,-50.65917969,-51.87988281
28.89999962,-46.69189453,-43.64013672,-40.58837891,-48.21777344,-54.01611328
29,-46.69189453,-43.9453125,-39.97802734,-49.13330078,-54.01611328
29.10000038,-46.38671875,-43.9453125,-38.75732422,-49.13330078,-54.01611328
29.20000076,-46.69189453,-43.02978516,-39.67285156,-48.21777344,-53.10058594
29.29999924,-46.99707031,-43.02978516,-40.89355469,-47.91259766,-55.23681641
29.39999962,-46.08154297,-43.33496094,-39.0625,-48.52294922,-53.10058594
29.5,-47.30224609,-43.02978516,-39.0625,-48.52294922,-53.10058594
29.60000038,-47.30224609,-43.9453125,-39.36767578,-48.21777344,-54.01611328
29.70000076,-48.828125,-43.64013672,-39.0625,-48.21777344,-52.49023438
29.79999924,-47.30224609,-43.9453125,-38.45214844,-48.828125,-51.57470703
29.89999962,-46.99707031,-43.9453125,-39.36767578,-48.828125,-50.65917969
30,-46.99707031,-43.33496094,-39.36767578,-48.21777344,-51.57470703
30.10000038,-46.08154297,-43.02978516,-39.0625,-47.91259766,-49.74365234
30.20000076,-45.47119141,-42.41943359,-38.14697266,-47.60742188,-49.74365234
30.29999924,-46.99707031,-43.02978516,-37.53662109,-47.60742188,-49.43847656
30.39999962,-47.60742188,-41.80908203,-37.53662109,-46.99707031,-49.13330078
30.5,-47.91259766,-43.33496094,-36.92626953,-47.60742188,-49.74365234
30.60000038,-46.69189453,-43.64013672,-37.84179688,-48.52294922,-47.91259766
30.70000076,-46.38671875,-43.02978516,-38.45214844,-48.52294922,-48.52294922
30.79999924,-45.77636719,-43.02978516,-38.14697266,-47.91259766,-47.91259766
30.89999962,-48.21777344,-41.80908203,-38.14697266,-47.30224609,-48.52294922
31,-46.38671875,-41.80908203,-37.23144531,-47.30224609,-47.60742188
31.10000038,-46.38671875,-43.02978516,-36.92626953,-45.47119141,-47.60742188
31.20000076,-46.08154297,-43.02978516,-35.40039063,-45.77636719,-48.52294922
31.29999924,-45.77636719,-42.41943359,-36.92626953,-46.38671875,-48.21777344
31.39999962,-47.30224609,-42.11425781,-37.53662109,-46.99707031,-48.828125
31.5,-46.38671875,-42.11425781,-36.62109375,-48.21777344,-49.13330078
31.60000038,-45.77636719,-42.41943359,-35.09521484,-46.69189453,-48.52294922
31.70000076,-45.77636719,-43.9453125,-34.79003906,-46.38671875,-47.91259766
31.79999924,-46.99707031,-42.41943359,-35.09521484,-45.16601563,-46.99707031
31.89999962,-47.30224609,-40.89355469,-34.1796875,-46.69189453,-47.60742188
32,-45.47119141,-42.72460938,-23.80371094,-47.91259766,-47.30224609
32.09999847,-46.69189453,-43.02978516,4.577636719,-46.38671875,-48.21777344
32.20000076,-47.30224609,-41.80908203,18.00537109,-45.47119141,-48.52294922
32.29999924,-46.99707031,-41.19873047,-2.746582031,-45.47119141,-47.91259766
32.40000153,-45.16601563,-42.11425781,-28.99169922,-46.69189453,-46.38671875
32.5,-46.38671875,-42.72460938,-42.72460938,-46.08154297,-46.38671875
32.59999847,-46.38671875,-42.41943359,-48.52294922,-46.08154297,-48.21777344
32.70000076,-44.86083984,-41.80908203,-53.10058594,-45.77636719,-47.91259766
32.79999924,-46.08154297,-42.41943359,-55.84716797,-45.77636719,-47.30224609
32.90000153,-46.69189453,-41.80908203,-54.93164063,-47.30224609,-46.69189453
33,-45.47119141,-40.58837891,-54.01611328,-46.08154297,-46.08154297
33.09999847,-45.47119141,-41.50390625,-55.54199219,-44.86083984,-47.60742188
33.20000076,-46.69189453,-42.11425781,-54.62646484,-45.77636719,-46.99707031
33.29999924,-45.16601563,-40.58837891,-53.10058594,-46.08154297,-46.99707031
33.40000153,-44.86083984,-42.11425781,-52.49023438,-44.86083984,-46.08154297
33.5,-46.99707031,-42.11425781,-53.7109375,-45.16601563,-46.99707031
33.59999847,-44.55566406,-41.19873047,-51.87988281,-46.69189453,-46.99707031
33.70000076,-45.47119141,-41.19873047,-51.57470703,-46.08154297,-45.77636719
33.79999924,-46.08154297,-41.50390625,-52.49023438,-44.86083984,-45.16601563
33.90000153,-44.25048828,-39.97802734,-51.26953125,-45.47119141,-46.69189453
34,-45.47119141,-41.80908203,-50.04882813,-45.47119141,-47.30224609
34.09999847,-44.86083984,-42.41943359,-51.26953125,-44.25048828,-45.47119141
34.20000076,-45.16601563,-40.28320313,-50.35400391,-45.47119141,-46.69189453
34.29999924,-46.08154297,-42.41943359,-50.04882813,-46.08154297,-46.69189453
